r_target,expiry_days,n,win_rate,avg_pnl,total_pnl,tf,split,depth_frac,n_zones
4.5,0.75,271,0.59,2.7824,754.03,30m,holdout,0.675,368
4.5,1.0,271,0.59,2.74,742.53,30m,holdout,0.675,368
4.5,1.5,271,0.572,2.7231,737.96,30m,holdout,0.675,368
4.5,2.0,271,0.565,2.7298,739.78,30m,holdout,0.675,368
5.0,0.25,271,0.631,3.5237,954.92,30m,holdout,0.675,368
5.0,0.5,271,0.601,3.2223,873.24,30m,holdout,0.675,368
5.0,0.75,271,0.583,3.0513,826.89,30m,holdout,0.675,368
5.0,1.0,271,0.583,2.9921,810.86,30m,holdout,0.675,368
5.0,1.5,271,0.565,2.9593,801.97,30m,holdout,0.675,368
5.0,2.0,271,0.554,2.9574,801.46,30m,holdout,0.675,368
1.5,0.25,271,0.712,2.0886,566.01,30m,holdout,0.7,368
1.5,0.5,271,0.694,2.1339,578.28,30m,holdout,0.7,368
1.5,0.75,271,0.686,2.1606,585.52,30m,holdout,0.7,368
1.5,1.0,271,0.686,2.1764,589.81,30m,holdout,0.7,368
1.5,1.5,271,0.686,2.195,594.84,30m,holdout,0.7,368
1.5,2.0,271,0.668,2.2059,597.79,30m,holdout,0.7,368
2.0,0.25,271,0.697,2.1958,595.07,30m,holdout,0.7,368
2.0,0.5,271,0.679,2.2204,601.72,30m,holdout,0.7,368
2.0,0.75,271,0.672,2.2521,610.33,30m,holdout,0.7,368
2.0,1.0,271,0.672,2.2744,616.35,30m,holdout,0.7,368
2.0,1.5,271,0.672,2.2976,622.66,30m,holdout,0.7,368
2.0,2.0,271,0.649,2.3097,625.94,30m,holdout,0.7,368
2.5,0.25,271,0.686,2.5032,678.38,30m,holdout,0.7,368
2.5,0.5,271,0.668,2.4309,658.78,30m,holdout,0.7,368
2.5,0.75,271,0.657,2.4179,655.26,30m,holdout,0.7,368
2.5,1.0,271,0.657,2.425,657.19,30m,holdout,0.7,368
2.5,1.5,271,0.657,2.4496,663.84,30m,holdout,0.7,368
2.5,2.0,271,0.635,2.4722,669.98,30m,holdout,0.7,368
3.0,0.25,271,0.675,2.7783,752.92,30m,holdout,0.7,368
3.0,0.5,271,0.653,2.6196,709.9,30m,holdout,0.7,368
3.0,0.75,271,0.638,2.5588,693.43,30m,holdout,0.7,368
3.0,1.0,271,0.638,2.5388,688.03,30m,holdout,0.7,368
3.0,1.5,271,0.638,2.5377,687.73,30m,holdout,0.7,368
3.0,2.0,271,0.613,2.5464,690.08,30m,holdout,0.7,368
3.5,0.25,271,0.668,2.8388,769.33,30m,holdout,0.7,368
3.5,0.5,271,0.646,2.662,721.39,30m,holdout,0.7,368
3.5,0.75,271,0.631,2.5818,699.67,30m,holdout,0.7,368
3.5,1.0,271,0.631,2.551,691.32,30m,holdout,0.7,368
3.5,1.5,271,0.631,2.5375,687.66,30m,holdout,0.7,368
3.5,2.0,271,0.605,2.539,688.06,30m,holdout,0.7,368
4.0,0.25,271,0.657,3.1386,850.56,30m,holdout,0.7,368
4.0,0.5,271,0.635,3.0005,813.15,30m,holdout,0.7,368
4.0,0.75,271,0.62,2.8381,769.12,30m,holdout,0.7,368
4.0,1.0,271,0.62,2.7832,754.26,30m,holdout,0.7,368
4.0,1.5,271,0.62,2.7487,744.91,30m,holdout,0.7,368
4.0,2.0,271,0.594,2.7426,743.25,30m,holdout,0.7,368
4.5,0.25,271,0.646,3.2733,887.06,30m,holdout,0.7,368
4.5,0.5,271,0.616,3.0257,819.97,30m,holdout,0.7,368
4.5,0.75,271,0.598,2.8648,776.37,30m,holdout,0.7,368
4.5,1.0,271,0.598,2.8117,761.98,30m,holdout,0.7,368
4.5,1.5,271,0.598,2.7799,753.35,30m,holdout,0.7,368
4.5,2.0,271,0.572,2.7761,752.33,30m,holdout,0.7,368
5.0,0.25,271,0.635,3.5391,959.11,30m,holdout,0.7,368
5.0,0.5,271,0.601,3.1822,862.37,30m,holdout,0.7,368
5.0,0.75,271,0.583,3.0184,817.98,30m,holdout,0.7,368
5.0,1.0,271,0.583,2.966,803.79,30m,holdout,0.7,368
5.0,1.5,271,0.583,2.9382,796.24,30m,holdout,0.7,368
5.0,2.0,271,0.554,2.9387,796.38,30m,holdout,0.7,368
1.5,0.25,324,0.688,2.8601,926.67,1h,train,0.3,542
1.5,0.5,324,0.67,2.9563,957.84,1h,train,0.3,542
1.5,0.75,324,0.66,2.9323,950.08,1h,train,0.3,542
1.5,1.0,324,0.651,2.8739,931.15,1h,train,0.3,542
1.5,1.5,324,0.639,2.905,941.21,1h,train,0.3,542
1.5,2.0,324,0.636,2.8248,915.25,1h,train,0.3,542
2.0,0.25,324,0.676,2.9903,968.87,1h,train,0.3,542
2.0,0.5,324,0.645,3.0778,997.22,1h,train,0.3,542
2.0,0.75,324,0.636,3.061,991.78,1h,train,0.3,542
2.0,1.0,324,0.623,2.9987,971.57,1h,train,0.3,542
2.0,1.5,324,0.614,2.9825,966.34,1h,train,0.3,542
2.0,2.0,324,0.611,2.8812,933.52,1h,train,0.3,542
2.5,0.25,324,0.676,3.2022,1037.51,1h,train,0.3,542
2.5,0.5,324,0.639,3.3908,1098.61,1h,train,0.3,542
2.5,0.75,324,0.63,3.4046,1103.1,1h,train,0.3,542
2.5,1.0,324,0.617,3.365,1090.27,1h,train,0.3,542
2.5,1.5,324,0.605,3.3097,1072.35,1h,train,0.3,542
2.5,2.0,324,0.599,3.1711,1027.43,1h,train,0.3,542
3.0,0.25,324,0.667,3.1861,1032.29,1h,train,0.3,542
3.0,0.5,324,0.627,3.458,1120.39,1h,train,0.3,542
3.0,0.75,324,0.608,3.4612,1121.42,1h,train,0.3,542
3.0,1.0,324,0.596,3.4791,1127.24,1h,train,0.3,542
3.0,1.5,324,0.583,3.3829,1096.07,1h,train,0.3,542
3.0,2.0,324,0.577,3.208,1039.39,1h,train,0.3,542
3.5,0.25,324,0.657,3.2425,1050.56,1h,train,0.3,542
3.5,0.5,324,0.611,3.5098,1137.18,1h,train,0.3,542
3.5,0.75,324,0.593,3.5241,1141.82,1h,train,0.3,542
3.5,1.0,324,0.58,3.527,1142.76,1h,train,0.3,542
3.5,1.5,324,0.565,3.4045,1103.06,1h,train,0.3,542
3.5,2.0,324,0.559,3.2414,1050.21,1h,train,0.3,542
4.0,0.25,324,0.657,3.4644,1122.47,1h,train,0.3,542
4.0,0.5,324,0.608,3.7082,1201.45,1h,train,0.3,542
4.0,0.75,324,0.586,3.7511,1215.35,1h,train,0.3,542
4.0,1.0,324,0.574,3.79,1227.97,1h,train,0.3,542
4.0,1.5,324,0.559,3.709,1201.72,1h,train,0.3,542
4.0,2.0,324,0.552,3.5133,1138.32,1h,train,0.3,542
4.5,0.25,324,0.654,3.6468,1181.56,1h,train,0.3,542
4.5,0.5,324,0.605,3.9046,1265.09,1h,train,0.3,542
4.5,0.75,324,0.583,4.0254,1304.21,1h,train,0.3,542
4.5,1.0,324,0.571,4.1253,1336.59,1h,train,0.3,542
4.5,1.5,324,0.556,4.1317,1338.67,1h,train,0.3,542
4.5,2.0,324,0.549,3.9648,1284.58,1h,train,0.3,542
5.0,0.25,324,0.654,3.7904,1228.1,1h,train,0.3,542
5.0,0.5,324,0.605,4.0726,1319.52,1h,train,0.3,542
5.0,0.75,324,0.583,4.2341,1371.84,1h,train,0.3,542
5.0,1.0,324,0.568,4.35,1409.4,1h,train,0.3,542
5.0,1.5,324,0.552,4.3078,1395.71,1h,train,0.3,542
5.0,2.0,324,0.546,4.1793,1354.08,1h,train,0.3,542
1.5,0.25,324,0.685,2.8341,918.24,1h,train,0.325,542
1.5,0.5,324,0.667,2.9046,941.09,1h,train,0.325,542
1.5,0.75,324,0.657,2.839,919.83,1h,train,0.325,542
1.5,1.0,324,0.654,2.772,898.12,1h,train,0.325,542
1.5,1.5,324,0.642,2.807,909.46,1h,train,0.325,542
1.5,2.0,324,0.639,2.7377,887.02,1h,train,0.325,542
2.0,0.25,324,0.676,3.0171,977.54,1h,train,0.325,542
2.0,0.5,324,0.651,3.0877,1000.4,1h,train,0.325,542
2.0,0.75,324,0.642,3.0612,991.81,1h,train,0.325,542
2.0,1.0,324,0.636,3.0576,990.66,1h,train,0.325,542
2.0,1.5,324,0.623,3.0167,977.4,1h,train,0.325,542
2.0,2.0,324,0.617,2.8913,936.79,1h,train,0.325,542
2.5,0.25,324,0.673,3.1063,1006.43,1h,train,0.325,542
2.5,0.5,324,0.636,3.2544,1054.43,1h,train,0.325,542
2.5,0.75,324,0.627,3.2392,1049.49,1h,train,0.325,542
2.5,1.0,324,0.62,3.2339,1047.78,1h,train,0.325,542
2.5,1.5,324,0.608,3.1362,1016.12,1h,train,0.325,542
2.5,2.0,324,0.596,2.9722,962.98,1h,train,0.325,542
3.0,0.25,324,0.667,3.2062,1038.8,1h,train,0.325,542
3.0,0.5,324,0.627,3.4547,1119.34,1h,train,0.325,542
3.0,0.75,324,0.608,3.4246,1109.56,1h,train,0.325,542
3.0,1.0,324,0.602,3.4755,1126.05,1h,train,0.325,542
3.0,1.5,324,0.59,3.4251,1109.72,1h,train,0.325,542
3.0,2.0,324,0.577,3.2234,1044.38,1h,train,0.325,542
3.5,0.25,324,0.654,3.1691,1026.77,1h,train,0.325,542
3.5,0.5,324,0.611,3.4756,1126.1,1h,train,0.325,542
3.5,0.75,324,0.593,3.484,1128.81,1h,train,0.325,542
3.5,1.0,324,0.586,3.5357,1145.56,1h,train,0.325,542
3.5,1.5,324,0.571,3.4161,1106.81,1h,train,0.325,542
3.5,2.0,324,0.559,3.2381,1049.16,1h,train,0.325,542
4.0,0.25,324,0.654,3.4193,1107.84,1h,train,0.325,542
4.0,0.5,324,0.608,3.6252,1174.55,1h,train,0.325,542
4.0,0.75,324,0.586,3.65,1182.59,1h,train,0.325,542
4.0,1.0,324,0.58,3.7264,1207.34,1h,train,0.325,542
4.0,1.5,324,0.565,3.617,1171.92,1h,train,0.325,542
4.0,2.0,324,0.552,3.4524,1118.56,1h,train,0.325,542
4.5,0.25,324,0.651,3.6202,1172.95,1h,train,0.325,542
4.5,0.5,324,0.605,3.8826,1257.96,1h,train,0.325,542
4.5,0.75,324,0.583,3.9845,1290.97,1h,train,0.325,542
4.5,1.0,324,0.577,4.1176,1334.11,1h,train,0.325,542
4.5,1.5,324,0.562,4.1144,1333.06,1h,train,0.325,542
4.5,2.0,324,0.549,3.9364,1275.38,1h,train,0.325,542
5.0,0.25,324,0.651,3.7757,1223.32,1h,train,0.325,542
5.0,0.5,324,0.605,4.0999,1328.37,1h,train,0.325,542
5.0,0.75,324,0.583,4.2329,1371.45,1h,train,0.325,542
5.0,1.0,324,0.577,4.4024,1426.37,1h,train,0.325,542
5.0,1.5,324,0.562,4.3402,1406.22,1h,train,0.325,542
5.0,2.0,324,0.549,4.1729,1352.01,1h,train,0.325,542
1.5,0.25,322,0.693,2.8281,910.66,1h,train,0.35,542
1.5,0.5,322,0.671,2.8505,917.86,1h,train,0.35,542
1.5,0.75,322,0.665,2.8401,914.51,1h,train,0.35,542
1.5,1.0,322,0.658,2.8424,915.26,1h,train,0.35,542
1.5,1.5,322,0.643,2.8194,907.84,1h,train,0.35,542
1.5,2.0,322,0.643,2.7877,897.64,1h,train,0.35,542
2.0,0.25,322,0.68,3.0065,968.1,1h,train,0.35,542
2.0,0.5,322,0.649,3.0044,967.42,1h,train,0.35,542
2.0,0.75,322,0.643,3.0106,969.4,1h,train,0.35,542
2.0,1.0,322,0.634,3.0632,986.34,1h,train,0.35,542
2.0,1.5,322,0.618,2.9942,964.12,1h,train,0.35,542
2.0,2.0,322,0.615,2.9472,948.99,1h,train,0.35,542
2.5,0.25,322,0.677,3.0963,997.0,1h,train,0.35,542
2.5,0.5,322,0.64,3.2517,1047.04,1h,train,0.35,542
2.5,0.75,322,0.63,3.2844,1057.57,1h,train,0.35,542
2.5,1.0,322,0.621,3.3573,1081.06,1h,train,0.35,542
2.5,1.5,322,0.606,3.3279,1071.59,1h,train,0.35,542
2.5,2.0,322,0.602,3.2191,1036.56,1h,train,0.35,542
3.0,0.25,322,0.671,3.2196,1036.72,1h,train,0.35,542
3.0,0.5,322,0.63,3.48,1120.55,1h,train,0.35,542
3.0,0.75,322,0.612,3.5253,1135.14,1h,train,0.35,542
3.0,1.0,322,0.602,3.61,1162.43,1h,train,0.35,542
3.0,1.5,322,0.587,3.5692,1149.27,1h,train,0.35,542
3.0,2.0,322,0.581,3.445,1109.29,1h,train,0.35,542
3.5,0.25,322,0.658,3.1619,1018.12,1h,train,0.35,542
3.5,0.5,322,0.615,3.4835,1121.68,1h,train,0.35,542
3.5,0.75,322,0.596,3.5675,1148.75,1h,train,0.35,542
3.5,1.0,322,0.587,3.6656,1180.31,1h,train,0.35,542
3.5,1.5,322,0.571,3.5826,1153.61,1h,train,0.35,542
3.5,2.0,322,0.565,3.4416,1108.2,1h,train,0.35,542
4.0,0.25,322,0.658,3.3983,1094.26,1h,train,0.35,542
4.0,0.5,322,0.612,3.6214,1166.09,1h,train,0.35,542
4.0,0.75,322,0.59,3.7311,1201.42,1h,train,0.35,542
4.0,1.0,322,0.581,3.8526,1240.55,1h,train,0.35,542
4.0,1.5,322,0.562,3.7778,1216.45,1h,train,0.35,542
4.0,2.0,322,0.556,3.6653,1180.22,1h,train,0.35,542
4.5,0.25,322,0.655,3.5711,1149.88,1h,train,0.35,542
4.5,0.5,322,0.609,3.8017,1224.16,1h,train,0.35,542
4.5,0.75,322,0.587,3.9667,1277.28,1h,train,0.35,542
4.5,1.0,322,0.578,4.1188,1326.26,1h,train,0.35,542
4.5,1.5,322,0.559,4.1141,1324.75,1h,train,0.35,542
4.5,2.0,322,0.553,3.9804,1281.69,1h,train,0.35,542
5.0,0.25,322,0.655,3.7466,1206.41,1h,train,0.35,542
5.0,0.5,322,0.609,4.0438,1302.11,1h,train,0.35,542
5.0,0.75,322,0.587,4.2236,1360.01,1h,train,0.35,542
5.0,1.0,322,0.578,4.3987,1416.38,1h,train,0.35,542
5.0,1.5,322,0.559,4.3954,1415.32,1h,train,0.35,542
5.0,2.0,322,0.553,4.2795,1378.01,1h,train,0.35,542
1.5,0.25,322,0.696,2.884,928.66,1h,train,0.375,542
1.5,0.5,322,0.671,2.8935,931.72,1h,train,0.375,542
1.5,0.75,322,0.661,2.88,927.35,1h,train,0.375,542
1.5,1.0,322,0.658,2.8826,928.19,1h,train,0.375,542
1.5,1.5,322,0.646,2.8609,921.21,1h,train,0.375,542
1.5,2.0,322,0.643,2.8352,912.94,1h,train,0.375,542
2.0,0.25,322,0.686,2.9877,962.05,1h,train,0.375,542
2.0,0.5,322,0.652,2.9502,949.98,1h,train,0.375,542
2.0,0.75,322,0.643,2.948,949.27,1h,train,0.375,542
2.0,1.0,322,0.637,2.9562,951.88,1h,train,0.375,542
2.0,1.5,322,0.621,2.9502,949.96,1h,train,0.375,542
2.0,2.0,322,0.621,2.9158,938.87,1h,train,0.375,542
2.5,0.25,322,0.686,3.1995,1030.24,1h,train,0.375,542
2.5,0.5,322,0.646,3.318,1068.4,1h,train,0.375,542
2.5,0.75,322,0.634,3.3401,1075.52,1h,train,0.375,542
2.5,1.0,322,0.627,3.3998,1094.74,1h,train,0.375,542
2.5,1.5,322,0.612,3.3415,1075.98,1h,train,0.375,542
2.5,2.0,322,0.609,3.2189,1036.49,1h,train,0.375,542
3.0,0.25,322,0.677,3.2588,1049.33,1h,train,0.375,542
3.0,0.5,322,0.634,3.4706,1117.53,1h,train,0.375,542
3.0,0.75,322,0.615,3.5589,1145.98,1h,train,0.375,542
3.0,1.0,322,0.609,3.6645,1179.95,1h,train,0.375,542
3.0,1.5,322,0.593,3.6144,1163.83,1h,train,0.375,542
3.0,2.0,322,0.587,3.5035,1128.12,1h,train,0.375,542
3.5,0.25,322,0.668,3.3225,1069.84,1h,train,0.375,542
3.5,0.5,322,0.621,3.5965,1158.06,1h,train,0.375,542
3.5,0.75,322,0.599,3.6616,1179.04,1h,train,0.375,542
3.5,1.0,322,0.593,3.7516,1208.01,1h,train,0.375,542
3.5,1.5,322,0.578,3.6657,1180.34,1h,train,0.375,542
3.5,2.0,322,0.571,3.5284,1136.13,1h,train,0.375,542
4.0,0.25,322,0.665,3.4747,1118.85,1h,train,0.375,542
4.0,0.5,322,0.615,3.6522,1176.02,1h,train,0.375,542
4.0,0.75,322,0.59,3.7475,1206.69,1h,train,0.375,542
4.0,1.0,322,0.584,3.8542,1241.05,1h,train,0.375,542
4.0,1.5,322,0.565,3.782,1217.79,1h,train,0.375,542
4.0,2.0,322,0.559,3.6781,1184.34,1h,train,0.375,542
4.5,0.25,322,0.661,3.5912,1156.37,1h,train,0.375,542
4.5,0.5,322,0.612,3.8869,1251.57,1h,train,0.375,542
4.5,0.75,322,0.587,4.0446,1302.35,1h,train,0.375,542
4.5,1.0,322,0.581,4.1844,1347.38,1h,train,0.375,542
4.5,1.5,322,0.562,4.1725,1343.56,1h,train,0.375,542
4.5,2.0,322,0.556,4.039,1300.56,1h,train,0.375,542
5.0,0.25,322,0.661,3.7746,1215.42,1h,train,0.375,542
5.0,0.5,322,0.612,4.0691,1310.25,1h,train,0.375,542
5.0,0.75,322,0.587,4.2624,1372.5,1h,train,0.375,542
5.0,1.0,322,0.581,4.4328,1427.37,1h,train,0.375,542
5.0,1.5,322,0.562,4.4278,1425.74,1h,train,0.375,542
5.0,2.0,322,0.556,4.277,1377.19,1h,train,0.375,542
1.5,0.25,322,0.702,2.9819,960.18,1h,train,0.4,542
1.5,0.5,322,0.677,3.0268,974.62,1h,train,0.4,542
1.5,0.75,322,0.668,3.0186,971.99,1h,train,0.4,542
1.5,1.0,322,0.665,3.0051,967.64,1h,train,0.4,542
1.5,1.5,322,0.655,2.9792,959.31,1h,train,0.4,542
1.5,2.0,322,0.652,2.959,952.79,1h,train,0.4,542
2.0,0.25,322,0.689,2.9848,961.09,1h,train,0.4,542
2.0,0.5,322,0.655,2.9346,944.94,1h,train,0.4,542
2.0,0.75,322,0.646,2.9278,942.74,1h,train,0.4,542
2.0,1.0,322,0.637,2.9437,947.86,1h,train,0.4,542
2.0,1.5,322,0.621,2.9268,942.44,1h,train,0.4,542
2.0,2.0,322,0.621,2.9059,935.7,1h,train,0.4,542
2.5,0.25,322,0.686,3.2305,1040.21,1h,train,0.4,542
2.5,0.5,322,0.652,3.3057,1064.42,1h,train,0.4,542
2.5,0.75,322,0.637,3.3343,1073.63,1h,train,0.4,542
2.5,1.0,322,0.627,3.3976,1094.03,1h,train,0.4,542
2.5,1.5,322,0.612,3.298,1061.97,1h,train,0.4,542
2.5,2.0,322,0.609,3.242,1043.92,1h,train,0.4,542
3.0,0.25,322,0.68,3.2678,1052.22,1h,train,0.4,542
3.0,0.5,322,0.643,3.5235,1134.57,1h,train,0.4,542
3.0,0.75,322,0.621,3.6135,1163.56,1h,train,0.4,542
3.0,1.0,322,0.612,3.7305,1201.22,1h,train,0.4,542
3.0,1.5,322,0.596,3.6608,1178.77,1h,train,0.4,542
3.0,2.0,322,0.59,3.574,1150.83,1h,train,0.4,542
3.5,0.25,322,0.674,3.3479,1078.04,1h,train,0.4,542
3.5,0.5,322,0.63,3.636,1170.79,1h,train,0.4,542
3.5,0.75,322,0.606,3.7036,1192.56,1h,train,0.4,542
3.5,1.0,322,0.596,3.8021,1224.29,1h,train,0.4,542
3.5,1.5,322,0.581,3.6832,1185.99,1h,train,0.4,542
3.5,2.0,322,0.575,3.5618,1146.91,1h,train,0.4,542
4.0,0.25,322,0.668,3.4519,1111.53,1h,train,0.4,542
4.0,0.5,322,0.621,3.6467,1174.23,1h,train,0.4,542
4.0,0.75,322,0.596,3.7091,1194.34,1h,train,0.4,542
4.0,1.0,322,0.587,3.8009,1223.88,1h,train,0.4,542
4.0,1.5,322,0.568,3.6799,1184.92,1h,train,0.4,542
4.0,2.0,322,0.562,3.585,1154.38,1h,train,0.4,542
4.5,0.25,322,0.665,3.5811,1153.11,1h,train,0.4,542
4.5,0.5,322,0.618,3.8244,1231.47,1h,train,0.4,542
4.5,0.75,322,0.59,3.9461,1270.64,1h,train,0.4,542
4.5,1.0,322,0.581,4.0853,1315.48,1h,train,0.4,542
4.5,1.5,322,0.562,4.0073,1290.36,1h,train,0.4,542
4.5,2.0,322,0.556,3.9458,1270.56,1h,train,0.4,542
5.0,0.25,322,0.665,3.7427,1205.14,1h,train,0.4,542
5.0,0.5,322,0.618,4.0086,1290.77,1h,train,0.4,542
5.0,0.75,322,0.59,4.2082,1355.05,1h,train,0.4,542
5.0,1.0,322,0.581,4.4074,1419.19,1h,train,0.4,542
5.0,1.5,322,0.562,4.3995,1416.65,1h,train,0.4,542
5.0,2.0,322,0.556,4.2826,1379.01,1h,train,0.4,542
1.5,0.25,321,0.72,3.1285,1004.26,1h,train,0.425,542
1.5,0.5,321,0.679,3.1806,1020.98,1h,train,0.425,542
1.5,0.75,321,0.673,3.181,1021.1,1h,train,0.425,542
1.5,1.0,321,0.667,3.1789,1020.42,1h,train,0.425,542
1.5,1.5,321,0.664,3.1642,1015.7,1h,train,0.425,542
1.5,2.0,321,0.66,3.1622,1015.06,1h,train,0.425,542
2.0,0.25,321,0.707,3.1437,1009.14,1h,train,0.425,542
2.0,0.5,321,0.657,3.0775,987.89,1h,train,0.425,542
2.0,0.75,321,0.651,3.0714,985.94,1h,train,0.425,542
2.0,1.0,321,0.642,3.0884,991.39,1h,train,0.425,542
2.0,1.5,321,0.626,3.0737,986.66,1h,train,0.425,542
2.0,2.0,321,0.623,3.0666,984.38,1h,train,0.425,542
2.5,0.25,321,0.704,3.3677,1081.04,1h,train,0.425,542
2.5,0.5,321,0.654,3.4094,1094.43,1h,train,0.425,542
2.5,0.75,321,0.642,3.4546,1108.94,1h,train,0.425,542
2.5,1.0,321,0.632,3.5121,1127.39,1h,train,0.425,542
2.5,1.5,321,0.617,3.418,1097.16,1h,train,0.425,542
2.5,2.0,321,0.611,3.3782,1084.39,1h,train,0.425,542
3.0,0.25,321,0.698,3.52,1129.91,1h,train,0.425,542
3.0,0.5,321,0.648,3.6822,1182.0,1h,train,0.425,542
3.0,0.75,321,0.632,3.755,1205.35,1h,train,0.425,542
3.0,1.0,321,0.62,3.8318,1230.02,1h,train,0.425,542
3.0,1.5,321,0.604,3.7228,1195.02,1h,train,0.425,542
3.0,2.0,321,0.595,3.6604,1174.98,1h,train,0.425,542
3.5,0.25,321,0.688,3.5096,1126.58,1h,train,0.425,542
3.5,0.5,321,0.632,3.785,1214.97,1h,train,0.425,542
3.5,0.75,321,0.614,3.8729,1243.2,1h,train,0.425,542
3.5,1.0,321,0.601,3.9594,1270.96,1h,train,0.425,542
3.5,1.5,321,0.586,3.9123,1255.86,1h,train,0.425,542
3.5,2.0,321,0.576,3.8106,1223.21,1h,train,0.425,542
4.0,0.25,321,0.682,3.6069,1157.8,1h,train,0.425,542
4.0,0.5,321,0.626,3.8521,1236.51,1h,train,0.425,542
4.0,0.75,321,0.607,3.9446,1266.23,1h,train,0.425,542
4.0,1.0,321,0.595,4.0392,1296.57,1h,train,0.425,542
4.0,1.5,321,0.576,3.9316,1262.04,1h,train,0.425,542
4.0,2.0,321,0.567,3.8307,1229.67,1h,train,0.425,542
4.5,0.25,321,0.679,3.7296,1197.2,1h,train,0.425,542
4.5,0.5,321,0.62,3.9472,1267.05,1h,train,0.425,542
4.5,0.75,321,0.601,4.0753,1308.18,1h,train,0.425,542
4.5,1.0,321,0.586,4.2088,1351.02,1h,train,0.425,542
4.5,1.5,321,0.567,4.144,1330.23,1h,train,0.425,542
4.5,2.0,321,0.558,4.0823,1310.42,1h,train,0.425,542
5.0,0.25,321,0.679,3.9009,1252.18,1h,train,0.425,542
5.0,0.5,321,0.62,4.1409,1329.22,1h,train,0.425,542
5.0,0.75,321,0.601,4.3437,1394.34,1h,train,0.425,542
5.0,1.0,321,0.586,4.539,1457.03,1h,train,0.425,542
5.0,1.5,321,0.567,4.5617,1464.3,1h,train,0.425,542
5.0,2.0,321,0.558,4.4795,1437.91,1h,train,0.425,542
1.5,0.25,321,0.732,3.0558,980.92,1h,train,0.45,542
1.5,0.5,321,0.682,3.1504,1011.28,1h,train,0.45,542
1.5,0.75,321,0.673,3.1662,1016.36,1h,train,0.45,542
1.5,1.0,321,0.67,3.1736,1018.71,1h,train,0.45,542
1.5,1.5,321,0.664,3.1712,1017.96,1h,train,0.45,542
1.5,2.0,321,0.657,3.1764,1019.61,1h,train,0.45,542
2.0,0.25,321,0.72,3.1565,1013.24,1h,train,0.45,542
2.0,0.5,321,0.667,3.1638,1015.59,1h,train,0.45,542
2.0,0.75,321,0.657,3.1649,1015.95,1h,train,0.45,542
2.0,1.0,321,0.651,3.185,1022.38,1h,train,0.45,542
2.0,1.5,321,0.629,3.1738,1018.79,1h,train,0.45,542
2.0,2.0,321,0.626,3.1693,1017.35,1h,train,0.45,542
2.5,0.25,321,0.717,3.3869,1087.19,1h,train,0.45,542
2.5,0.5,321,0.657,3.4121,1095.3,1h,train,0.45,542
2.5,0.75,321,0.645,3.4541,1108.76,1h,train,0.45,542
2.5,1.0,321,0.636,3.5258,1131.79,1h,train,0.45,542
2.5,1.5,321,0.614,3.4374,1103.4,1h,train,0.45,542
2.5,2.0,321,0.607,3.4016,1091.91,1h,train,0.45,542
3.0,0.25,321,0.71,3.536,1135.07,1h,train,0.45,542
3.0,0.5,321,0.654,3.7217,1194.65,1h,train,0.45,542
3.0,0.75,321,0.639,3.7997,1219.7,1h,train,0.45,542
3.0,1.0,321,0.629,3.8793,1245.27,1h,train,0.45,542
3.0,1.5,321,0.607,3.8268,1228.4,1h,train,0.45,542
3.0,2.0,321,0.601,3.7625,1207.76,1h,train,0.45,542
3.5,0.25,321,0.704,3.5783,1148.62,1h,train,0.45,542
3.5,0.5,321,0.642,3.8224,1226.98,1h,train,0.45,542
3.5,0.75,321,0.62,3.8972,1250.99,1h,train,0.45,542
3.5,1.0,321,0.607,3.9651,1272.78,1h,train,0.45,542
3.5,1.5,321,0.586,3.883,1246.44,1h,train,0.45,542
3.5,2.0,321,0.579,3.8039,1221.06,1h,train,0.45,542
4.0,0.25,321,0.695,3.6181,1161.42,1h,train,0.45,542
4.0,0.5,321,0.632,3.8603,1239.15,1h,train,0.45,542
4.0,0.75,321,0.611,3.9545,1269.39,1h,train,0.45,542
4.0,1.0,321,0.598,4.0419,1297.44,1h,train,0.45,542
4.0,1.5,321,0.573,3.9334,1262.62,1h,train,0.45,542
4.0,2.0,321,0.567,3.8308,1229.69,1h,train,0.45,542
4.5,0.25,321,0.692,3.7335,1198.46,1h,train,0.45,542
4.5,0.5,321,0.626,3.9325,1262.32,1h,train,0.45,542
4.5,0.75,321,0.604,4.0334,1294.72,1h,train,0.45,542
4.5,1.0,321,0.589,4.1312,1326.11,1h,train,0.45,542
4.5,1.5,321,0.564,4.0201,1290.44,1h,train,0.45,542
4.5,2.0,321,0.558,3.9402,1264.8,1h,train,0.45,542
5.0,0.25,321,0.692,3.9019,1252.51,1h,train,0.45,542
5.0,0.5,321,0.626,4.1612,1335.75,1h,train,0.45,542
5.0,0.75,321,0.604,4.3354,1391.65,1h,train,0.45,542
5.0,1.0,321,0.589,4.5034,1445.59,1h,train,0.45,542
5.0,1.5,321,0.564,4.5037,1445.67,1h,train,0.45,542
5.0,2.0,321,0.558,4.4672,1433.96,1h,train,0.45,542
1.5,0.25,321,0.732,2.7672,888.26,1h,train,0.475,542
1.5,0.5,321,0.688,2.8695,921.1,1h,train,0.475,542
1.5,0.75,321,0.673,2.8973,930.03,1h,train,0.475,542
1.5,1.0,321,0.667,2.9131,935.1,1h,train,0.475,542
1.5,1.5,321,0.66,2.9423,944.47,1h,train,0.475,542
1.5,2.0,321,0.654,2.968,952.73,1h,train,0.475,542
