r_target,expiry_days,n,win_rate,avg_pnl,total_pnl,tf,split,depth_frac,n_zones
8.0,1.0,363,0.251,-3.2469,-1178.62,30m,validation,0.375,452
8.0,1.5,363,0.226,-4.5864,-1664.86,30m,validation,0.375,452
8.0,2.0,363,0.215,-5.7547,-2088.95,30m,validation,0.375,452
10.0,0.25,363,0.424,-0.139,-50.46,30m,validation,0.375,452
10.0,0.5,363,0.314,-1.3569,-492.55,30m,validation,0.375,452
10.0,0.75,363,0.281,-2.2158,-804.35,30m,validation,0.375,452
10.0,1.0,363,0.234,-3.0651,-1112.63,30m,validation,0.375,452
10.0,1.5,363,0.207,-4.2788,-1553.2,30m,validation,0.375,452
10.0,2.0,363,0.193,-5.3582,-1945.02,30m,validation,0.375,452
12.0,0.25,363,0.424,-0.0857,-31.1,30m,validation,0.375,452
12.0,0.5,363,0.311,-1.3981,-507.51,30m,validation,0.375,452
12.0,0.75,363,0.278,-2.1948,-796.71,30m,validation,0.375,452
12.0,1.0,363,0.226,-3.0369,-1102.38,30m,validation,0.375,452
12.0,1.5,363,0.196,-4.1698,-1513.63,30m,validation,0.375,452
12.0,2.0,363,0.182,-5.3733,-1950.51,30m,validation,0.375,452
15.0,0.25,363,0.421,-0.2498,-90.66,30m,validation,0.375,452
15.0,0.5,363,0.306,-1.4991,-544.17,30m,validation,0.375,452
15.0,0.75,363,0.273,-2.318,-841.44,30m,validation,0.375,452
15.0,1.0,363,0.218,-3.0991,-1124.98,30m,validation,0.375,452
15.0,1.5,363,0.185,-4.1893,-1520.73,30m,validation,0.375,452
15.0,2.0,363,0.171,-5.275,-1914.81,30m,validation,0.375,452
20.0,0.25,363,0.421,-0.6785,-246.3,30m,validation,0.375,452
20.0,0.5,363,0.306,-1.8566,-673.94,30m,validation,0.375,452
20.0,0.75,363,0.273,-2.7138,-985.1,30m,validation,0.375,452
20.0,1.0,363,0.218,-3.4543,-1253.89,30m,validation,0.375,452
20.0,1.5,363,0.182,-4.5027,-1634.47,30m,validation,0.375,452
20.0,2.0,363,0.168,-5.498,-1995.76,30m,validation,0.375,452
5.0,0.25,362,0.442,-0.1365,-49.41,30m,validation,0.4,452
5.0,0.5,362,0.356,-1.5646,-566.38,30m,validation,0.4,452
5.0,0.75,362,0.331,-2.5508,-923.4,30m,validation,0.4,452
5.0,1.0,362,0.304,-3.5095,-1270.45,30m,validation,0.4,452
5.0,1.5,362,0.279,-4.9846,-1804.43,30m,validation,0.4,452
5.0,2.0,362,0.268,-6.2364,-2257.56,30m,validation,0.4,452
6.0,0.25,362,0.431,-0.1634,-59.16,30m,validation,0.4,452
6.0,0.5,362,0.345,-1.546,-559.67,30m,validation,0.4,452
6.0,0.75,362,0.318,-2.471,-894.51,30m,validation,0.4,452
6.0,1.0,362,0.282,-3.391,-1227.55,30m,validation,0.4,452
6.0,1.5,362,0.26,-4.7936,-1735.29,30m,validation,0.4,452
6.0,2.0,362,0.246,-6.0256,-2181.28,30m,validation,0.4,452
7.0,0.25,362,0.428,-0.055,-19.9,30m,validation,0.4,452
7.0,0.5,362,0.337,-1.3431,-486.2,30m,validation,0.4,452
7.0,0.75,362,0.309,-2.2317,-807.89,30m,validation,0.4,452
7.0,1.0,362,0.268,-3.133,-1134.13,30m,validation,0.4,452
7.0,1.5,362,0.246,-4.5029,-1630.07,30m,validation,0.4,452
7.0,2.0,362,0.235,-5.7129,-2068.06,30m,validation,0.4,452
8.0,0.25,362,0.417,-0.2279,-82.5,30m,validation,0.4,452
8.0,0.5,362,0.323,-1.4026,-507.73,30m,validation,0.4,452
8.0,0.75,362,0.296,-2.3878,-864.37,30m,validation,0.4,452
8.0,1.0,362,0.254,-3.3017,-1195.22,30m,validation,0.4,452
8.0,1.5,362,0.227,-4.6506,-1683.52,30m,validation,0.4,452
8.0,2.0,362,0.218,-5.8334,-2111.68,30m,validation,0.4,452
10.0,0.25,362,0.417,-0.1819,-65.84,30m,validation,0.4,452
10.0,0.5,362,0.312,-1.4016,-507.37,30m,validation,0.4,452
10.0,0.75,362,0.282,-2.2757,-823.8,30m,validation,0.4,452
10.0,1.0,362,0.238,-3.1364,-1135.38,30m,validation,0.4,452
10.0,1.5,362,0.207,-4.3722,-1582.72,30m,validation,0.4,452
10.0,2.0,362,0.196,-5.4673,-1979.16,30m,validation,0.4,452
12.0,0.25,362,0.417,-0.1301,-47.1,30m,validation,0.4,452
12.0,0.5,362,0.309,-1.4349,-519.45,30m,validation,0.4,452
12.0,0.75,362,0.279,-2.238,-810.15,30m,validation,0.4,452
12.0,1.0,362,0.229,-3.1054,-1124.15,30m,validation,0.4,452
12.0,1.5,362,0.196,-4.3061,-1558.82,30m,validation,0.4,452
12.0,2.0,362,0.185,-5.3568,-1939.17,30m,validation,0.4,452
15.0,0.25,362,0.417,-0.1694,-61.32,30m,validation,0.4,452
15.0,0.5,362,0.307,-1.3986,-506.3,30m,validation,0.4,452
15.0,0.75,362,0.276,-2.2115,-800.56,30m,validation,0.4,452
15.0,1.0,362,0.224,-2.9848,-1080.49,30m,validation,0.4,452
15.0,1.5,362,0.188,-4.0698,-1473.26,30m,validation,0.4,452
15.0,2.0,362,0.177,-5.1535,-1865.55,30m,validation,0.4,452
20.0,0.25,362,0.417,-0.5993,-216.96,30m,validation,0.4,452
20.0,0.5,362,0.307,-1.7596,-636.98,30m,validation,0.4,452
20.0,0.75,362,0.276,-2.6152,-946.68,30m,validation,0.4,452
20.0,1.0,362,0.224,-3.3535,-1213.97,30m,validation,0.4,452
20.0,1.5,362,0.185,-4.4151,-1598.26,30m,validation,0.4,452
20.0,2.0,362,0.174,-5.4389,-1968.88,30m,validation,0.4,452
5.0,0.25,361,0.446,-0.1973,-71.24,30m,validation,0.425,452
5.0,0.5,361,0.355,-1.6544,-597.26,30m,validation,0.425,452
5.0,0.75,361,0.332,-2.6514,-957.17,30m,validation,0.425,452
5.0,1.0,361,0.307,-3.5954,-1297.95,30m,validation,0.425,452
5.0,1.5,361,0.283,-5.0555,-1825.02,30m,validation,0.425,452
5.0,2.0,361,0.266,-6.298,-2273.58,30m,validation,0.425,452
6.0,0.25,361,0.438,-0.0902,-32.55,30m,validation,0.425,452
6.0,0.5,361,0.346,-1.4604,-527.19,30m,validation,0.425,452
6.0,0.75,361,0.321,-2.3953,-864.72,30m,validation,0.425,452
6.0,1.0,361,0.288,-3.3193,-1198.25,30m,validation,0.425,452
6.0,1.5,361,0.266,-4.73,-1707.53,30m,validation,0.425,452
6.0,2.0,361,0.249,-5.9672,-2154.15,30m,validation,0.425,452
7.0,0.25,361,0.432,-0.0372,-13.44,30m,validation,0.425,452
7.0,0.5,361,0.338,-1.3072,-471.88,30m,validation,0.425,452
7.0,0.75,361,0.313,-2.216,-799.97,30m,validation,0.425,452
7.0,1.0,361,0.274,-3.1245,-1127.94,30m,validation,0.425,452
7.0,1.5,361,0.252,-4.5043,-1626.06,30m,validation,0.425,452
7.0,2.0,361,0.235,-5.7224,-2065.79,30m,validation,0.425,452
8.0,0.25,361,0.424,-0.0911,-32.9,30m,validation,0.425,452
8.0,0.5,361,0.327,-1.2342,-445.56,30m,validation,0.425,452
8.0,0.75,361,0.302,-2.2327,-805.99,30m,validation,0.425,452
8.0,1.0,361,0.26,-3.1334,-1131.16,30m,validation,0.425,452
8.0,1.5,361,0.233,-4.4871,-1619.84,30m,validation,0.425,452
8.0,2.0,361,0.222,-5.6826,-2051.43,30m,validation,0.425,452
10.0,0.25,361,0.421,-0.1635,-59.01,30m,validation,0.425,452
10.0,0.5,361,0.31,-1.3622,-491.75,30m,validation,0.425,452
10.0,0.75,361,0.285,-2.2474,-811.3,30m,validation,0.425,452
10.0,1.0,361,0.241,-3.1151,-1124.54,30m,validation,0.425,452
10.0,1.5,361,0.211,-4.3764,-1579.9,30m,validation,0.425,452
10.0,2.0,361,0.197,-5.4872,-1980.86,30m,validation,0.425,452
12.0,0.25,361,0.421,-0.1061,-38.31,30m,validation,0.425,452
12.0,0.5,361,0.31,-1.1831,-427.08,30m,validation,0.425,452
12.0,0.75,361,0.285,-2.0062,-724.23,30m,validation,0.425,452
12.0,1.0,361,0.235,-2.8865,-1042.04,30m,validation,0.425,452
12.0,1.5,361,0.202,-4.0523,-1462.86,30m,validation,0.425,452
12.0,2.0,361,0.188,-5.0922,-1838.3,30m,validation,0.425,452
15.0,0.25,361,0.421,-0.143,-51.61,30m,validation,0.425,452
15.0,0.5,361,0.305,-1.3511,-487.74,30m,validation,0.425,452
15.0,0.75,361,0.28,-2.1793,-786.74,30m,validation,0.425,452
15.0,1.0,361,0.227,-2.9634,-1069.8,30m,validation,0.425,452
15.0,1.5,361,0.191,-4.0074,-1446.67,30m,validation,0.425,452
15.0,2.0,361,0.177,-5.0772,-1832.87,30m,validation,0.425,452
20.0,0.25,361,0.421,-0.5741,-207.24,30m,validation,0.425,452
20.0,0.5,361,0.305,-1.7109,-617.64,30m,validation,0.425,452
20.0,0.75,361,0.28,-2.5179,-908.95,30m,validation,0.425,452
20.0,1.0,361,0.227,-3.2318,-1166.69,30m,validation,0.425,452
20.0,1.5,361,0.188,-4.2026,-1517.13,30m,validation,0.425,452
20.0,2.0,361,0.175,-5.1788,-1869.54,30m,validation,0.425,452
5.0,0.25,358,0.45,0.0221,7.9,30m,validation,0.45,452
5.0,0.5,358,0.36,-1.5175,-543.26,30m,validation,0.45,452
5.0,0.75,358,0.335,-2.5792,-923.35,30m,validation,0.45,452
5.0,1.0,358,0.31,-3.5628,-1275.47,30m,validation,0.45,452
5.0,1.5,358,0.285,-5.0462,-1806.53,30m,validation,0.45,452
5.0,2.0,358,0.271,-6.2986,-2254.9,30m,validation,0.45,452
6.0,0.25,358,0.436,0.0625,22.38,30m,validation,0.45,452
6.0,0.5,358,0.346,-1.3523,-484.12,30m,validation,0.45,452
6.0,0.75,358,0.318,-2.317,-829.5,30m,validation,0.45,452
6.0,1.0,358,0.291,-3.2729,-1171.68,30m,validation,0.45,452
6.0,1.5,358,0.265,-4.7198,-1689.68,30m,validation,0.45,452
6.0,2.0,358,0.251,-5.9674,-2136.34,30m,validation,0.45,452
7.0,0.25,358,0.43,0.0994,35.57,30m,validation,0.45,452
7.0,0.5,358,0.338,-1.1974,-428.66,30m,validation,0.45,452
7.0,0.75,358,0.31,-2.1234,-760.18,30m,validation,0.45,452
7.0,1.0,358,0.277,-3.0425,-1089.22,30m,validation,0.45,452
7.0,1.5,358,0.251,-4.4402,-1589.58,30m,validation,0.45,452
7.0,2.0,358,0.237,-5.6656,-2028.29,30m,validation,0.45,452
8.0,0.25,358,0.425,0.1633,58.47,30m,validation,0.45,452
8.0,0.5,358,0.33,-1.047,-374.81,30m,validation,0.45,452
8.0,0.75,358,0.302,-2.0989,-751.41,30m,validation,0.45,452
8.0,1.0,358,0.263,-3.0307,-1084.97,30m,validation,0.45,452
8.0,1.5,358,0.232,-4.4018,-1575.83,30m,validation,0.45,452
8.0,2.0,358,0.223,-5.6181,-2011.28,30m,validation,0.45,452
10.0,0.25,358,0.419,-0.0117,-4.2,30m,validation,0.45,452
10.0,0.5,358,0.313,-1.265,-452.89,30m,validation,0.45,452
10.0,0.75,358,0.282,-2.2009,-787.92,30m,validation,0.45,452
10.0,1.0,358,0.237,-3.1189,-1116.56,30m,validation,0.45,452
10.0,1.5,358,0.207,-4.4482,-1592.44,30m,validation,0.45,452
10.0,2.0,358,0.196,-5.6023,-2005.63,30m,validation,0.45,452
12.0,0.25,358,0.419,0.0439,15.7,30m,validation,0.45,452
12.0,0.5,358,0.313,-1.0848,-388.35,30m,validation,0.45,452
12.0,0.75,358,0.282,-1.9496,-697.96,30m,validation,0.45,452
12.0,1.0,358,0.232,-2.8619,-1024.54,30m,validation,0.45,452
12.0,1.5,358,0.198,-4.0837,-1461.98,30m,validation,0.45,452
12.0,2.0,358,0.187,-5.1629,-1848.31,30m,validation,0.45,452
15.0,0.25,358,0.419,0.0069,2.47,30m,validation,0.45,452
15.0,0.5,358,0.307,-1.2525,-448.4,30m,validation,0.45,452
15.0,0.75,358,0.277,-2.1172,-757.96,30m,validation,0.45,452
15.0,1.0,358,0.223,-2.9304,-1049.09,30m,validation,0.45,452
15.0,1.5,358,0.187,-4.0235,-1440.4,30m,validation,0.45,452
15.0,2.0,358,0.176,-5.139,-1839.76,30m,validation,0.45,452
20.0,0.25,358,0.419,-0.4278,-153.16,30m,validation,0.45,452
20.0,0.5,358,0.307,-1.6841,-602.91,30m,validation,0.45,452
20.0,0.75,358,0.274,-2.4954,-893.34,30m,validation,0.45,452
20.0,1.0,358,0.221,-3.2291,-1156.0,30m,validation,0.45,452
20.0,1.5,358,0.184,-4.26,-1525.08,30m,validation,0.45,452
20.0,2.0,358,0.173,-5.3014,-1897.91,30m,validation,0.45,452
5.0,0.25,358,0.461,0.0897,32.12,30m,validation,0.475,452
5.0,0.5,358,0.366,-1.4438,-516.87,30m,validation,0.475,452
5.0,0.75,358,0.338,-2.5206,-902.36,30m,validation,0.475,452
5.0,1.0,358,0.321,-3.5131,-1257.69,30m,validation,0.475,452
5.0,1.5,358,0.291,-4.9946,-1788.05,30m,validation,0.475,452
5.0,2.0,358,0.274,-6.2456,-2235.91,30m,validation,0.475,452
6.0,0.25,358,0.441,0.0353,12.65,30m,validation,0.475,452
6.0,0.5,358,0.346,-1.4167,-507.2,30m,validation,0.475,452
6.0,0.75,358,0.316,-2.423,-867.43,30m,validation,0.475,452
6.0,1.0,358,0.296,-3.4088,-1220.36,30m,validation,0.475,452
6.0,1.5,358,0.265,-4.8848,-1748.78,30m,validation,0.475,452
6.0,2.0,358,0.251,-6.1496,-2201.55,30m,validation,0.475,452
7.0,0.25,358,0.436,0.1216,43.55,30m,validation,0.475,452
7.0,0.5,358,0.338,-1.1832,-423.59,30m,validation,0.475,452
7.0,0.75,358,0.307,-2.1334,-763.77,30m,validation,0.475,452
7.0,1.0,358,0.282,-3.0764,-1101.35,30m,validation,0.475,452
7.0,1.5,358,0.251,-4.4942,-1608.93,30m,validation,0.475,452
7.0,2.0,358,0.237,-5.731,-2051.71,30m,validation,0.475,452
8.0,0.25,358,0.43,0.1895,67.83,30m,validation,0.475,452
8.0,0.5,358,0.33,-1.0088,-361.17,30m,validation,0.475,452
8.0,0.75,358,0.299,-2.0638,-738.83,30m,validation,0.475,452
8.0,1.0,358,0.268,-3.0052,-1075.86,30m,validation,0.475,452
8.0,1.5,358,0.232,-4.4013,-1575.67,30m,validation,0.475,452
8.0,2.0,358,0.223,-5.637,-2018.06,30m,validation,0.475,452
10.0,0.25,358,0.425,0.0168,6.0,30m,validation,0.475,452
10.0,0.5,358,0.313,-1.2251,-438.58,30m,validation,0.475,452
10.0,0.75,358,0.279,-2.1844,-782.0,30m,validation,0.475,452
10.0,1.0,358,0.243,-3.1179,-1116.22,30m,validation,0.475,452
10.0,1.5,358,0.207,-4.4705,-1600.44,30m,validation,0.475,452
10.0,2.0,358,0.196,-5.6372,-2018.12,30m,validation,0.475,452
12.0,0.25,358,0.425,0.0614,22.0,30m,validation,0.475,452
12.0,0.5,358,0.313,-1.0945,-391.82,30m,validation,0.475,452
12.0,0.75,358,0.279,-1.9737,-706.58,30m,validation,0.475,452
12.0,1.0,358,0.24,-2.8823,-1031.85,30m,validation,0.475,452
12.0,1.5,358,0.198,-4.1139,-1472.77,30m,validation,0.475,452
12.0,2.0,358,0.187,-5.2088,-1864.75,30m,validation,0.475,452
15.0,0.25,358,0.425,0.0355,12.71,30m,validation,0.475,452
15.0,0.5,358,0.307,-1.2054,-431.53,30m,validation,0.475,452
15.0,0.75,358,0.274,-2.0681,-740.38,30m,validation,0.475,452
15.0,1.0,358,0.232,-2.8842,-1032.54,30m,validation,0.475,452
15.0,1.5,358,0.187,-3.9944,-1430.0,30m,validation,0.475,452
15.0,2.0,358,0.176,-5.126,-1835.11,30m,validation,0.475,452
20.0,0.25,358,0.425,-0.3992,-142.91,30m,validation,0.475,452
20.0,0.5,358,0.307,-1.6344,-585.12,30m,validation,0.475,452
20.0,0.75,358,0.271,-2.4372,-872.52,30m,validation,0.475,452
20.0,1.0,358,0.229,-3.158,-1130.56,30m,validation,0.475,452
20.0,1.5,358,0.184,-4.1686,-1492.37,30m,validation,0.475,452
20.0,2.0,358,0.173,-5.1904,-1858.18,30m,validation,0.475,452
5.0,0.25,358,0.464,0.1353,48.44,30m,validation,0.5,452
5.0,0.5,358,0.366,-1.5138,-541.95,30m,validation,0.5,452
5.0,0.75,358,0.341,-2.5546,-914.55,30m,validation,0.5,452
5.0,1.0,358,0.324,-3.5317,-1264.34,30m,validation,0.5,452
5.0,1.5,358,0.293,-4.9975,-1789.1,30m,validation,0.5,452
5.0,2.0,358,0.277,-6.2399,-2233.88,30m,validation,0.5,452
6.0,0.25,358,0.444,0.0869,31.09,30m,validation,0.5,452
6.0,0.5,358,0.349,-1.4223,-509.19,30m,validation,0.5,452
6.0,0.75,358,0.321,-2.3944,-857.21,30m,validation,0.5,452
6.0,1.0,358,0.302,-3.3768,-1208.88,30m,validation,0.5,452
6.0,1.5,358,0.274,-4.874,-1744.89,30m,validation,0.5,452
6.0,2.0,358,0.26,-6.1364,-2196.84,30m,validation,0.5,452
7.0,0.25,358,0.441,0.1721,61.6,30m,validation,0.5,452
7.0,0.5,358,0.341,-1.2179,-436.02,30m,validation,0.5,452
7.0,0.75,358,0.313,-2.1266,-761.33,30m,validation,0.5,452
7.0,1.0,358,0.288,-3.0645,-1097.11,30m,validation,0.5,452
7.0,1.5,358,0.257,-4.4807,-1604.11,30m,validation,0.5,452
7.0,2.0,358,0.24,-5.7171,-2046.74,30m,validation,0.5,452
8.0,0.25,358,0.436,0.295,105.63,30m,validation,0.5,452
8.0,0.5,358,0.332,-0.9867,-353.26,30m,validation,0.5,452
8.0,0.75,358,0.304,-1.9677,-704.45,30m,validation,0.5,452
8.0,1.0,358,0.277,-2.9043,-1039.74,30m,validation,0.5,452
8.0,1.5,358,0.243,-4.3088,-1542.54,30m,validation,0.5,452
8.0,2.0,358,0.235,-5.5328,-1980.74,30m,validation,0.5,452
10.0,0.25,358,0.427,0.0852,30.5,30m,validation,0.5,452
10.0,0.5,358,0.313,-1.2202,-436.82,30m,validation,0.5,452
10.0,0.75,358,0.282,-2.1285,-762.02,30m,validation,0.5,452
10.0,1.0,358,0.246,-3.0523,-1092.72,30m,validation,0.5,452
10.0,1.5,358,0.209,-4.405,-1576.97,30m,validation,0.5,452
10.0,2.0,358,0.198,-5.5851,-1999.46,30m,validation,0.5,452
12.0,0.25,358,0.427,0.1328,47.55,30m,validation,0.5,452
12.0,0.5,358,0.313,-1.0695,-382.89,30m,validation,0.5,452
12.0,0.75,358,0.282,-1.8972,-679.2,30m,validation,0.5,452
12.0,1.0,358,0.243,-2.798,-1001.69,30m,validation,0.5,452
12.0,1.5,358,0.201,-4.0263,-1441.43,30m,validation,0.5,452
12.0,2.0,358,0.19,-5.1191,-1832.64,30m,validation,0.5,452
15.0,0.25,358,0.427,0.1047,37.48,30m,validation,0.5,452
15.0,0.5,358,0.307,-1.1951,-427.85,30m,validation,0.5,452
15.0,0.75,358,0.277,-2.0066,-718.36,30m,validation,0.5,452
15.0,1.0,358,0.235,-2.8137,-1007.3,30m,validation,0.5,452
15.0,1.5,358,0.19,-3.9267,-1405.76,30m,validation,0.5,452
15.0,2.0,358,0.179,-5.0606,-1811.68,30m,validation,0.5,452
20.0,0.25,358,0.427,-0.33,-118.13,30m,validation,0.5,452
20.0,0.5,358,0.307,-1.6241,-581.44,30m,validation,0.5,452
20.0,0.75,358,0.274,-2.3814,-852.53,30m,validation,0.5,452
20.0,1.0,358,0.232,-3.1006,-1110.03,30m,validation,0.5,452
20.0,1.5,358,0.187,-4.044,-1447.76,30m,validation,0.5,452
20.0,2.0,358,0.176,-5.0269,-1799.62,30m,validation,0.5,452
5.0,0.25,356,0.455,-0.0048,-1.7,30m,validation,0.525,452
5.0,0.5,356,0.362,-1.6079,-572.4,30m,validation,0.525,452
5.0,0.75,356,0.337,-2.6709,-950.85,30m,validation,0.525,452
5.0,1.0,356,0.32,-3.6695,-1306.34,30m,validation,0.525,452
5.0,1.5,356,0.295,-5.1453,-1831.74,30m,validation,0.525,452
5.0,2.0,356,0.272,-6.3716,-2268.29,30m,validation,0.525,452
6.0,0.25,356,0.441,0.1121,39.9,30m,validation,0.525,452
6.0,0.5,356,0.351,-1.3075,-465.49,30m,validation,0.525,452
6.0,0.75,356,0.32,-2.2548,-802.7,30m,validation,0.525,452
6.0,1.0,356,0.301,-3.2214,-1146.82,30m,validation,0.525,452
6.0,1.5,356,0.281,-4.7019,-1673.88,30m,validation,0.525,452
6.0,2.0,356,0.261,-5.9542,-2119.71,30m,validation,0.525,452
7.0,0.25,356,0.435,0.1082,38.53,30m,validation,0.525,452
7.0,0.5,356,0.343,-1.2305,-438.04,30m,validation,0.525,452
7.0,0.75,356,0.309,-2.2889,-814.86,30m,validation,0.525,452
7.0,1.0,356,0.284,-3.2254,-1148.24,30m,validation,0.525,452
7.0,1.5,356,0.256,-4.6466,-1654.21,30m,validation,0.525,452
7.0,2.0,356,0.233,-5.888,-2096.12,30m,validation,0.525,452
8.0,0.25,356,0.43,0.2019,71.88,30m,validation,0.525,452
8.0,0.5,356,0.331,-1.0397,-370.12,30m,validation,0.525,452
8.0,0.75,356,0.298,-2.1267,-757.1,30m,validation,0.525,452
8.0,1.0,356,0.27,-3.0418,-1082.89,30m,validation,0.525,452
8.0,1.5,356,0.242,-4.4352,-1578.94,30m,validation,0.525,452
8.0,2.0,356,0.228,-5.6581,-2014.28,30m,validation,0.525,452
10.0,0.25,356,0.421,0.01,3.57,30m,validation,0.525,452
10.0,0.5,356,0.315,-1.1801,-420.11,30m,validation,0.525,452
10.0,0.75,356,0.278,-2.2486,-800.5,30m,validation,0.525,452
10.0,1.0,356,0.242,-3.1347,-1115.96,30m,validation,0.525,452
10.0,1.5,356,0.211,-4.4482,-1583.57,30m,validation,0.525,452
10.0,2.0,356,0.197,-5.6111,-1997.57,30m,validation,0.525,452
12.0,0.25,356,0.421,0.0586,20.87,30m,validation,0.525,452
12.0,0.5,356,0.312,-1.1143,-396.68,30m,validation,0.525,452
12.0,0.75,356,0.275,-2.1062,-749.81,30m,validation,0.525,452
12.0,1.0,356,0.239,-2.9419,-1047.33,30m,validation,0.525,452
12.0,1.5,356,0.202,-4.1985,-1494.66,30m,validation,0.525,452
12.0,2.0,356,0.185,-5.3233,-1895.08,30m,validation,0.525,452
15.0,0.25,356,0.421,0.0305,10.87,30m,validation,0.525,452
15.0,0.5,356,0.306,-1.2393,-441.18,30m,validation,0.525,452
15.0,0.75,356,0.27,-2.1274,-757.34,30m,validation,0.525,452
15.0,1.0,356,0.23,-2.92,-1039.51,30m,validation,0.525,452
15.0,1.5,356,0.194,-4.0484,-1441.24,30m,validation,0.525,452
15.0,2.0,356,0.174,-5.2097,-1854.66,30m,validation,0.525,452
20.0,0.25,356,0.421,-0.4065,-144.71,30m,validation,0.525,452
20.0,0.5,356,0.306,-1.6655,-592.94,30m,validation,0.525,452
20.0,0.75,356,0.267,-2.5714,-915.42,30m,validation,0.525,452
20.0,1.0,356,0.225,-3.2709,-1164.43,30m,validation,0.525,452
20.0,1.5,356,0.188,-4.213,-1499.81,30m,validation,0.525,452
20.0,2.0,356,0.169,-5.2064,-1853.47,30m,validation,0.525,452
5.0,0.25,354,0.458,-0.0953,-33.72,30m,validation,0.55,452
5.0,0.5,354,0.364,-1.668,-590.47,30m,validation,0.55,452
5.0,0.75,354,0.339,-2.7216,-963.44,30m,validation,0.55,452
5.0,1.0,354,0.319,-3.715,-1315.12,30m,validation,0.55,452
5.0,1.5,354,0.294,-5.1879,-1836.51,30m,validation,0.55,452
5.0,2.0,354,0.271,-6.4128,-2270.13,30m,validation,0.55,452
6.0,0.25,354,0.444,0.0083,2.94,30m,validation,0.55,452
6.0,0.5,354,0.353,-1.4562,-515.49,30m,validation,0.55,452
6.0,0.75,354,0.319,-2.4247,-858.34,30m,validation,0.55,452
6.0,1.0,354,0.297,-3.3931,-1201.16,30m,validation,0.55,452
6.0,1.5,354,0.274,-4.8763,-1726.23,30m,validation,0.55,452
6.0,2.0,354,0.254,-6.1307,-2170.28,30m,validation,0.55,452
7.0,0.25,354,0.435,0.0034,1.22,30m,validation,0.55,452
7.0,0.5,354,0.342,-1.3622,-482.22,30m,validation,0.55,452
7.0,0.75,354,0.305,-2.4364,-862.47,30m,validation,0.55,452
7.0,1.0,354,0.277,-3.3798,-1196.44,30m,validation,0.55,452
7.0,1.5,354,0.251,-4.8298,-1709.74,30m,validation,0.55,452
7.0,2.0,354,0.229,-6.0821,-2153.06,30m,validation,0.55,452
8.0,0.25,354,0.429,0.0885,31.34,30m,validation,0.55,452
8.0,0.5,354,0.331,-1.1866,-420.07,30m,validation,0.55,452
8.0,0.75,354,0.294,-2.222,-786.6,30m,validation,0.55,452
8.0,1.0,354,0.266,-3.1381,-1110.9,30m,validation,0.55,452
8.0,1.5,354,0.24,-4.5364,-1605.87,30m,validation,0.55,452
8.0,2.0,354,0.226,-5.7628,-2040.02,30m,validation,0.55,452
10.0,0.25,354,0.421,-0.1174,-41.55,30m,validation,0.55,452
10.0,0.5,354,0.314,-1.2811,-453.49,30m,validation,0.55,452
10.0,0.75,354,0.274,-2.368,-838.28,30m,validation,0.55,452
10.0,1.0,354,0.24,-3.2618,-1154.67,30m,validation,0.55,452
10.0,1.5,354,0.212,-4.5804,-1621.45,30m,validation,0.55,452
10.0,2.0,354,0.198,-5.7477,-2034.69,30m,validation,0.55,452
12.0,0.25,354,0.421,-0.0659,-23.34,30m,validation,0.55,452
12.0,0.5,354,0.311,-1.2258,-433.95,30m,validation,0.55,452
12.0,0.75,354,0.271,-2.2308,-789.7,30m,validation,0.55,452
12.0,1.0,354,0.234,-3.0855,-1092.27,30m,validation,0.55,452
12.0,1.5,354,0.201,-4.3568,-1542.32,30m,validation,0.55,452
12.0,2.0,354,0.184,-5.4832,-1941.06,30m,validation,0.55,452
15.0,0.25,354,0.421,-0.0935,-33.11,30m,validation,0.55,452
15.0,0.5,354,0.305,-1.3667,-483.8,30m,validation,0.55,452
15.0,0.75,354,0.263,-2.3482,-831.25,30m,validation,0.55,452
15.0,1.0,354,0.226,-3.1213,-1104.94,30m,validation,0.55,452
15.0,1.5,354,0.189,-4.3103,-1525.84,30m,validation,0.55,452
15.0,2.0,354,0.169,-5.3586,-1896.93,30m,validation,0.55,452
20.0,0.25,354,0.421,-0.5328,-188.62,30m,validation,0.55,452
20.0,0.5,354,0.305,-1.783,-631.2,30m,validation,0.55,452
20.0,0.75,354,0.26,-2.7578,-976.25,30m,validation,0.55,452
20.0,1.0,354,0.22,-3.4186,-1210.19,30m,validation,0.55,452
20.0,1.5,354,0.184,-4.3878,-1553.29,30m,validation,0.55,452
20.0,2.0,354,0.164,-5.2334,-1852.63,30m,validation,0.55,452
5.0,0.25,352,0.455,-0.1809,-63.67,30m,validation,0.575,452
5.0,0.5,352,0.364,-1.6463,-579.5,30m,validation,0.575,452
5.0,0.75,352,0.341,-2.7271,-959.93,30m,validation,0.575,452
5.0,1.0,352,0.327,-3.6004,-1267.34,30m,validation,0.575,452
5.0,1.5,352,0.298,-5.0544,-1779.13,30m,validation,0.575,452
5.0,2.0,352,0.276,-6.2701,-2207.09,30m,validation,0.575,452
6.0,0.25,352,0.446,0.0416,14.66,30m,validation,0.575,452
6.0,0.5,352,0.358,-1.3201,-464.68,30m,validation,0.575,452
6.0,0.75,352,0.324,-2.3348,-821.83,30m,validation,0.575,452
6.0,1.0,352,0.307,-3.1869,-1121.8,30m,validation,0.575,452
6.0,1.5,352,0.281,-4.6366,-1632.09,30m,validation,0.575,452
