tf,split,hour,dow,net
30m,train,14,4,7.512917662211795
30m,train,22,5,3.0647037827785493
30m,train,6,1,7.592170904083658
30m,train,20,2,0.022744599248692154
30m,train,8,3,-0.45413686310682183
30m,train,13,3,-0.06250245125875259
30m,train,21,5,7.384027126416457
30m,train,20,6,-8.252864212423534
30m,train,14,1,0.25615743274951264
30m,train,10,3,8.514257987215816
30m,train,10,3,-0.5572781519559749
30m,train,16,3,0.5650600630219951
30m,train,18,4,-1.9325557755879834
30m,train,15,6,-7.269382179068044
30m,train,3,1,11.796210042361773
30m,train,15,1,1.139273868239159
30m,train,21,1,7.57504150728292
30m,train,19,2,-11.611355196051894
30m,train,18,3,4.116173822647058
30m,train,22,3,9.5292384024384
30m,train,1,6,3.4706491729728883
30m,train,23,6,11.190210208852013
30m,train,18,2,1.1400847048652964
30m,train,19,3,0.5550364905017815
30m,train,7,4,0.15356731857936928
30m,train,23,5,5.525018233261124
30m,train,1,6,-1.9464173799133673
30m,train,17,0,1.2344521115673324
30m,train,17,3,-1.0660774937313533
30m,train,11,4,0.3458631193815472
30m,train,10,6,5.722044711384617
30m,train,23,6,3.7622243621848215
30m,train,4,2,9.568955352434514
30m,train,21,3,3.468062008790047
30m,train,9,0,1.382896246519896
30m,train,23,6,-11.803654462172233
30m,train,14,0,6.256883318925235
30m,train,3,1,6.98625682332423
30m,train,14,2,-3.6850959125530705
30m,train,11,2,-4.9521142083790926
30m,train,19,2,10.37117284233384
30m,train,17,3,10.191712309591775
30m,train,12,0,-6.930755928964735
30m,train,7,1,0.669413480381571
30m,train,6,3,-1.5120484332019453
30m,train,15,4,7.297979363509584
30m,train,18,5,-0.39022330294761165
30m,train,11,5,-0.7890363154542742
30m,train,15,6,-0.6467301004618587
30m,train,8,0,8.911631015871775
30m,train,1,2,8.049957398614755
30m,train,18,2,1.219185584379708
30m,train,8,4,-0.9034913533565345
30m,train,19,5,-2.0664874311408097
30m,train,6,6,4.977463860298505
30m,train,20,6,-6.868310377569625
30m,train,12,2,2.9124815927253938
30m,train,23,2,-1.1212679158144296
30m,train,14,3,10.366336531069631
30m,train,2,5,11.93780967048
30m,train,17,5,2.66350333460971
30m,train,20,6,13.728515307305331
30m,train,15,1,2.5365653651005626
30m,train,2,2,-1.9806914890041485
30m,train,11,4,-28.91424437558541
30m,train,9,5,3.345234544176524
30m,train,14,0,-6.038246482154996
30m,train,0,0,-1.5113703838234458
30m,train,4,1,-0.945793257764509
30m,train,16,2,-4.319673896063827
30m,train,17,2,2.22302746631582
30m,train,1,4,11.845285028502303
30m,train,3,4,11.748409691437645
30m,train,0,5,11.343164274714464
30m,train,14,1,5.408400756000726
30m,train,0,2,11.252609841854785
30m,train,15,2,-2.0260382694139363
30m,train,2,3,0.8509649128609171
30m,train,9,3,-6.335989268072796
30m,train,13,4,-5.636942312812535
30m,train,16,6,-8.030262117893498
30m,train,14,2,11.439968491118684
30m,train,20,4,8.742878839569412
30m,train,13,0,10.757210686577082
30m,train,17,6,-18.3581477698938
30m,train,11,6,-1.4285622102670823
30m,train,13,6,-1.4280323520854075
30m,train,18,6,-23.752299126799272
30m,train,9,0,-3.9155064288837798
30m,train,11,0,-6.988601765249491
30m,train,15,3,1.3066301319526024
30m,train,18,4,-23.588508935784127
30m,train,13,6,10.831291470217295
30m,train,13,1,1.3254296859352384
30m,train,15,1,9.071545666063987
30m,train,19,1,-11.497101838218914
30m,train,22,1,-3.6674636903507025
30m,train,7,2,-1.4672418372454157
30m,train,1,0,9.870445790244993
30m,train,19,3,3.4736846401431705
30m,train,6,4,-1.7563165569788142
30m,train,14,5,9.015638137270622
30m,train,15,5,7.8983865937109545
30m,train,11,6,-16.60649472960448
30m,train,20,1,10.127184270989966
30m,train,20,3,0.24524645714536442
30m,train,12,5,-0.6308731625882796
30m,train,8,6,4.461237294023989
30m,train,16,4,7.874442156095201
30m,train,10,5,9.040528246890467
30m,train,18,6,-3.7117868886600043
30m,train,11,2,-1.6481897483319914
30m,train,15,0,9.198932197001518
30m,train,17,1,-1.580099498855768
30m,train,20,1,8.754233493715205
30m,train,8,3,4.869315572572539
30m,train,12,0,2.5666052712543808
30m,train,11,1,7.261775974296378
30m,train,13,1,0.6281275090529377
30m,train,7,4,-1.111645210298862
30m,train,15,4,-2.2878392842202264
30m,train,1,5,-1.6950505354894876
30m,train,10,5,-0.24952099083692236
30m,train,3,6,-20.779180904792913
30m,train,5,0,11.009364396823502
30m,train,19,2,4.828146147723642
30m,train,6,3,-3.2018524647234585
30m,train,19,4,9.423353798955633
30m,train,23,5,3.6427218402247745
30m,train,15,6,3.4058012151201336
30m,train,11,1,-3.8723381724026344
30m,train,12,1,0.6923165323603009
30m,train,3,2,-2.8601497640505666
30m,train,18,2,9.617606921638782
30m,train,22,2,-1.7869041557431544
30m,train,9,3,-2.714493207242068
30m,train,19,6,1.9284478267688703
30m,train,9,4,-7.7591843854727065
30m,train,20,6,-0.8087363540626422
30m,train,0,0,10.680997486631588
30m,train,8,1,-0.9606567213192948
30m,train,17,2,-0.041245608841143144
30m,train,11,4,-4.918371816506622
30m,train,8,5,10.716945158099275
30m,train,14,5,0.1796674595547476
30m,train,17,5,-1.1979333049047423
30m,train,13,6,0.429759417148706
30m,train,15,1,-1.4243298479550373
30m,train,19,3,-1.1564796397381487
30m,train,23,3,-3.6258157308494336
30m,train,0,4,-16.623015259026495
30m,train,8,5,-1.5630834202497215
30m,train,14,6,-0.20910154090515176
30m,train,7,1,-8.46942925573423
30m,train,0,1,12.568758708265445
30m,train,14,1,-3.3975743475667715
30m,train,14,2,-1.6113794672036987
30m,train,18,3,3.15249306125924
30m,train,6,4,13.608027386306787
30m,train,6,5,-1.6073610483207885
30m,train,23,5,13.205707328044308
30m,train,8,6,-3.364047794162519
30m,train,19,1,1.3365647841226704
30m,train,3,2,-2.925904366806172
30m,train,5,2,-5.07420404110912
30m,train,6,3,-7.090742561414192
30m,train,9,3,-2.91323308484398
30m,train,16,4,3.2968971753070324
30m,train,20,5,-3.875904038546377
30m,train,18,6,-3.9595914491978483
30m,train,1,1,4.107226580637416
30m,train,20,0,-3.708006359962317
30m,train,23,0,1.5781105825052748
30m,train,4,1,0.2979142963012872
30m,train,9,1,12.930359343332098
30m,train,2,2,-7.86933987509794
30m,train,7,2,-3.555936860089225
30m,train,15,2,0.1258868025364036
30m,train,9,3,-5.958381130513668
30m,train,20,4,-0.8509900627925462
30m,train,23,4,-2.5380065795385867
30m,train,15,6,14.33241267568216
30m,train,11,2,-2.5441708901216717
30m,train,15,1,-3.6408186651489958
30m,train,13,1,-2.338133945535038
30m,train,8,2,-1.4900744076736205
30m,train,17,5,16.07771429076808
30m,train,10,6,-2.9572383174585255
30m,train,21,6,-5.196008865370505
30m,train,17,1,1.623875163129997
30m,train,23,1,-2.144828321193574
30m,train,5,2,-1.825160727864732
30m,train,12,3,0.578636960502707
30m,train,16,5,-1.2638771079117785
30m,train,0,6,-1.3036574164015975
30m,train,12,6,2.865220211989789
30m,train,0,0,-11.778216265520337
30m,train,8,1,-7.038653212066462
30m,train,5,2,-11.46466127784185
30m,train,14,2,17.049846951538807
30m,train,13,3,-16.91841522117154
30m,train,8,5,16.14466701246996
30m,train,17,5,-3.2492006109264615
30m,train,1,6,-5.513146769506519
30m,train,21,6,-12.772380354753366
30m,train,12,1,5.806985169532354
30m,train,13,2,3.4342292055992862
30m,train,19,2,0.5695777619551915
30m,train,23,2,2.700916927687573
30m,train,5,3,-1.0644326534043627
30m,train,10,1,-3.353325944216012
30m,train,13,1,-10.323449574724407
30m,train,11,6,12.561873087419817
30m,train,15,4,14.424650856270391
30m,train,13,3,-10.604167706693568
30m,train,22,4,-5.113004697643345
30m,train,21,5,2.552901483325827
30m,train,7,6,-7.287016763621101
30m,train,18,0,2.1683240927487
30m,train,11,2,5.651288402239681
30m,train,16,4,17.034682048587182
30m,train,16,5,-7.326740108731947
30m,train,8,0,-24.142183406792505
30m,train,11,0,19.029611143002633
30m,train,5,2,-2.2452120351384197
30m,train,0,3,-15.618174741186108
30m,train,8,3,9.582509533640616
30m,train,23,6,-31.34439680244566
30m,train,8,0,-15.725247281089299
30m,train,16,0,-11.685818460103372
30m,train,18,0,-21.743270014656417
30m,train,22,0,-11.727193999174439
30m,train,3,1,-33.2320661530519
30m,train,16,2,13.808101858629058
30m,train,20,2,4.9302708701848985
30m,train,19,3,-20.53871627417245
30m,train,1,4,28.114811933476215
30m,train,22,4,29.723702859050206
30m,train,0,0,-10.994155749335716
30m,train,13,3,-34.54061739531877
30m,train,4,2,-0.03217026804404455
30m,train,10,4,-15.940544516216251
30m,train,19,5,4.10384847074874
30m,train,12,6,18.065940614771065
30m,train,16,0,-12.098693221760586
30m,train,18,0,-10.84653072899246
30m,train,2,1,8.044702243986631
30m,train,19,1,27.204717164774053
30m,train,9,2,-29.83174390873793
30m,train,0,3,2.7181139414136
30m,train,15,3,-1.643752844784457
30m,train,16,4,4.99701445733871
30m,train,9,1,28.018320854824974
30m,train,19,1,22.962290389296832
30m,train,2,3,28.162181366880247
30m,train,5,6,-14.091272140419912
30m,train,3,0,-3.413811581063465
30m,train,16,6,5.361251559622694
30m,train,7,2,-14.44048705248754
30m,train,20,2,-7.291484933216934
30m,train,3,3,-4.84823099827867
30m,train,2,4,-2.5635531780613547
30m,train,4,4,-13.716731251416043
30m,train,20,4,-3.349623541230943
30m,train,3,6,1.8465819280292972
30m,train,11,6,23.867799246695277
30m,train,14,0,-3.5578532826660503
30m,train,16,1,-9.884457242431456
30m,train,19,1,8.483131642465118
30m,train,20,2,-10.758438063954708
30m,train,22,3,-3.6237347300274214
30m,train,7,5,0.37096216232324875
30m,train,12,5,-3.3678813657871793
30m,train,7,6,-5.164319273878217
30m,train,5,0,-64.97092961287349
30m,train,3,1,-22.191161030767926
30m,train,9,1,21.950028328216742
30m,train,0,2,1.427835854837602
30m,train,16,2,12.20735394504584
30m,train,16,3,16.345679332805496
30m,train,13,6,3.4683815973894805
30m,train,4,6,0.6735004225981787
30m,train,22,6,-2.0247537738460206
30m,train,7,0,24.1591359696081
30m,train,12,0,-2.519307705458961
30m,train,16,0,23.516493754765115
30m,train,17,1,23.75327690311425
30m,train,3,2,-0.7568855762095962
30m,train,2,3,21.366014250009314
30m,train,17,5,-61.70678124871779
30m,train,3,4,-1.2364722265440915
30m,train,14,4,-10.50660420348853
30m,train,18,4,20.6300716351012
30m,train,11,5,-3.6498542493315322
30m,train,5,6,-3.5951443797771736
30m,train,1,0,-1.789701648730483
30m,train,8,1,-58.36281817083054
30m,train,22,2,21.819601154864575
30m,train,12,3,-0.5201073057318548
30m,train,23,3,-3.5819778448361848
30m,train,17,4,-15.07693085030406
30m,train,21,4,5.682892659648014
30m,train,4,5,21.14837658796385
30m,train,7,0,-22.422892771237688
30m,train,17,1,-10.192012205867952
30m,train,0,2,8.793596651991775
30m,train,8,2,-2.467010048259922
30m,train,22,2,17.14602840080619
30m,train,9,3,-0.8526927526236276
30m,train,13,3,18.676472093845316
30m,train,8,4,-17.620839951874512
30m,train,10,5,-3.656212711502785
30m,train,17,6,18.492547255238616
30m,train,1,0,-3.1018250982829647
30m,train,4,0,18.245827812701776
30m,train,0,1,-25.049249170228585
30m,train,1,1,-1.2326548828557016
30m,train,9,2,-4.029095862056571
30m,train,20,3,17.44001142983589
30m,train,4,4,-2.336021769982038
30m,train,3,6,19.2457096461868
30m,train,7,6,-2.958219780456117
30m,train,10,6,-9.494472578141037
30m,train,14,6,-0.3519246783549872
30m,train,19,6,5.745386825974527
30m,train,20,6,5.313492030075801
30m,train,3,0,-20.288038330676276
30m,train,20,2,-4.338486183035185
30m,train,10,3,-3.3619576043731207
30m,train,2,0,3.461939678691005
30m,train,1,5,24.18664621704266
30m,train,16,6,-0.584854257175917
30m,train,3,1,25.37090508200642
30m,train,13,0,-5.7960141760808845
30m,train,16,1,-12.890975604727895
30m,train,17,1,-16.88663566763763
30m,train,17,2,3.8075235666580105
30m,train,10,3,21.953956944184885
30m,train,21,5,-6.275632553200005
30m,train,6,0,3.273508750296269
30m,train,11,6,24.098027968882683
30m,train,3,1,12.887608325805367
30m,train,17,1,-4.396660861245934
30m,train,12,2,-3.333252070885388
30m,train,12,6,22.94172732806572
30m,train,17,5,22.87195928071014
30m,train,21,5,7.847557880975562
30m,train,16,0,23.094735325683295
30m,train,21,0,3.412093147174593
30m,train,0,5,1.9928006735396113
30m,train,13,0,-1.5322714388930012
30m,train,18,1,12.65998497484595
30m,train,5,2,24.102670583410738
30m,train,12,3,19.920035592751315
30m,train,0,4,-4.5171935331007935
30m,train,15,4,-4.662815257306436
30m,train,9,1,0.3373369721655066
30m,train,8,2,-1.5042434058474272
30m,train,3,2,12.416402325016028
30m,train,11,3,-2.0543033922403735
30m,train,17,3,20.684168207103383
30m,train,7,4,-5.450710768014637
30m,train,13,0,-1.0581573456716804
30m,train,15,2,-1.70818213022264
30m,train,2,5,3.090222712783051
30m,train,3,6,-7.945091816369293
30m,train,10,0,19.76998373000254
30m,train,1,3,19.284548269596836
30m,train,21,3,1.691194935304297
30m,train,12,4,11.551223501404925
30m,train,9,0,3.4829942461649335
30m,train,16,0,-10.10855530000018
30m,train,21,2,2.9928653628606505
30m,train,14,3,19.453032100197778
30m,train,9,4,7.462563681370002
30m,train,15,4,-17.437619594255935
30m,train,14,5,-3.2655104625316485
30m,train,16,6,-14.326462385165872
30m,train,15,6,-4.3352815476161775
30m,train,2,0,23.840392122736198
30m,train,4,2,22.223761812509238
30m,train,11,2,19.97346490718334
30m,train,6,3,4.248311000352121
30m,train,15,3,-3.4224006627330184
30m,train,4,4,-5.531817536159991
30m,train,12,4,-1.6937019191692193
30m,train,19,5,7.6323366430819695
30m,train,21,4,-2.7876537817236784
30m,train,15,5,20.347675734664634
30m,train,6,6,16.874363093746997
30m,train,22,6,-0.624980614933027
30m,train,18,1,-4.976686146162352
30m,train,16,1,-9.160778497853283
30m,train,22,2,0.4872080086564088
30m,train,7,4,15.675223487625397
30m,train,13,4,-7.689853489483985
30m,train,16,4,-2.1172230871684867
30m,train,9,5,0.016987795864387145
30m,train,4,6,12.940754262242189
30m,train,3,2,-4.5150069293477095
30m,train,18,3,-33.20890076938257
30m,train,21,4,18.388292258695827
30m,train,23,4,18.45824991849396
30m,train,1,5,0.7471578461279691
30m,train,12,5,15.89835610699075
30m,train,10,6,19.468833532440552
30m,train,18,3,-0.4059100619417553
30m,train,9,0,-13.076923323245207
30m,train,15,0,19.780477302773722
30m,train,7,1,-4.9680301758920375
30m,train,2,3,5.386816056845146
30m,train,14,3,-3.298722189928461
30m,train,9,6,4.890447934005422
30m,train,13,4,-0.3521215569969053
30m,train,12,5,-4.009217779608461
30m,train,18,0,-3.1504149987933383
30m,train,1,1,0.2624031219733619
30m,train,9,2,14.314051891918162
30m,train,15,2,-2.9526890253498808
30m,train,19,3,15.704298726025288
30m,train,1,4,-2.8737794091761564
30m,train,9,4,8.310063553421557
30m,train,15,4,-6.123383205114243
30m,train,9,5,17.16001430240517
30m,train,23,6,2.005876313972198
30m,train,12,0,0.3284696030560461
30m,train,20,2,-6.876452134215879
30m,train,6,3,-4.46308898498453
30m,train,7,3,-2.3766167520594577
30m,train,18,3,-14.296880790052622
30m,train,12,4,15.289202719776222
30m,train,10,6,-0.007030856323816392
30m,train,6,0,-7.4998501143937
30m,train,5,1,-5.141336691286318
30m,train,13,3,-7.251365322312442
30m,train,12,5,-8.063909961541523
30m,train,10,6,-2.598915142127464
30m,train,14,6,-5.334698447476143
30m,train,16,0,-9.114498660098224
30m,train,21,1,-3.0199797302860407
30m,train,2,3,13.856155622320218
30m,train,0,3,1.236804422095772
30m,train,21,6,-6.498191075613107
30m,train,17,4,-1.2631829317267877
30m,train,9,5,-1.5143485197341457
30m,train,13,5,-2.524313994253712
30m,train,15,6,-6.735150361714862
30m,train,17,0,8.01709104349034
30m,train,13,2,3.567285097276166
30m,train,21,2,0.8072395918224666
30m,train,1,3,-4.540205599699609
30m,train,17,3,-8.884880469289854
30m,train,23,3,-27.666053226967822
30m,train,2,4,14.800123867745233
30m,train,15,4,15.493271407372465
30m,train,6,6,0.9377702848691818
30m,train,19,6,-10.242513988021738
30m,train,0,0,13.16618774615926
30m,train,18,0,16.15075186935302
30m,train,0,1,-10.407597425952073
30m,train,14,2,-9.5909800432704
30m,train,11,3,-0.43580896637513
30m,train,17,3,-3.7344436144478563
30m,train,12,5,-4.112860238180295
30m,train,10,6,15.899607852629847
30m,train,18,6,2.8703172970184814
30m,train,21,1,-0.06764736891363254
30m,train,21,2,-4.750847044914185
30m,train,16,3,9.804264475271472
30m,train,23,3,-12.259869497007713
30m,train,2,4,-1.3304432285802146
30m,train,15,4,-16.10800800125726
30m,train,15,5,1.728539921485629
30m,train,3,6,6.582604037851652
30m,train,15,1,-0.23784445801521747
30m,train,20,1,-2.712501813974935
30m,train,20,2,-45.405862931953685
30m,train,12,3,3.0997983079500457
30m,train,15,6,8.349274729519381
30m,train,5,5,2.176827726814155
30m,train,12,5,-5.362202102098729
30m,train,0,6,15.621887086923055
30m,train,9,6,15.54671793597594
30m,train,6,0,5.734464243340881
30m,train,12,0,-8.262841665678145
30m,train,11,1,-7.59224931582594
30m,train,23,2,-2.4130337800377575
30m,train,1,4,2.711936719738577
30m,train,13,3,-2.476249857163827
30m,train,16,4,-4.049423776092279
30m,train,3,5,16.315686064493317
30m,train,0,6,16.326529971328558
30m,train,0,1,2.5125476226042798
30m,train,15,6,6.892612481806872
30m,train,20,0,-1.3913123911007526
30m,train,7,2,-7.835425677142954
30m,train,21,3,14.092504506894855
30m,train,5,4,-0.9955760579767392
30m,train,15,4,9.939266548289735
30m,train,11,6,10.862524038203565
30m,train,16,0,-4.578029437507057
30m,train,19,1,13.571494128190167
30m,train,15,3,-5.9555484527431926
30m,train,12,4,-10.163280427246978
30m,train,2,2,-7.706698791621327
30m,train,6,5,-2.166924350930069
30m,train,9,5,-2.106982039684112
30m,train,23,5,13.969507173407642
30m,train,15,0,-11.108811636010332
30m,train,3,0,16.76082974342706
30m,train,16,1,1.4720443479383305
30m,train,18,3,2.8060923411315026
30m,train,22,4,0.2052547372569673
30m,train,9,5,18.712742681973307
30m,train,2,6,-25.230310440890168
30m,train,7,6,-6.18846040889967
30m,train,20,1,17.874110554663147
30m,train,7,2,11.071557782640554
30m,train,12,3,-6.653049402683485
30m,train,21,3,1.3237834760696718
30m,train,0,4,-11.725063947225216
30m,train,13,4,13.131020031338737
30m,train,16,4,-3.132440322675852
30m,validation,2,0,-6.917444454962399
30m,validation,8,0,20.238927995501253
30m,validation,6,1,-1.0769433250877491
30m,validation,9,2,11.344557037210768
30m,validation,14,2,-3.837019903904651
30m,validation,20,2,12.199000407288057
30m,validation,20,3,23.45616571406696
30m,validation,19,6,-9.814946848657815
30m,validation,21,6,-5.826450132658369
30m,validation,23,0,10.553976202708538
30m,validation,12,1,-11.122055652152795
30m,validation,5,4,25.67145556036232
30m,validation,23,5,-0.46170185688706056
30m,validation,11,6,27.76687553742247
30m,validation,10,2,7.929524762442343
30m,validation,5,0,-6.294594283377192
30m,validation,19,0,25.901852538936165
30m,validation,8,1,-9.899579749053489
30m,validation,10,3,-6.509487319354615
30m,validation,3,5,5.035594235212807
30m,validation,23,6,16.86796415997359
30m,validation,2,6,-3.226718312469268
30m,validation,15,6,29.25014542414041
30m,validation,23,6,28.35550066867827
30m,validation,11,0,-7.525474555255383
30m,validation,12,0,24.800082975434023
30m,validation,21,2,-2.3352079813372475
30m,validation,11,3,-4.2832647823481045
30m,validation,23,3,11.49726408899617
30m,validation,20,5,27.863886170830934
30m,validation,22,5,27.860500950642137
30m,validation,11,0,-19.085636059439672
30m,validation,20,0,29.13607606377942
30m,validation,0,2,-18.206683072805184
30m,validation,15,3,6.5259118489196855
30m,validation,18,4,-27.054520100973885
30m,validation,22,4,-2.4928783731203485
30m,validation,18,1,24.68393409053923
30m,validation,11,6,7.314329062696367
30m,validation,2,0,10.977545119217455
30m,validation,10,0,4.450870938737015
30m,validation,14,0,-20.19453602661628
30m,validation,17,1,4.021395542976306
30m,validation,10,3,3.1928913222909756
30m,validation,18,3,-4.629175700698288
30m,validation,23,5,25.88359924966885
30m,validation,3,6,25.57994630693924
30m,validation,11,6,20.444978987914016
30m,validation,13,0,3.4502158345154026
30m,validation,21,0,13.527741760486936
30m,validation,18,2,23.556960455028573
30m,validation,2,3,-4.883847099409835
30m,validation,3,4,24.760394961739234
30m,validation,15,1,15.893723614854842
30m,validation,17,4,-10.379578667124878
30m,validation,22,4,24.968960348414118
30m,validation,22,5,1.8009500562222276
30m,validation,1,0,18.440614495403867
30m,validation,21,6,4.575206775692275
30m,validation,16,2,-0.01605695966937426
30m,validation,10,3,6.3352918033854255
30m,validation,22,3,22.237209465958124
30m,validation,3,5,-4.057360577012047
30m,validation,13,5,3.182957205109642
30m,validation,15,0,-9.938799612133426
30m,validation,22,1,19.89030974700429
30m,validation,23,1,-0.5603606588975731
30m,validation,21,2,14.332591404684182
30m,validation,13,3,-20.011995802923856
30m,validation,7,4,-10.813249160776953
30m,validation,9,5,-7.237204117312125
30m,validation,10,6,-22.858370623082905
30m,validation,22,6,23.40530624188184
30m,validation,6,0,26.00713467413515
30m,validation,1,0,21.60461049935405
30m,validation,4,1,23.731842469960757
30m,validation,16,1,-17.206749049571997
30m,validation,13,2,8.677250028963414
30m,validation,20,2,-3.1519478659940376
30m,validation,7,3,0.6202453743726316
30m,validation,15,3,-13.067722084390956
30m,validation,17,3,-4.896838438367891
30m,validation,0,0,-2.696026521245318
30m,validation,4,4,-19.03664026359278
30m,validation,13,4,2.9194853800347023
30m,validation,16,4,2.4058161305677057
30m,validation,1,6,18.230782458314852
30m,validation,13,1,-4.895055423467865
30m,validation,6,3,2.0109253019195346
30m,validation,11,6,-7.8293010100978115
30m,validation,9,0,-10.20362012492328
30m,validation,14,1,12.916462296843434
30m,validation,15,1,8.365354331122347
30m,validation,5,3,-8.607030094038288
30m,validation,10,2,-3.831305400342041
30m,validation,3,3,-7.539108547864473
30m,validation,23,2,-4.975594316519639
30m,validation,12,4,-9.50301932281311
30m,validation,15,5,-3.4136540038977436
30m,validation,16,5,11.24467258497987
30m,validation,7,0,-3.387683762988029
30m,validation,11,0,0.8269411832820611
30m,validation,20,1,-1.6825196438692398
30m,validation,15,2,18.053858079406513
30m,validation,21,2,-1.6370852244951637
30m,validation,1,4,-4.508799671484319
30m,validation,6,1,0.602359007483949
30m,validation,8,0,-16.82990654798783
30m,validation,13,1,-10.830400886412768
30m,validation,7,2,-4.092626227916622
30m,validation,18,1,3.7170157236550643
30m,validation,9,2,-6.734579454333471
30m,validation,13,3,-9.174228560881447
30m,validation,19,3,17.186084328902993
30m,validation,8,6,16.171954763137688
30m,validation,19,0,-32.49216457003589
30m,validation,1,6,-6.191695143019942
30m,validation,16,2,-21.61360520971976
30m,validation,20,2,14.708095411175034
30m,validation,14,3,4.550939259221264
30m,validation,15,6,0.2444118035575329
30m,validation,0,6,1.7409545893942155
30m,validation,13,6,-0.7745291604002118
30m,validation,15,6,6.026638766817278
30m,validation,19,6,-1.2782621568600137
30m,validation,3,1,7.246350896970961
30m,validation,15,1,4.831136485700763
30m,validation,1,3,-9.964213013474291
30m,validation,21,4,10.830330139657082
30m,validation,13,4,12.070218725596108
30m,validation,18,4,11.333061944555336
30m,validation,14,5,0.16348958157115456
30m,validation,21,5,15.327466957023551
30m,validation,5,6,-1.5354900463863943
30m,validation,3,0,-9.024225115247177
30m,validation,3,2,-8.23393089210123
30m,validation,12,2,-4.614894729771873
30m,validation,8,3,13.937289886036536
30m,validation,23,2,0.6575646384931286
30m,validation,14,3,-2.739695128539088
30m,validation,4,4,-1.0565564666953962
30m,validation,6,4,0.7135633644380458
30m,validation,13,6,12.399284140312375
30m,validation,3,1,-4.140652653404196
30m,validation,4,1,-0.8648510585587161
30m,validation,9,1,6.190381156737901
30m,validation,13,2,-0.6650425524081522
30m,validation,5,0,-8.599604410903805
30m,validation,9,3,-1.9414516564475224
30m,validation,8,4,0.3064529596569293
30m,validation,14,5,13.084458224098071
30m,validation,16,5,13.084260279645415
30m,validation,6,6,-1.3208695875110927
30m,validation,11,6,0.5389860602600709
30m,validation,22,6,-2.7465658780095694
30m,validation,1,0,-5.77877083036689
30m,validation,3,0,-4.298375871437888
30m,validation,19,1,-1.6798268183204565
30m,validation,20,1,-2.6214478697563455
30m,validation,21,2,12.250476709262541
30m,validation,12,3,-5.764451374528749
30m,validation,1,4,-50.5833801169722
30m,validation,14,5,-3.0095321015793837
30m,validation,4,6,-2.1181414565120686
30m,validation,23,0,4.617328753842798
30m,validation,5,2,-4.477559993158956
30m,validation,7,4,-5.132742352694532
30m,validation,12,4,12.880193894883568
30m,validation,10,5,9.323291531120608
30m,validation,14,5,-3.1567927971396075
30m,validation,0,0,-11.184001942837298
30m,validation,21,0,-7.0755720314833175
30m,validation,4,1,11.938187824921178
30m,validation,8,2,2.536930119333208
30m,validation,13,2,-1.4629303828960918
30m,validation,19,2,-18.751673107590996
30m,validation,22,2,12.08313864042394
30m,validation,10,3,-4.297306726876995
30m,validation,8,5,3.496802752926468
30m,validation,17,3,11.415023630587017
30m,validation,3,4,-3.5993544439494527
30m,validation,12,4,3.8067999334851113
30m,validation,0,5,-3.0214094565319956
30m,validation,4,6,-2.9196170485316535
30m,validation,6,6,3.847259177032738
30m,validation,17,6,-6.634294899455936
30m,validation,4,1,-3.442585575663265
30m,validation,6,1,-1.687299320216697
30m,validation,23,1,-0.3770243643106009
30m,validation,14,2,-3.4446892418827613
30m,validation,17,2,11.268560152933496
30m,validation,10,6,-0.10404324353388777
30m,validation,6,4,10.985317618047238
30m,validation,13,4,1.2537624948405777
30m,validation,13,6,10.846156055323336
30m,validation,7,0,3.887022626476055
30m,validation,0,1,2.664434761645259
30m,validation,2,1,10.763547663298805
30m,validation,4,1,-2.3556061486398674
30m,validation,19,2,12.873688782067573
30m,validation,6,3,-1.4105970988210195
30m,validation,13,2,8.770129272980839
30m,validation,1,4,9.531266419735966
30m,validation,1,5,12.59832123986007
30m,validation,0,5,12.385280079797761
30m,validation,13,5,-0.02405620998861946
30m,validation,12,6,-2.2803127042523887
30m,validation,14,6,0.3426750577342208
30m,validation,8,0,-2.3710959564718808
30m,validation,11,1,8.30878932758499
30m,validation,1,2,12.067908580612164
30m,validation,2,3,1.8189008749183933
30m,validation,3,3,4.700842469644494
30m,validation,11,3,-1.2094439416678058
30m,validation,2,5,0.12663421039821932
30m,validation,19,5,-2.2269235307165745
30m,validation,6,6,11.873598097751005
30m,validation,14,6,1.613096370947944
30m,validation,8,2,11.80530610388226
30m,validation,5,3,-3.7451956678136864
30m,validation,11,3,-8.32825584345911
30m,validation,22,3,-8.905220607237133
30m,validation,4,4,-17.59848964508479
30m,validation,0,5,1.6867393423945236
30m,validation,1,5,-5.736154668953369
30m,validation,9,5,4.988948459095471
30m,validation,14,5,-2.54424284210617
30m,validation,18,5,-15.65227768415755
30m,validation,1,1,1.9229703132440714
30m,validation,9,3,1.157513654248439
30m,validation,0,5,-4.8283245427703045
30m,validation,16,5,0.46350410205883563
30m,validation,18,0,1.738815172314089
30m,validation,1,1,-6.504399739964542
30m,validation,17,2,18.13968400580839
30m,validation,21,1,-4.286024839070096
30m,validation,23,2,-2.8398386405802047
30m,validation,2,3,-3.5529062495197827
30m,validation,16,3,-3.2569644239798587
30m,validation,10,5,-7.467036253407869
30m,validation,18,6,-3.205635953801745
30m,validation,18,0,18.300877846046177
30m,validation,23,0,1.0026321720407458
30m,validation,7,1,-15.503489308609534
30m,validation,6,2,9.261208281643983
30m,validation,14,2,1.3082042125245346
30m,validation,15,3,-4.782948076302702
