r_target,expiry_days,n,win_rate,avg_pnl,total_pnl,kind,tf,split,depth_frac,n_zones
5.0,1.0,1992,0.443,0.4053,807.27,FVG,1h,train,0.5,3777
7.0,0.083,1992,0.805,2.5664,5112.22,FVG,1h,train,0.5,3777
7.0,0.125,1992,0.74,3.6595,7289.76,FVG,1h,train,0.5,3777
7.0,0.167,1992,0.698,3.7018,7373.98,FVG,1h,train,0.5,3777
7.0,0.25,1992,0.627,3.4413,6855.13,FVG,1h,train,0.5,3777
7.0,0.5,1992,0.514,2.4145,4809.71,FVG,1h,train,0.5,3777
7.0,1.0,1992,0.426,0.8872,1767.3,FVG,1h,train,0.5,3777
10.0,0.083,1992,0.805,2.5664,5112.22,FVG,1h,train,0.5,3777
10.0,0.125,1992,0.738,3.5874,7146.19,FVG,1h,train,0.5,3777
10.0,0.167,1992,0.696,3.6646,7299.89,FVG,1h,train,0.5,3777
10.0,0.25,1992,0.62,3.4589,6890.22,FVG,1h,train,0.5,3777
10.0,0.5,1992,0.499,2.5593,5098.2,FVG,1h,train,0.5,3777
10.0,1.0,1992,0.404,1.0026,1997.12,FVG,1h,train,0.5,3777
2.0,0.083,1981,0.811,2.6295,5208.99,FVG,1h,train,0.525,3777
2.0,0.125,1981,0.767,2.9858,5914.8,FVG,1h,train,0.525,3777
2.0,0.167,1981,0.732,2.7402,5428.38,FVG,1h,train,0.525,3777
2.0,0.25,1981,0.688,2.2375,4432.55,FVG,1h,train,0.525,3777
2.0,0.5,1981,0.594,1.2012,2379.61,FVG,1h,train,0.525,3777
2.0,1.0,1981,0.486,-0.3176,-629.12,FVG,1h,train,0.525,3777
3.0,0.083,1981,0.811,2.6295,5208.99,FVG,1h,train,0.525,3777
3.0,0.125,1981,0.759,3.3652,6666.38,FVG,1h,train,0.525,3777
3.0,0.167,1981,0.722,3.1925,6324.28,FVG,1h,train,0.525,3777
3.0,0.25,1981,0.671,2.6943,5337.37,FVG,1h,train,0.525,3777
3.0,0.5,1981,0.573,1.6278,3224.68,FVG,1h,train,0.525,3777
3.0,1.0,1981,0.49,0.0682,135.14,FVG,1h,train,0.525,3777
4.0,0.083,1981,0.811,2.6295,5208.99,FVG,1h,train,0.525,3777
4.0,0.125,1981,0.751,3.5714,7074.88,FVG,1h,train,0.525,3777
4.0,0.167,1981,0.71,3.4721,6878.31,FVG,1h,train,0.525,3777
4.0,0.25,1981,0.655,3.0588,6059.53,FVG,1h,train,0.525,3777
4.0,0.5,1981,0.549,1.947,3857.03,FVG,1h,train,0.525,3777
4.0,1.0,1981,0.469,0.3262,646.3,FVG,1h,train,0.525,3777
5.0,0.083,1981,0.811,2.6295,5208.99,FVG,1h,train,0.525,3777
5.0,0.125,1981,0.745,3.6526,7235.86,FVG,1h,train,0.525,3777
5.0,0.167,1981,0.704,3.5976,7126.78,FVG,1h,train,0.525,3777
5.0,0.25,1981,0.642,3.2615,6460.98,FVG,1h,train,0.525,3777
5.0,0.5,1981,0.528,2.1503,4259.78,FVG,1h,train,0.525,3777
5.0,1.0,1981,0.445,0.4644,920.06,FVG,1h,train,0.525,3777
7.0,0.083,1981,0.811,2.6295,5208.99,FVG,1h,train,0.525,3777
7.0,0.125,1981,0.743,3.7332,7395.5,FVG,1h,train,0.525,3777
7.0,0.167,1981,0.699,3.7543,7437.23,FVG,1h,train,0.525,3777
7.0,0.25,1981,0.633,3.5021,6937.65,FVG,1h,train,0.525,3777
7.0,0.5,1981,0.515,2.5356,5022.98,FVG,1h,train,0.525,3777
7.0,1.0,1981,0.427,0.9468,1875.64,FVG,1h,train,0.525,3777
10.0,0.083,1981,0.811,2.6295,5208.99,FVG,1h,train,0.525,3777
10.0,0.125,1981,0.741,3.661,7252.5,FVG,1h,train,0.525,3777
10.0,0.167,1981,0.697,3.7275,7384.15,FVG,1h,train,0.525,3777
10.0,0.25,1981,0.626,3.5432,7019.1,FVG,1h,train,0.525,3777
10.0,0.5,1981,0.501,2.6827,5314.37,FVG,1h,train,0.525,3777
10.0,1.0,1981,0.404,1.0777,2134.84,FVG,1h,train,0.525,3777
2.0,0.083,1972,0.816,2.6706,5266.43,FVG,1h,train,0.55,3777
2.0,0.125,1972,0.768,2.9777,5871.98,FVG,1h,train,0.55,3777
2.0,0.167,1972,0.728,2.7042,5332.66,FVG,1h,train,0.55,3777
2.0,0.25,1972,0.687,2.161,4261.55,FVG,1h,train,0.55,3777
2.0,0.5,1972,0.593,1.1031,2175.25,FVG,1h,train,0.55,3777
2.0,1.0,1972,0.485,-0.3805,-750.32,FVG,1h,train,0.55,3777
3.0,0.083,1972,0.816,2.6706,5266.43,FVG,1h,train,0.55,3777
3.0,0.125,1972,0.761,3.4014,6707.49,FVG,1h,train,0.55,3777
3.0,0.167,1972,0.72,3.2049,6320.14,FVG,1h,train,0.55,3777
3.0,0.25,1972,0.671,2.6734,5272.0,FVG,1h,train,0.55,3777
3.0,0.5,1972,0.574,1.5711,3098.15,FVG,1h,train,0.55,3777
3.0,1.0,1972,0.49,0.0472,93.04,FVG,1h,train,0.55,3777
4.0,0.083,1972,0.816,2.6706,5266.43,FVG,1h,train,0.55,3777
4.0,0.125,1972,0.753,3.5825,7064.76,FVG,1h,train,0.55,3777
4.0,0.167,1972,0.709,3.453,6809.26,FVG,1h,train,0.55,3777
4.0,0.25,1972,0.655,2.981,5878.49,FVG,1h,train,0.55,3777
4.0,0.5,1972,0.551,1.8557,3659.5,FVG,1h,train,0.55,3777
4.0,1.0,1972,0.47,0.2493,491.62,FVG,1h,train,0.55,3777
5.0,0.083,1972,0.816,2.6706,5266.43,FVG,1h,train,0.55,3777
5.0,0.125,1972,0.747,3.6686,7234.43,FVG,1h,train,0.55,3777
5.0,0.167,1972,0.702,3.6019,7102.94,FVG,1h,train,0.55,3777
5.0,0.25,1972,0.641,3.2058,6321.81,FVG,1h,train,0.55,3777
5.0,0.5,1972,0.526,2.0601,4062.44,FVG,1h,train,0.55,3777
5.0,1.0,1972,0.446,0.4134,815.16,FVG,1h,train,0.55,3777
7.0,0.083,1972,0.816,2.6706,5266.43,FVG,1h,train,0.55,3777
7.0,0.125,1972,0.744,3.7455,7386.08,FVG,1h,train,0.55,3777
7.0,0.167,1972,0.696,3.7396,7374.52,FVG,1h,train,0.55,3777
7.0,0.25,1972,0.631,3.4191,6742.53,FVG,1h,train,0.55,3777
7.0,0.5,1972,0.511,2.3589,4651.69,FVG,1h,train,0.55,3777
7.0,1.0,1972,0.423,0.7868,1551.61,FVG,1h,train,0.55,3777
10.0,0.083,1972,0.816,2.6706,5266.43,FVG,1h,train,0.55,3777
10.0,0.125,1972,0.742,3.6784,7253.75,FVG,1h,train,0.55,3777
10.0,0.167,1972,0.694,3.6987,7293.79,FVG,1h,train,0.55,3777
10.0,0.25,1972,0.624,3.4631,6829.15,FVG,1h,train,0.55,3777
10.0,0.5,1972,0.496,2.547,5022.67,FVG,1h,train,0.55,3777
10.0,1.0,1972,0.4,0.9957,1963.59,FVG,1h,train,0.55,3777
2.0,0.083,1968,0.815,2.6598,5234.51,FVG,1h,train,0.575,3777
2.0,0.125,1968,0.766,2.9368,5779.7,FVG,1h,train,0.575,3777
2.0,0.167,1968,0.73,2.6238,5163.57,FVG,1h,train,0.575,3777
2.0,0.25,1968,0.687,2.0962,4125.34,FVG,1h,train,0.575,3777
2.0,0.5,1968,0.593,1.0812,2127.74,FVG,1h,train,0.575,3777
2.0,1.0,1968,0.488,-0.3944,-776.27,FVG,1h,train,0.575,3777
3.0,0.083,1968,0.815,2.6598,5234.51,FVG,1h,train,0.575,3777
3.0,0.125,1968,0.756,3.3297,6552.81,FVG,1h,train,0.575,3777
3.0,0.167,1968,0.718,3.075,6051.5,FVG,1h,train,0.575,3777
3.0,0.25,1968,0.668,2.5534,5025.12,FVG,1h,train,0.575,3777
3.0,0.5,1968,0.574,1.4951,2942.4,FVG,1h,train,0.575,3777
3.0,1.0,1968,0.489,-0.0306,-60.26,FVG,1h,train,0.575,3777
4.0,0.083,1968,0.815,2.6598,5234.51,FVG,1h,train,0.575,3777
4.0,0.125,1968,0.749,3.5379,6962.57,FVG,1h,train,0.575,3777
4.0,0.167,1968,0.709,3.3459,6584.66,FVG,1h,train,0.575,3777
4.0,0.25,1968,0.654,2.8848,5677.26,FVG,1h,train,0.575,3777
4.0,0.5,1968,0.554,1.8342,3609.73,FVG,1h,train,0.575,3777
4.0,1.0,1968,0.472,0.2606,512.88,FVG,1h,train,0.575,3777
5.0,0.083,1968,0.815,2.6598,5234.51,FVG,1h,train,0.575,3777
5.0,0.125,1968,0.743,3.6183,7120.73,FVG,1h,train,0.575,3777
5.0,0.167,1968,0.701,3.4863,6861.04,FVG,1h,train,0.575,3777
5.0,0.25,1968,0.64,3.1106,6121.73,FVG,1h,train,0.575,3777
5.0,0.5,1968,0.53,2.017,3969.43,FVG,1h,train,0.575,3777
5.0,1.0,1968,0.446,0.3727,733.5,FVG,1h,train,0.575,3777
7.0,0.083,1968,0.815,2.6598,5234.51,FVG,1h,train,0.575,3777
7.0,0.125,1968,0.739,3.6931,7267.97,FVG,1h,train,0.575,3777
7.0,0.167,1968,0.694,3.6313,7146.48,FVG,1h,train,0.575,3777
7.0,0.25,1968,0.629,3.3328,6559.04,FVG,1h,train,0.575,3777
7.0,0.5,1968,0.514,2.3157,4557.32,FVG,1h,train,0.575,3777
7.0,1.0,1968,0.423,0.7121,1401.47,FVG,1h,train,0.575,3777
10.0,0.083,1968,0.815,2.6598,5234.51,FVG,1h,train,0.575,3777
10.0,0.125,1968,0.737,3.6244,7132.84,FVG,1h,train,0.575,3777
10.0,0.167,1968,0.692,3.5921,7069.26,FVG,1h,train,0.575,3777
10.0,0.25,1968,0.622,3.3906,6672.64,FVG,1h,train,0.575,3777
10.0,0.5,1968,0.5,2.5399,4998.45,FVG,1h,train,0.575,3777
10.0,1.0,1968,0.402,1.0216,2010.57,FVG,1h,train,0.575,3777
2.0,0.083,1970,0.816,2.6426,5205.9,FVG,1h,train,0.6,3777
2.0,0.125,1970,0.768,2.9785,5867.67,FVG,1h,train,0.6,3777
2.0,0.167,1970,0.727,2.632,5185.0,FVG,1h,train,0.6,3777
2.0,0.25,1970,0.685,2.0944,4126.02,FVG,1h,train,0.6,3777
2.0,0.5,1970,0.593,1.0597,2087.54,FVG,1h,train,0.6,3777
2.0,1.0,1970,0.477,-0.4669,-919.72,FVG,1h,train,0.6,3777
3.0,0.083,1970,0.816,2.6426,5205.9,FVG,1h,train,0.6,3777
3.0,0.125,1970,0.759,3.3472,6593.9,FVG,1h,train,0.6,3777
3.0,0.167,1970,0.717,3.0652,6038.35,FVG,1h,train,0.6,3777
3.0,0.25,1970,0.668,2.5263,4976.91,FVG,1h,train,0.6,3777
3.0,0.5,1970,0.574,1.4591,2874.33,FVG,1h,train,0.6,3777
3.0,1.0,1970,0.486,-0.1068,-210.49,FVG,1h,train,0.6,3777
4.0,0.083,1970,0.816,2.6426,5205.9,FVG,1h,train,0.6,3777
4.0,0.125,1970,0.752,3.5518,6997.03,FVG,1h,train,0.6,3777
4.0,0.167,1970,0.708,3.3138,6528.09,FVG,1h,train,0.6,3777
4.0,0.25,1970,0.653,2.835,5584.95,FVG,1h,train,0.6,3777
4.0,0.5,1970,0.553,1.7718,3490.53,FVG,1h,train,0.6,3777
4.0,1.0,1970,0.47,0.1787,352.12,FVG,1h,train,0.6,3777
5.0,0.083,1970,0.816,2.6426,5205.9,FVG,1h,train,0.6,3777
5.0,0.125,1970,0.745,3.6307,7152.47,FVG,1h,train,0.6,3777
5.0,0.167,1970,0.699,3.4731,6842.06,FVG,1h,train,0.6,3777
5.0,0.25,1970,0.639,3.0906,6088.53,FVG,1h,train,0.6,3777
5.0,0.5,1970,0.529,1.9882,3916.75,FVG,1h,train,0.6,3777
5.0,1.0,1970,0.446,0.358,705.19,FVG,1h,train,0.6,3777
7.0,0.083,1970,0.816,2.6426,5205.9,FVG,1h,train,0.6,3777
7.0,0.125,1970,0.741,3.7012,7291.31,FVG,1h,train,0.6,3777
7.0,0.167,1970,0.692,3.6023,7096.49,FVG,1h,train,0.6,3777
7.0,0.25,1970,0.627,3.2977,6496.47,FVG,1h,train,0.6,3777
7.0,0.5,1970,0.51,2.2479,4428.46,FVG,1h,train,0.6,3777
7.0,1.0,1970,0.419,0.6059,1193.59,FVG,1h,train,0.6,3777
10.0,0.083,1970,0.816,2.6426,5205.9,FVG,1h,train,0.6,3777
10.0,0.125,1970,0.74,3.6593,7208.77,FVG,1h,train,0.6,3777
10.0,0.167,1970,0.69,3.592,7076.29,FVG,1h,train,0.6,3777
10.0,0.25,1970,0.621,3.3688,6636.55,FVG,1h,train,0.6,3777
10.0,0.5,1970,0.497,2.4661,4858.31,FVG,1h,train,0.6,3777
10.0,1.0,1970,0.399,0.9548,1880.98,FVG,1h,train,0.6,3777
2.0,0.083,1970,0.817,2.6596,5239.43,FVG,1h,train,0.625,3777
2.0,0.125,1970,0.771,2.9836,5877.74,FVG,1h,train,0.625,3777
2.0,0.167,1970,0.732,2.6506,5221.75,FVG,1h,train,0.625,3777
2.0,0.25,1970,0.688,2.0807,4098.89,FVG,1h,train,0.625,3777
2.0,0.5,1970,0.596,0.9887,1947.74,FVG,1h,train,0.625,3777
2.0,1.0,1970,0.477,-0.5215,-1027.34,FVG,1h,train,0.625,3777
3.0,0.083,1970,0.817,2.6596,5239.43,FVG,1h,train,0.625,3777
3.0,0.125,1970,0.759,3.3017,6504.39,FVG,1h,train,0.625,3777
3.0,0.167,1970,0.718,3.0155,5940.6,FVG,1h,train,0.625,3777
3.0,0.25,1970,0.667,2.4486,4823.83,FVG,1h,train,0.625,3777
3.0,0.5,1970,0.574,1.3019,2564.68,FVG,1h,train,0.625,3777
3.0,1.0,1970,0.483,-0.2509,-494.23,FVG,1h,train,0.625,3777
4.0,0.083,1970,0.817,2.6596,5239.43,FVG,1h,train,0.625,3777
4.0,0.125,1970,0.752,3.5422,6978.21,FVG,1h,train,0.625,3777
4.0,0.167,1970,0.709,3.3093,6519.39,FVG,1h,train,0.625,3777
4.0,0.25,1970,0.654,2.8246,5564.47,FVG,1h,train,0.625,3777
4.0,0.5,1970,0.557,1.6514,3253.31,FVG,1h,train,0.625,3777
4.0,1.0,1970,0.472,0.0481,94.78,FVG,1h,train,0.625,3777
5.0,0.083,1970,0.817,2.6596,5239.43,FVG,1h,train,0.625,3777
5.0,0.125,1970,0.746,3.6321,7155.31,FVG,1h,train,0.625,3777
5.0,0.167,1970,0.702,3.4734,6842.65,FVG,1h,train,0.625,3777
5.0,0.25,1970,0.641,3.0706,6049.13,FVG,1h,train,0.625,3777
5.0,0.5,1970,0.532,1.8805,3704.61,FVG,1h,train,0.625,3777
5.0,1.0,1970,0.447,0.2365,465.92,FVG,1h,train,0.625,3777
7.0,0.083,1970,0.817,2.6596,5239.43,FVG,1h,train,0.625,3777
7.0,0.125,1970,0.741,3.6946,7278.29,FVG,1h,train,0.625,3777
7.0,0.167,1970,0.694,3.5985,7089.0,FVG,1h,train,0.625,3777
7.0,0.25,1970,0.627,3.2953,6491.83,FVG,1h,train,0.625,3777
7.0,0.5,1970,0.514,2.1454,4226.44,FVG,1h,train,0.625,3777
7.0,1.0,1970,0.42,0.5243,1032.82,FVG,1h,train,0.625,3777
10.0,0.083,1970,0.817,2.6596,5239.43,FVG,1h,train,0.625,3777
10.0,0.125,1970,0.74,3.6585,7207.23,FVG,1h,train,0.625,3777
10.0,0.167,1970,0.692,3.5945,7081.2,FVG,1h,train,0.625,3777
10.0,0.25,1970,0.62,3.3443,6588.32,FVG,1h,train,0.625,3777
10.0,0.5,1970,0.499,2.3192,4568.83,FVG,1h,train,0.625,3777
10.0,1.0,1970,0.398,0.7836,1543.63,FVG,1h,train,0.625,3777
2.0,0.083,1966,0.823,2.7323,5371.71,FVG,1h,train,0.65,3777
2.0,0.125,1966,0.774,2.9675,5834.03,FVG,1h,train,0.65,3777
2.0,0.167,1966,0.731,2.6425,5195.08,FVG,1h,train,0.65,3777
2.0,0.25,1966,0.688,2.0724,4074.29,FVG,1h,train,0.65,3777
2.0,0.5,1966,0.596,0.9601,1887.58,FVG,1h,train,0.65,3777
2.0,1.0,1966,0.478,-0.5471,-1075.59,FVG,1h,train,0.65,3777
3.0,0.083,1966,0.823,2.7323,5371.71,FVG,1h,train,0.65,3777
3.0,0.125,1966,0.761,3.2911,6470.38,FVG,1h,train,0.65,3777
3.0,0.167,1966,0.72,3.0094,5916.4,FVG,1h,train,0.65,3777
3.0,0.25,1966,0.67,2.4334,4784.09,FVG,1h,train,0.65,3777
3.0,0.5,1966,0.578,1.2577,2472.63,FVG,1h,train,0.65,3777
3.0,1.0,1966,0.485,-0.292,-574.0,FVG,1h,train,0.65,3777
4.0,0.083,1966,0.823,2.7323,5371.71,FVG,1h,train,0.65,3777
4.0,0.125,1966,0.753,3.5254,6930.92,FVG,1h,train,0.65,3777
4.0,0.167,1966,0.709,3.2868,6461.82,FVG,1h,train,0.65,3777
4.0,0.25,1966,0.655,2.765,5436.01,FVG,1h,train,0.65,3777
4.0,0.5,1966,0.56,1.5753,3097.01,FVG,1h,train,0.65,3777
4.0,1.0,1966,0.473,-0.0184,-36.14,FVG,1h,train,0.65,3777
5.0,0.083,1966,0.823,2.7323,5371.71,FVG,1h,train,0.65,3777
5.0,0.125,1966,0.748,3.6262,7129.06,FVG,1h,train,0.65,3777
5.0,0.167,1966,0.702,3.4464,6775.72,FVG,1h,train,0.65,3777
5.0,0.25,1966,0.642,2.9987,5895.39,FVG,1h,train,0.65,3777
5.0,0.5,1966,0.537,1.7952,3529.39,FVG,1h,train,0.65,3777
5.0,1.0,1966,0.451,0.1455,286.03,FVG,1h,train,0.65,3777
7.0,0.083,1966,0.823,2.7323,5371.71,FVG,1h,train,0.65,3777
7.0,0.125,1966,0.743,3.6962,7266.79,FVG,1h,train,0.65,3777
7.0,0.167,1966,0.695,3.6053,7087.99,FVG,1h,train,0.65,3777
7.0,0.25,1966,0.63,3.2715,6431.75,FVG,1h,train,0.65,3777
7.0,0.5,1966,0.516,2.0779,4085.22,FVG,1h,train,0.65,3777
7.0,1.0,1966,0.421,0.4354,855.94,FVG,1h,train,0.65,3777
10.0,0.083,1966,0.823,2.7323,5371.71,FVG,1h,train,0.65,3777
10.0,0.125,1966,0.743,3.7925,7455.97,FVG,1h,train,0.65,3777
10.0,0.167,1966,0.693,3.7159,7305.51,FVG,1h,train,0.65,3777
10.0,0.25,1966,0.622,3.4368,6756.79,FVG,1h,train,0.65,3777
10.0,0.5,1966,0.502,2.4017,4721.74,FVG,1h,train,0.65,3777
10.0,1.0,1966,0.399,0.8253,1622.63,FVG,1h,train,0.65,3777
2.0,0.083,1956,0.819,2.7228,5325.71,FVG,1h,train,0.675,3777
2.0,0.125,1956,0.769,2.8716,5616.81,FVG,1h,train,0.675,3777
2.0,0.167,1956,0.725,2.558,5003.46,FVG,1h,train,0.675,3777
2.0,0.25,1956,0.685,2.0846,4077.52,FVG,1h,train,0.675,3777
2.0,0.5,1956,0.594,0.9355,1829.91,FVG,1h,train,0.675,3777
2.0,1.0,1956,0.474,-0.5627,-1100.58,FVG,1h,train,0.675,3777
3.0,0.083,1956,0.819,2.7228,5325.71,FVG,1h,train,0.675,3777
3.0,0.125,1956,0.757,3.2131,6284.73,FVG,1h,train,0.675,3777
3.0,0.167,1956,0.715,2.9409,5752.45,FVG,1h,train,0.675,3777
3.0,0.25,1956,0.667,2.4256,4744.4,FVG,1h,train,0.675,3777
3.0,0.5,1956,0.577,1.2081,2363.07,FVG,1h,train,0.675,3777
3.0,1.0,1956,0.486,-0.3412,-667.4,FVG,1h,train,0.675,3777
4.0,0.083,1956,0.819,2.7228,5325.71,FVG,1h,train,0.675,3777
4.0,0.125,1956,0.75,3.493,6832.26,FVG,1h,train,0.675,3777
4.0,0.167,1956,0.706,3.2582,6373.04,FVG,1h,train,0.675,3777
4.0,0.25,1956,0.651,2.7613,5401.06,FVG,1h,train,0.675,3777
4.0,0.5,1956,0.559,1.5334,2999.3,FVG,1h,train,0.675,3777
4.0,1.0,1956,0.473,-0.0628,-122.76,FVG,1h,train,0.675,3777
5.0,0.083,1956,0.819,2.7228,5325.71,FVG,1h,train,0.675,3777
5.0,0.125,1956,0.745,3.5603,6963.98,FVG,1h,train,0.675,3777
5.0,0.167,1956,0.698,3.3858,6622.6,FVG,1h,train,0.675,3777
5.0,0.25,1956,0.638,2.9661,5801.66,FVG,1h,train,0.675,3777
5.0,0.5,1956,0.537,1.7585,3439.62,FVG,1h,train,0.675,3777
5.0,1.0,1956,0.453,0.1384,270.66,FVG,1h,train,0.675,3777
7.0,0.083,1956,0.819,2.7228,5325.71,FVG,1h,train,0.675,3777
7.0,0.125,1956,0.739,3.6125,7065.95,FVG,1h,train,0.675,3777
7.0,0.167,1956,0.69,3.5194,6883.85,FVG,1h,train,0.675,3777
7.0,0.25,1956,0.625,3.1993,6257.87,FVG,1h,train,0.675,3777
7.0,0.5,1956,0.516,1.9815,3875.89,FVG,1h,train,0.675,3777
7.0,1.0,1956,0.424,0.3762,735.76,FVG,1h,train,0.675,3777
10.0,0.083,1956,0.819,2.7228,5325.71,FVG,1h,train,0.675,3777
10.0,0.125,1956,0.738,3.7129,7262.49,FVG,1h,train,0.675,3777
10.0,0.167,1956,0.688,3.6359,7111.9,FVG,1h,train,0.675,3777
10.0,0.25,1956,0.616,3.3746,6600.66,FVG,1h,train,0.675,3777
10.0,0.5,1956,0.501,2.3197,4537.26,FVG,1h,train,0.675,3777
10.0,1.0,1956,0.401,0.8097,1583.73,FVG,1h,train,0.675,3777
2.0,0.083,1936,0.821,2.7403,5305.2,FVG,1h,train,0.7,3777
2.0,0.125,1936,0.771,2.9071,5628.1,FVG,1h,train,0.7,3777
2.0,0.167,1936,0.726,2.5692,4974.03,FVG,1h,train,0.7,3777
2.0,0.25,1936,0.686,2.045,3959.19,FVG,1h,train,0.7,3777
2.0,0.5,1936,0.593,0.8664,1677.44,FVG,1h,train,0.7,3777
2.0,1.0,1936,0.475,-0.5876,-1137.6,FVG,1h,train,0.7,3777
3.0,0.083,1936,0.821,2.7403,5305.2,FVG,1h,train,0.7,3777
3.0,0.125,1936,0.758,3.2627,6316.59,FVG,1h,train,0.7,3777
3.0,0.167,1936,0.715,2.9713,5752.48,FVG,1h,train,0.7,3777
3.0,0.25,1936,0.669,2.4039,4653.92,FVG,1h,train,0.7,3777
3.0,0.5,1936,0.577,1.1405,2208.09,FVG,1h,train,0.7,3777
3.0,1.0,1936,0.486,-0.3517,-680.85,FVG,1h,train,0.7,3777
4.0,0.083,1936,0.821,2.7403,5305.2,FVG,1h,train,0.7,3777
4.0,0.125,1936,0.75,3.51,6795.3,FVG,1h,train,0.7,3777
4.0,0.167,1936,0.704,3.258,6307.54,FVG,1h,train,0.7,3777
4.0,0.25,1936,0.653,2.7333,5291.58,FVG,1h,train,0.7,3777
4.0,0.5,1936,0.559,1.486,2876.89,FVG,1h,train,0.7,3777
4.0,1.0,1936,0.476,-0.0587,-113.7,FVG,1h,train,0.7,3777
5.0,0.083,1936,0.821,2.7403,5305.2,FVG,1h,train,0.7,3777
5.0,0.125,1936,0.745,3.6409,7048.87,FVG,1h,train,0.7,3777
5.0,0.167,1936,0.696,3.4129,6607.35,FVG,1h,train,0.7,3777
5.0,0.25,1936,0.641,2.9483,5707.95,FVG,1h,train,0.7,3777
5.0,0.5,1936,0.538,1.7003,3291.72,FVG,1h,train,0.7,3777
5.0,1.0,1936,0.456,0.1075,208.08,FVG,1h,train,0.7,3777
7.0,0.083,1936,0.821,2.7403,5305.2,FVG,1h,train,0.7,3777
7.0,0.125,1936,0.739,3.692,7147.72,FVG,1h,train,0.7,3777
7.0,0.167,1936,0.687,3.5409,6855.16,FVG,1h,train,0.7,3777
7.0,0.25,1936,0.627,3.181,6158.38,FVG,1h,train,0.7,3777
7.0,0.5,1936,0.516,1.9076,3693.21,FVG,1h,train,0.7,3777
7.0,1.0,1936,0.427,0.3303,639.38,FVG,1h,train,0.7,3777
10.0,0.083,1936,0.821,2.7403,5305.2,FVG,1h,train,0.7,3777
10.0,0.125,1936,0.738,3.7971,7351.21,FVG,1h,train,0.7,3777
10.0,0.167,1936,0.685,3.6683,7101.77,FVG,1h,train,0.7,3777
10.0,0.25,1936,0.619,3.3844,6552.25,FVG,1h,train,0.7,3777
10.0,0.5,1936,0.5,2.2694,4393.66,FVG,1h,train,0.7,3777
10.0,1.0,1936,0.403,0.7942,1537.56,FVG,1h,train,0.7,3777
2.0,0.083,858,0.777,2.6616,2283.62,FVG,1h,validation,0.3,1320
2.0,0.125,858,0.723,2.9201,2505.4,FVG,1h,validation,0.3,1320
2.0,0.167,858,0.7,2.5524,2189.93,FVG,1h,validation,0.3,1320
2.0,0.25,858,0.66,2.1652,1857.71,FVG,1h,validation,0.3,1320
2.0,0.5,858,0.577,0.7145,613.06,FVG,1h,validation,0.3,1320
2.0,1.0,858,0.502,-0.8224,-705.58,FVG,1h,validation,0.3,1320
3.0,0.083,858,0.777,2.6616,2283.62,FVG,1h,validation,0.3,1320
3.0,0.125,858,0.71,3.2317,2772.79,FVG,1h,validation,0.3,1320
3.0,0.167,858,0.681,2.9423,2524.52,FVG,1h,validation,0.3,1320
3.0,0.25,858,0.629,2.4137,2070.95,FVG,1h,validation,0.3,1320
3.0,0.5,858,0.549,0.7322,628.22,FVG,1h,validation,0.3,1320
3.0,1.0,858,0.485,-0.8492,-728.64,FVG,1h,validation,0.3,1320
4.0,0.083,858,0.777,2.6616,2283.62,FVG,1h,validation,0.3,1320
4.0,0.125,858,0.709,3.5211,3021.14,FVG,1h,validation,0.3,1320
4.0,0.167,858,0.678,3.3649,2887.07,FVG,1h,validation,0.3,1320
4.0,0.25,858,0.627,2.9099,2496.72,FVG,1h,validation,0.3,1320
4.0,0.5,858,0.538,1.2618,1082.61,FVG,1h,validation,0.3,1320
4.0,1.0,858,0.469,-0.4096,-351.45,FVG,1h,validation,0.3,1320
5.0,0.083,858,0.777,2.6616,2283.62,FVG,1h,validation,0.3,1320
5.0,0.125,858,0.703,3.6386,3121.91,FVG,1h,validation,0.3,1320
5.0,0.167,858,0.669,3.4701,2977.34,FVG,1h,validation,0.3,1320
5.0,0.25,858,0.614,2.9758,2553.25,FVG,1h,validation,0.3,1320
5.0,0.5,858,0.512,1.3113,1125.08,FVG,1h,validation,0.3,1320
5.0,1.0,858,0.442,-0.5034,-431.9,FVG,1h,validation,0.3,1320
7.0,0.083,858,0.777,2.6616,2283.62,FVG,1h,validation,0.3,1320
7.0,0.125,858,0.697,3.6083,3095.91,FVG,1h,validation,0.3,1320
7.0,0.167,858,0.66,3.4348,2947.05,FVG,1h,validation,0.3,1320
7.0,0.25,858,0.6,2.9371,2520.02,FVG,1h,validation,0.3,1320
7.0,0.5,858,0.492,1.3268,1138.39,FVG,1h,validation,0.3,1320
7.0,1.0,858,0.415,-0.5146,-441.55,FVG,1h,validation,0.3,1320
10.0,0.083,858,0.777,2.6616,2283.62,FVG,1h,validation,0.3,1320
10.0,0.125,858,0.691,3.5997,3088.54,FVG,1h,validation,0.3,1320
10.0,0.167,858,0.653,3.4803,2986.07,FVG,1h,validation,0.3,1320
10.0,0.25,858,0.587,2.958,2537.93,FVG,1h,validation,0.3,1320
10.0,0.5,858,0.466,1.2986,1114.2,FVG,1h,validation,0.3,1320
10.0,1.0,858,0.38,-0.6264,-537.44,FVG,1h,validation,0.3,1320
2.0,0.083,851,0.767,2.5016,2128.84,FVG,1h,validation,0.325,1320
2.0,0.125,851,0.72,2.8141,2394.79,FVG,1h,validation,0.325,1320
2.0,0.167,851,0.692,2.4916,2120.32,FVG,1h,validation,0.325,1320
