r_target,expiry_days,n,win_rate,avg_pnl,total_pnl,tf,split,depth_frac,n_zones
3.5,1.0,2231,0.395,-1.3635,-3041.99,1h,train,0.45,3697
3.5,1.5,2231,0.34,-2.5686,-5730.44,1h,train,0.45,3697
3.5,2.0,2231,0.312,-3.5488,-7917.44,1h,train,0.45,3697
4.0,0.25,2231,0.563,1.5477,3452.83,1h,train,0.45,3697
4.0,0.5,2231,0.462,0.3508,782.7,1h,train,0.45,3697
4.0,0.75,2231,0.416,-0.6107,-1362.48,1h,train,0.45,3697
4.0,1.0,2231,0.385,-1.3123,-2927.75,1h,train,0.45,3697
4.0,1.5,2231,0.333,-2.5027,-5583.54,1h,train,0.45,3697
4.0,2.0,2231,0.311,-3.4856,-7776.37,1h,train,0.45,3697
4.5,0.25,2231,0.559,1.5936,3555.25,1h,train,0.45,3697
4.5,0.5,2231,0.454,0.4206,938.3,1h,train,0.45,3697
4.5,0.75,2231,0.408,-0.5515,-1230.45,1h,train,0.45,3697
4.5,1.0,2231,0.376,-1.251,-2790.93,1h,train,0.45,3697
4.5,1.5,2231,0.327,-2.4523,-5471.0,1h,train,0.45,3697
4.5,2.0,2231,0.307,-3.4296,-7651.34,1h,train,0.45,3697
5.0,0.25,2231,0.554,1.6174,3608.48,1h,train,0.45,3697
5.0,0.5,2231,0.447,0.4403,982.24,1h,train,0.45,3697
5.0,0.75,2231,0.401,-0.5575,-1243.68,1h,train,0.45,3697
5.0,1.0,2231,0.368,-1.2728,-2839.67,1h,train,0.45,3697
5.0,1.5,2231,0.317,-2.4999,-5577.34,1h,train,0.45,3697
5.0,2.0,2231,0.295,-3.5109,-7832.87,1h,train,0.45,3697
7.0,0.25,2231,0.547,1.7821,3975.89,1h,train,0.45,3697
7.0,0.5,2231,0.437,0.7264,1620.57,1h,train,0.45,3697
7.0,0.75,2231,0.387,-0.2162,-482.38,1h,train,0.45,3697
7.0,1.0,2231,0.351,-0.8989,-2005.54,1h,train,0.45,3697
7.0,1.5,2231,0.3,-2.1146,-4717.77,1h,train,0.45,3697
7.0,2.0,2231,0.278,-3.1462,-7019.17,1h,train,0.45,3697
10.0,0.25,2231,0.543,1.7838,3979.74,1h,train,0.45,3697
10.0,0.5,2231,0.43,0.8072,1800.94,1h,train,0.45,3697
10.0,0.75,2231,0.377,-0.1368,-305.11,1h,train,0.45,3697
10.0,1.0,2231,0.339,-0.8062,-1798.67,1h,train,0.45,3697
10.0,1.5,2231,0.282,-1.9803,-4417.95,1h,train,0.45,3697
10.0,2.0,2231,0.253,-2.9885,-6667.29,1h,train,0.45,3697
1.5,0.25,2222,0.598,0.6097,1354.86,1h,train,0.475,3697
1.5,0.5,2222,0.503,-0.5707,-1268.02,1h,train,0.475,3697
1.5,0.75,2222,0.438,-1.424,-3164.15,1h,train,0.475,3697
1.5,1.0,2222,0.395,-2.0749,-4610.47,1h,train,0.475,3697
1.5,1.5,2222,0.318,-3.2356,-7189.43,1h,train,0.475,3697
1.5,2.0,2222,0.269,-4.1749,-9276.71,1h,train,0.475,3697
2.0,0.25,2222,0.591,0.8264,1836.3,1h,train,0.475,3697
2.0,0.5,2222,0.499,-0.3815,-847.75,1h,train,0.475,3697
2.0,0.75,2222,0.444,-1.2432,-2762.5,1h,train,0.475,3697
2.0,1.0,2222,0.408,-1.9131,-4251.02,1h,train,0.475,3697
2.0,1.5,2222,0.329,-3.0965,-6880.49,1h,train,0.475,3697
2.0,2.0,2222,0.285,-4.0468,-8992.04,1h,train,0.475,3697
2.5,0.25,2222,0.581,1.0327,2294.61,1h,train,0.475,3697
2.5,0.5,2222,0.49,-0.1684,-374.13,1h,train,0.475,3697
2.5,0.75,2222,0.439,-1.0336,-2296.75,1h,train,0.475,3697
2.5,1.0,2222,0.408,-1.6956,-3767.66,1h,train,0.475,3697
2.5,1.5,2222,0.34,-2.8677,-6371.99,1h,train,0.475,3697
2.5,2.0,2222,0.302,-3.8072,-8459.69,1h,train,0.475,3697
3.0,0.25,2222,0.576,1.2227,2716.81,1h,train,0.475,3697
3.0,0.5,2222,0.483,0.0264,58.66,1h,train,0.475,3697
3.0,0.75,2222,0.436,-0.8496,-1887.74,1h,train,0.475,3697
3.0,1.0,2222,0.407,-1.517,-3370.88,1h,train,0.475,3697
3.0,1.5,2222,0.344,-2.7009,-6001.33,1h,train,0.475,3697
3.0,2.0,2222,0.314,-3.6709,-8156.69,1h,train,0.475,3697
3.5,0.25,2222,0.57,1.3691,3042.15,1h,train,0.475,3697
3.5,0.5,2222,0.475,0.1704,378.73,1h,train,0.475,3697
3.5,0.75,2222,0.428,-0.7144,-1587.38,1h,train,0.475,3697
3.5,1.0,2222,0.398,-1.4026,-3116.54,1h,train,0.475,3697
3.5,1.5,2222,0.342,-2.5994,-5775.96,1h,train,0.475,3697
3.5,2.0,2222,0.313,-3.5728,-7938.81,1h,train,0.475,3697
4.0,0.25,2222,0.564,1.5262,3391.14,1h,train,0.475,3697
4.0,0.5,2222,0.465,0.2963,658.41,1h,train,0.475,3697
4.0,0.75,2222,0.415,-0.6411,-1424.57,1h,train,0.475,3697
4.0,1.0,2222,0.386,-1.3415,-2980.87,1h,train,0.475,3697
4.0,1.5,2222,0.334,-2.5365,-5636.0,1h,train,0.475,3697
4.0,2.0,2222,0.311,-3.526,-7834.67,1h,train,0.475,3697
4.5,0.25,2222,0.559,1.6,3555.16,1h,train,0.475,3697
4.5,0.5,2222,0.456,0.3724,827.46,1h,train,0.475,3697
4.5,0.75,2222,0.406,-0.58,-1288.66,1h,train,0.475,3697
4.5,1.0,2222,0.376,-1.2821,-2848.78,1h,train,0.475,3697
4.5,1.5,2222,0.327,-2.4747,-5498.82,1h,train,0.475,3697
4.5,2.0,2222,0.306,-3.453,-7672.65,1h,train,0.475,3697
5.0,0.25,2222,0.554,1.622,3604.01,1h,train,0.475,3697
5.0,0.5,2222,0.448,0.3947,876.95,1h,train,0.475,3697
5.0,0.75,2222,0.399,-0.5641,-1253.54,1h,train,0.475,3697
5.0,1.0,2222,0.369,-1.2875,-2860.75,1h,train,0.475,3697
5.0,1.5,2222,0.318,-2.5119,-5581.35,1h,train,0.475,3697
5.0,2.0,2222,0.297,-3.4944,-7764.59,1h,train,0.475,3697
7.0,0.25,2222,0.547,1.7891,3975.3,1h,train,0.475,3697
7.0,0.5,2222,0.438,0.6709,1490.73,1h,train,0.475,3697
7.0,0.75,2222,0.384,-0.2573,-571.72,1h,train,0.475,3697
7.0,1.0,2222,0.352,-0.95,-2110.99,1h,train,0.475,3697
7.0,1.5,2222,0.3,-2.1569,-4792.73,1h,train,0.475,3697
7.0,2.0,2222,0.279,-3.1591,-7019.56,1h,train,0.475,3697
10.0,0.25,2222,0.543,1.7866,3969.81,1h,train,0.475,3697
10.0,0.5,2222,0.429,0.7549,1677.3,1h,train,0.475,3697
10.0,0.75,2222,0.373,-0.1657,-368.11,1h,train,0.475,3697
10.0,1.0,2222,0.338,-0.8466,-1881.09,1h,train,0.475,3697
10.0,1.5,2222,0.28,-2.0381,-4528.59,1h,train,0.475,3697
10.0,2.0,2222,0.252,-3.0263,-6724.53,1h,train,0.475,3697
1.5,0.25,2211,0.596,0.5829,1288.83,1h,train,0.5,3697
1.5,0.5,2211,0.501,-0.6092,-1346.89,1h,train,0.5,3697
1.5,0.75,2211,0.433,-1.4903,-3295.05,1h,train,0.5,3697
1.5,1.0,2211,0.388,-2.1468,-4746.51,1h,train,0.5,3697
1.5,1.5,2211,0.313,-3.2817,-7255.88,1h,train,0.5,3697
1.5,2.0,2211,0.263,-4.2203,-9331.16,1h,train,0.5,3697
2.0,0.25,2211,0.593,0.8194,1811.73,1h,train,0.5,3697
2.0,0.5,2211,0.502,-0.3974,-878.6,1h,train,0.5,3697
2.0,0.75,2211,0.444,-1.2813,-2832.99,1h,train,0.5,3697
2.0,1.0,2211,0.407,-1.9423,-4294.38,1h,train,0.5,3697
2.0,1.5,2211,0.332,-3.1102,-6876.62,1h,train,0.5,3697
2.0,2.0,2211,0.284,-4.06,-8976.71,1h,train,0.5,3697
2.5,0.25,2211,0.583,1.0165,2247.51,1h,train,0.5,3697
2.5,0.5,2211,0.492,-0.1946,-430.18,1h,train,0.5,3697
2.5,0.75,2211,0.439,-1.0873,-2403.92,1h,train,0.5,3697
2.5,1.0,2211,0.408,-1.7469,-3862.39,1h,train,0.5,3697
2.5,1.5,2211,0.341,-2.9104,-6434.92,1h,train,0.5,3697
2.5,2.0,2211,0.299,-3.8616,-8537.97,1h,train,0.5,3697
3.0,0.25,2211,0.578,1.1755,2599.06,1h,train,0.5,3697
3.0,0.5,2211,0.484,-0.0255,-56.39,1h,train,0.5,3697
3.0,0.75,2211,0.434,-0.9215,-2037.42,1h,train,0.5,3697
3.0,1.0,2211,0.406,-1.5825,-3498.94,1h,train,0.5,3697
3.0,1.5,2211,0.345,-2.7471,-6073.83,1h,train,0.5,3697
3.0,2.0,2211,0.311,-3.722,-8229.24,1h,train,0.5,3697
3.5,0.25,2211,0.571,1.3081,2892.25,1h,train,0.5,3697
3.5,0.5,2211,0.476,0.1138,251.67,1h,train,0.5,3697
3.5,0.75,2211,0.427,-0.8011,-1771.24,1h,train,0.5,3697
3.5,1.0,2211,0.397,-1.4813,-3275.06,1h,train,0.5,3697
3.5,1.5,2211,0.342,-2.656,-5872.36,1h,train,0.5,3697
3.5,2.0,2211,0.312,-3.6333,-8033.3,1h,train,0.5,3697
4.0,0.25,2211,0.566,1.4648,3238.66,1h,train,0.5,3697
4.0,0.5,2211,0.469,0.2654,586.76,1h,train,0.5,3697
4.0,0.75,2211,0.417,-0.6694,-1480.1,1h,train,0.5,3697
4.0,1.0,2211,0.388,-1.3613,-3009.89,1h,train,0.5,3697
4.0,1.5,2211,0.337,-2.5443,-5625.55,1h,train,0.5,3697
4.0,2.0,2211,0.312,-3.5301,-7805.06,1h,train,0.5,3697
4.5,0.25,2211,0.561,1.5722,3476.04,1h,train,0.5,3697
4.5,0.5,2211,0.458,0.3514,777.04,1h,train,0.5,3697
4.5,0.75,2211,0.404,-0.6211,-1373.35,1h,train,0.5,3697
4.5,1.0,2211,0.375,-1.3276,-2935.31,1h,train,0.5,3697
4.5,1.5,2211,0.329,-2.5059,-5540.47,1h,train,0.5,3697
4.5,2.0,2211,0.306,-3.4907,-7717.92,1h,train,0.5,3697
5.0,0.25,2211,0.557,1.6204,3582.66,1h,train,0.5,3697
5.0,0.5,2211,0.451,0.4272,944.54,1h,train,0.5,3697
5.0,0.75,2211,0.399,-0.5524,-1221.46,1h,train,0.5,3697
5.0,1.0,2211,0.368,-1.2624,-2791.23,1h,train,0.5,3697
5.0,1.5,2211,0.32,-2.47,-5461.27,1h,train,0.5,3697
5.0,2.0,2211,0.298,-3.4559,-7641.02,1h,train,0.5,3697
7.0,0.25,2211,0.549,1.7878,3952.72,1h,train,0.5,3697
7.0,0.5,2211,0.441,0.6984,1544.11,1h,train,0.5,3697
7.0,0.75,2211,0.384,-0.2269,-501.69,1h,train,0.5,3697
7.0,1.0,2211,0.352,-0.9102,-2012.56,1h,train,0.5,3697
7.0,1.5,2211,0.303,-2.0989,-4640.75,1h,train,0.5,3697
7.0,2.0,2211,0.282,-3.0909,-6833.97,1h,train,0.5,3697
10.0,0.25,2211,0.545,1.7904,3958.61,1h,train,0.5,3697
10.0,0.5,2211,0.432,0.8172,1806.73,1h,train,0.5,3697
10.0,0.75,2211,0.373,-0.133,-294.04,1h,train,0.5,3697
10.0,1.0,2211,0.337,-0.8092,-1789.18,1h,train,0.5,3697
10.0,1.5,2211,0.282,-1.9929,-4406.34,1h,train,0.5,3697
10.0,2.0,2211,0.255,-2.9864,-6602.95,1h,train,0.5,3697
1.5,0.25,2199,0.599,0.5989,1317.06,1h,train,0.525,3697
1.5,0.5,2199,0.508,-0.5271,-1159.0,1h,train,0.525,3697
1.5,0.75,2199,0.437,-1.3832,-3041.59,1h,train,0.525,3697
1.5,1.0,2199,0.387,-2.0373,-4479.97,1h,train,0.525,3697
1.5,1.5,2199,0.31,-3.1682,-6966.87,1h,train,0.525,3697
1.5,2.0,2199,0.261,-4.1046,-9026.02,1h,train,0.525,3697
2.0,0.25,2199,0.594,0.7793,1713.73,1h,train,0.525,3697
2.0,0.5,2199,0.504,-0.3738,-822.05,1h,train,0.525,3697
2.0,0.75,2199,0.444,-1.263,-2777.41,1h,train,0.525,3697
2.0,1.0,2199,0.404,-1.9278,-4239.12,1h,train,0.525,3697
2.0,1.5,2199,0.328,-3.1002,-6817.31,1h,train,0.525,3697
2.0,2.0,2199,0.279,-4.0518,-8909.83,1h,train,0.525,3697
2.5,0.25,2199,0.583,1.0004,2199.98,1h,train,0.525,3697
2.5,0.5,2199,0.495,-0.1644,-361.6,1h,train,0.525,3697
2.5,0.75,2199,0.44,-1.0719,-2357.1,1h,train,0.525,3697
2.5,1.0,2199,0.407,-1.7419,-3830.38,1h,train,0.525,3697
2.5,1.5,2199,0.34,-2.9212,-6423.69,1h,train,0.525,3697
2.5,2.0,2199,0.296,-3.8814,-8535.16,1h,train,0.525,3697
3.0,0.25,2199,0.579,1.1769,2588.07,1h,train,0.525,3697
3.0,0.5,2199,0.487,0.0041,8.94,1h,train,0.525,3697
3.0,0.75,2199,0.436,-0.9218,-2027.03,1h,train,0.525,3697
3.0,1.0,2199,0.406,-1.5909,-3498.31,1h,train,0.525,3697
3.0,1.5,2199,0.344,-2.7572,-6063.0,1h,train,0.525,3697
3.0,2.0,2199,0.307,-3.7274,-8196.62,1h,train,0.525,3697
3.5,0.25,2199,0.573,1.3294,2923.43,1h,train,0.525,3697
3.5,0.5,2199,0.479,0.1658,364.62,1h,train,0.525,3697
3.5,0.75,2199,0.431,-0.7661,-1684.7,1h,train,0.525,3697
3.5,1.0,2199,0.399,-1.4437,-3174.68,1h,train,0.525,3697
3.5,1.5,2199,0.343,-2.6233,-5768.56,1h,train,0.525,3697
3.5,2.0,2199,0.314,-3.601,-7918.52,1h,train,0.525,3697
4.0,0.25,2199,0.568,1.4985,3295.2,1h,train,0.525,3697
4.0,0.5,2199,0.472,0.3223,708.66,1h,train,0.525,3697
4.0,0.75,2199,0.42,-0.6209,-1365.3,1h,train,0.525,3697
4.0,1.0,2199,0.389,-1.3272,-2918.54,1h,train,0.525,3697
4.0,1.5,2199,0.338,-2.5167,-5534.13,1h,train,0.525,3697
4.0,2.0,2199,0.311,-3.5063,-7710.34,1h,train,0.525,3697
4.5,0.25,2199,0.563,1.6162,3554.04,1h,train,0.525,3697
4.5,0.5,2199,0.46,0.4166,916.2,1h,train,0.525,3697
4.5,0.75,2199,0.406,-0.5854,-1287.35,1h,train,0.525,3697
4.5,1.0,2199,0.375,-1.2985,-2855.48,1h,train,0.525,3697
4.5,1.5,2199,0.329,-2.4833,-5460.71,1h,train,0.525,3697
4.5,2.0,2199,0.306,-3.4666,-7623.03,1h,train,0.525,3697
5.0,0.25,2199,0.559,1.6738,3680.7,1h,train,0.525,3697
5.0,0.5,2199,0.455,0.5087,1118.72,1h,train,0.525,3697
5.0,0.75,2199,0.402,-0.5053,-1111.15,1h,train,0.525,3697
5.0,1.0,2199,0.37,-1.2112,-2663.48,1h,train,0.525,3697
5.0,1.5,2199,0.323,-2.3987,-5274.69,1h,train,0.525,3697
5.0,2.0,2199,0.302,-3.3776,-7427.32,1h,train,0.525,3697
7.0,0.25,2199,0.551,1.8291,4022.25,1h,train,0.525,3697
7.0,0.5,2199,0.443,0.7839,1723.81,1h,train,0.525,3697
7.0,0.75,2199,0.386,-0.1753,-385.45,1h,train,0.525,3697
7.0,1.0,2199,0.352,-0.8514,-1872.22,1h,train,0.525,3697
7.0,1.5,2199,0.304,-2.043,-4492.56,1h,train,0.525,3697
7.0,2.0,2199,0.284,-3.0228,-6647.04,1h,train,0.525,3697
10.0,0.25,2199,0.547,1.8488,4065.42,1h,train,0.525,3697
10.0,0.5,2199,0.434,0.8942,1966.38,1h,train,0.525,3697
10.0,0.75,2199,0.374,-0.0784,-172.46,1h,train,0.525,3697
10.0,1.0,2199,0.337,-0.7572,-1665.17,1h,train,0.525,3697
10.0,1.5,2199,0.282,-1.9555,-4300.04,1h,train,0.525,3697
10.0,2.0,2199,0.256,-2.9483,-6483.2,1h,train,0.525,3697
1.5,0.25,2187,0.601,0.5931,1297.12,1h,train,0.55,3697
1.5,0.5,2187,0.51,-0.5291,-1157.24,1h,train,0.55,3697
1.5,0.75,2187,0.438,-1.3677,-2991.15,1h,train,0.55,3697
1.5,1.0,2187,0.389,-2.0233,-4424.95,1h,train,0.55,3697
1.5,1.5,2187,0.309,-3.153,-6895.59,1h,train,0.55,3697
1.5,2.0,2187,0.259,-4.088,-8940.47,1h,train,0.55,3697
2.0,0.25,2187,0.595,0.7583,1658.49,1h,train,0.55,3697
2.0,0.5,2187,0.505,-0.4205,-919.64,1h,train,0.55,3697
2.0,0.75,2187,0.444,-1.2761,-2790.82,1h,train,0.55,3697
2.0,1.0,2187,0.406,-1.9368,-4235.82,1h,train,0.55,3697
2.0,1.5,2187,0.327,-3.0945,-6767.64,1h,train,0.55,3697
2.0,2.0,2187,0.278,-4.0435,-8843.1,1h,train,0.55,3697
2.5,0.25,2187,0.584,0.9472,2071.47,1h,train,0.55,3697
2.5,0.5,2187,0.494,-0.2448,-535.34,1h,train,0.55,3697
2.5,0.75,2187,0.439,-1.1188,-2446.85,1h,train,0.55,3697
2.5,1.0,2187,0.407,-1.7875,-3909.17,1h,train,0.55,3697
2.5,1.5,2187,0.338,-2.9647,-6483.88,1h,train,0.55,3697
2.5,2.0,2187,0.294,-3.9186,-8569.9,1h,train,0.55,3697
3.0,0.25,2187,0.581,1.179,2578.39,1h,train,0.55,3697
3.0,0.5,2187,0.487,-0.0244,-53.42,1h,train,0.55,3697
3.0,0.75,2187,0.435,-0.9083,-1986.39,1h,train,0.55,3697
3.0,1.0,2187,0.406,-1.5794,-3454.16,1h,train,0.55,3697
3.0,1.5,2187,0.344,-2.7519,-6018.36,1h,train,0.55,3697
3.0,2.0,2187,0.306,-3.7057,-8104.38,1h,train,0.55,3697
3.5,0.25,2187,0.574,1.3202,2887.32,1h,train,0.55,3697
3.5,0.5,2187,0.479,0.124,271.2,1h,train,0.55,3697
3.5,0.75,2187,0.43,-0.7847,-1716.15,1h,train,0.55,3697
3.5,1.0,2187,0.4,-1.4706,-3216.17,1h,train,0.55,3697
3.5,1.5,2187,0.344,-2.6609,-5819.37,1h,train,0.55,3697
3.5,2.0,2187,0.313,-3.64,-7960.69,1h,train,0.55,3697
4.0,0.25,2187,0.57,1.4586,3190.02,1h,train,0.55,3697
4.0,0.5,2187,0.472,0.266,581.79,1h,train,0.55,3697
4.0,0.75,2187,0.421,-0.6612,-1445.97,1h,train,0.55,3697
4.0,1.0,2187,0.391,-1.3637,-2982.39,1h,train,0.55,3697
4.0,1.5,2187,0.339,-2.5593,-5597.09,1h,train,0.55,3697
4.0,2.0,2187,0.311,-3.5398,-7741.48,1h,train,0.55,3697
4.5,0.25,2187,0.566,1.6108,3522.78,1h,train,0.55,3697
4.5,0.5,2187,0.461,0.3961,866.36,1h,train,0.55,3697
4.5,0.75,2187,0.408,-0.5662,-1238.27,1h,train,0.55,3697
4.5,1.0,2187,0.379,-1.2656,-2767.9,1h,train,0.55,3697
4.5,1.5,2187,0.332,-2.4677,-5396.88,1h,train,0.55,3697
4.5,2.0,2187,0.31,-3.4549,-7555.85,1h,train,0.55,3697
5.0,0.25,2187,0.561,1.671,3654.56,1h,train,0.55,3697
5.0,0.5,2187,0.453,0.4618,1009.93,1h,train,0.55,3697
5.0,0.75,2187,0.4,-0.5115,-1118.69,1h,train,0.55,3697
5.0,1.0,2187,0.371,-1.214,-2654.94,1h,train,0.55,3697
5.0,1.5,2187,0.325,-2.416,-5283.83,1h,train,0.55,3697
5.0,2.0,2187,0.303,-3.3985,-7432.61,1h,train,0.55,3697
7.0,0.25,2187,0.552,1.8051,3947.73,1h,train,0.55,3697
7.0,0.5,2187,0.439,0.6639,1451.93,1h,train,0.55,3697
7.0,0.75,2187,0.383,-0.262,-573.03,1h,train,0.55,3697
7.0,1.0,2187,0.351,-0.9476,-2072.41,1h,train,0.55,3697
7.0,1.5,2187,0.305,-2.1475,-4696.48,1h,train,0.55,3697
7.0,2.0,2187,0.286,-3.1261,-6836.82,1h,train,0.55,3697
10.0,0.25,2187,0.548,1.8446,4034.22,1h,train,0.55,3697
10.0,0.5,2187,0.431,0.8247,1803.73,1h,train,0.55,3697
10.0,0.75,2187,0.372,-0.1017,-222.35,1h,train,0.55,3697
10.0,1.0,2187,0.336,-0.7767,-1698.6,1h,train,0.55,3697
10.0,1.5,2187,0.282,-1.9767,-4323.01,1h,train,0.55,3697
10.0,2.0,2187,0.256,-2.9674,-6489.66,1h,train,0.55,3697
1.5,0.25,2175,0.601,0.6067,1319.64,1h,train,0.575,3697
1.5,0.5,2175,0.51,-0.503,-1094.05,1h,train,0.575,3697
1.5,0.75,2175,0.434,-1.3378,-2909.72,1h,train,0.575,3697
1.5,1.0,2175,0.388,-1.995,-4339.16,1h,train,0.575,3697
1.5,1.5,2175,0.303,-3.127,-6801.3,1h,train,0.575,3697
1.5,2.0,2175,0.257,-4.0636,-8838.41,1h,train,0.575,3697
2.0,0.25,2175,0.596,0.7776,1691.23,1h,train,0.575,3697
2.0,0.5,2175,0.509,-0.3734,-812.21,1h,train,0.575,3697
2.0,0.75,2175,0.445,-1.2238,-2661.74,1h,train,0.575,3697
2.0,1.0,2175,0.407,-1.8835,-4096.65,1h,train,0.575,3697
2.0,1.5,2175,0.328,-3.0382,-6608.0,1h,train,0.575,3697
2.0,2.0,2175,0.279,-3.9856,-8668.78,1h,train,0.575,3697
2.5,0.25,2175,0.586,0.951,2068.38,1h,train,0.575,3697
2.5,0.5,2175,0.497,-0.2249,-489.12,1h,train,0.575,3697
2.5,0.75,2175,0.439,-1.1022,-2397.2,1h,train,0.575,3697
2.5,1.0,2175,0.405,-1.7694,-3848.52,1h,train,0.575,3697
2.5,1.5,2175,0.334,-2.9467,-6409.13,1h,train,0.575,3697
2.5,2.0,2175,0.29,-3.9032,-8489.45,1h,train,0.575,3697
3.0,0.25,2175,0.58,1.1549,2511.9,1h,train,0.575,3697
3.0,0.5,2175,0.489,-0.0314,-68.29,1h,train,0.575,3697
3.0,0.75,2175,0.434,-0.9153,-1990.88,1h,train,0.575,3697
3.0,1.0,2175,0.405,-1.5861,-3449.73,1h,train,0.575,3697
3.0,1.5,2175,0.342,-2.7576,-5997.74,1h,train,0.575,3697
3.0,2.0,2175,0.303,-3.7126,-8075.0,1h,train,0.575,3697
3.5,0.25,2175,0.574,1.3173,2865.22,1h,train,0.575,3697
3.5,0.5,2175,0.483,0.1393,303.02,1h,train,0.575,3697
3.5,0.75,2175,0.432,-0.7665,-1667.15,1h,train,0.575,3697
3.5,1.0,2175,0.401,-1.4449,-3142.56,1h,train,0.575,3697
3.5,1.5,2175,0.345,-2.6266,-5712.9,1h,train,0.575,3697
3.5,2.0,2175,0.313,-3.6013,-7832.93,1h,train,0.575,3697
4.0,0.25,2175,0.571,1.462,3179.89,1h,train,0.575,3697
4.0,0.5,2175,0.476,0.3054,664.25,1h,train,0.575,3697
4.0,0.75,2175,0.424,-0.6019,-1309.07,1h,train,0.575,3697
4.0,1.0,2175,0.393,-1.292,-2810.15,1h,train,0.575,3697
4.0,1.5,2175,0.341,-2.4836,-5401.82,1h,train,0.575,3697
4.0,2.0,2175,0.31,-3.4584,-7521.91,1h,train,0.575,3697
4.5,0.25,2175,0.566,1.5826,3442.17,1h,train,0.575,3697
4.5,0.5,2175,0.466,0.4116,895.29,1h,train,0.575,3697
4.5,0.75,2175,0.413,-0.5189,-1128.62,1h,train,0.575,3697
4.5,1.0,2175,0.383,-1.2154,-2643.55,1h,train,0.575,3697
4.5,1.5,2175,0.336,-2.41,-5241.72,1h,train,0.575,3697
4.5,2.0,2175,0.31,-3.3968,-7388.06,1h,train,0.575,3697
5.0,0.25,2175,0.562,1.6756,3644.47,1h,train,0.575,3697
5.0,0.5,2175,0.458,0.4781,1039.82,1h,train,0.575,3697
5.0,0.75,2175,0.403,-0.4868,-1058.7,1h,train,0.575,3697
5.0,1.0,2175,0.373,-1.1895,-2587.16,1h,train,0.575,3697
5.0,1.5,2175,0.328,-2.3865,-5190.73,1h,train,0.575,3697
5.0,2.0,2175,0.303,-3.3693,-7328.23,1h,train,0.575,3697
7.0,0.25,2175,0.552,1.8188,3955.84,1h,train,0.575,3697
7.0,0.5,2175,0.444,0.6783,1475.32,1h,train,0.575,3697
7.0,0.75,2175,0.387,-0.2631,-572.28,1h,train,0.575,3697
7.0,1.0,2175,0.352,-0.9559,-2079.11,1h,train,0.575,3697
7.0,1.5,2175,0.307,-2.1821,-4746.13,1h,train,0.575,3697
7.0,2.0,2175,0.286,-3.1563,-6864.95,1h,train,0.575,3697
10.0,0.25,2175,0.548,1.8664,4059.5,1h,train,0.575,3697
10.0,0.5,2175,0.435,0.8695,1891.14,1h,train,0.575,3697
10.0,0.75,2175,0.375,-0.03,-65.32,1h,train,0.575,3697
10.0,1.0,2175,0.338,-0.6993,-1520.95,1h,train,0.575,3697
10.0,1.5,2175,0.286,-1.9207,-4177.44,1h,train,0.575,3697
10.0,2.0,2175,0.257,-2.9193,-6349.52,1h,train,0.575,3697
1.5,0.25,2165,0.604,0.6207,1343.83,1h,train,0.6,3697
1.5,0.5,2165,0.511,-0.5051,-1093.44,1h,train,0.6,3697
1.5,0.75,2165,0.434,-1.3479,-2918.25,1h,train,0.6,3697
1.5,1.0,2165,0.387,-2.0172,-4367.26,1h,train,0.6,3697
1.5,1.5,2165,0.303,-3.1338,-6784.58,1h,train,0.6,3697
1.5,2.0,2165,0.255,-4.0693,-8810.09,1h,train,0.6,3697
2.0,0.25,2165,0.598,0.7996,1731.22,1h,train,0.6,3697
2.0,0.5,2165,0.51,-0.3595,-778.42,1h,train,0.6,3697
2.0,0.75,2165,0.443,-1.2371,-2678.42,1h,train,0.6,3697
2.0,1.0,2165,0.401,-1.9097,-4134.45,1h,train,0.6,3697
2.0,1.5,2165,0.326,-3.0411,-6583.94,1h,train,0.6,3697
2.0,2.0,2165,0.275,-3.9846,-8626.73,1h,train,0.6,3697
2.5,0.25,2165,0.59,0.9494,2055.47,1h,train,0.6,3697
2.5,0.5,2165,0.501,-0.2229,-482.58,1h,train,0.6,3697
2.5,0.75,2165,0.441,-1.1075,-2397.83,1h,train,0.6,3697
2.5,1.0,2165,0.406,-1.7794,-3852.36,1h,train,0.6,3697
2.5,1.5,2165,0.338,-2.945,-6375.86,1h,train,0.6,3697
2.5,2.0,2165,0.289,-3.8997,-8442.85,1h,train,0.6,3697
3.0,0.25,2165,0.583,1.1496,2488.97,1h,train,0.6,3697
3.0,0.5,2165,0.492,-0.0387,-83.71,1h,train,0.6,3697
3.0,0.75,2165,0.436,-0.9424,-2040.27,1h,train,0.6,3697
3.0,1.0,2165,0.406,-1.6254,-3518.93,1h,train,0.6,3697
3.0,1.5,2165,0.346,-2.7978,-6057.26,1h,train,0.6,3697
3.0,2.0,2165,0.305,-3.7596,-8139.64,1h,train,0.6,3697
3.5,0.25,2165,0.577,1.2885,2789.56,1h,train,0.6,3697
3.5,0.5,2165,0.485,0.0895,193.81,1h,train,0.6,3697
3.5,0.75,2165,0.431,-0.8392,-1816.94,1h,train,0.6,3697
3.5,1.0,2165,0.402,-1.5252,-3302.16,1h,train,0.6,3697
3.5,1.5,2165,0.347,-2.6992,-5843.68,1h,train,0.6,3697
3.5,2.0,2165,0.314,-3.6579,-7919.32,1h,train,0.6,3697
4.0,0.25,2165,0.572,1.4132,3059.61,1h,train,0.6,3697
4.0,0.5,2165,0.478,0.2552,552.4,1h,train,0.6,3697
