r_target,expiry_days,n,win_rate,avg_gross,avg_net,total_net,tf,split,depth_frac,n_zones
2.0,2.0,5862,0.388,0.4084,-0.9506,-5572.14,5m,train,0.625,8347
2.5,0.25,5862,0.372,0.6773,-0.6772,-3969.64,5m,train,0.625,8347
2.5,0.5,5862,0.358,0.5524,-0.8064,-4727.4,5m,train,0.625,8347
2.5,0.75,5862,0.352,0.5018,-0.8572,-5024.73,5m,train,0.625,8347
2.5,1.0,5862,0.349,0.4742,-0.8848,-5186.52,5m,train,0.625,8347
2.5,1.5,5862,0.347,0.4431,-0.9159,-5368.96,5m,train,0.625,8347
2.5,2.0,5862,0.346,0.4252,-0.9338,-5473.69,5m,train,0.625,8347
3.0,0.25,5862,0.344,0.7427,-0.609,-3570.24,5m,train,0.625,8347
3.0,0.5,5862,0.326,0.5857,-0.7729,-4531.03,5m,train,0.625,8347
3.0,0.75,5862,0.32,0.5251,-0.8338,-4887.75,5m,train,0.625,8347
3.0,1.0,5862,0.316,0.4916,-0.8673,-5084.3,5m,train,0.625,8347
3.0,1.5,5862,0.313,0.4519,-0.9071,-5317.15,5m,train,0.625,8347
3.0,2.0,5862,0.311,0.4297,-0.9293,-5447.41,5m,train,0.625,8347
3.5,0.25,5862,0.324,0.8059,-0.5402,-3166.46,5m,train,0.625,8347
3.5,0.5,5862,0.303,0.6091,-0.7492,-4391.82,5m,train,0.625,8347
3.5,0.75,5862,0.294,0.5291,-0.8298,-4864.3,5m,train,0.625,8347
3.5,1.0,5862,0.289,0.4869,-0.872,-5111.69,5m,train,0.625,8347
3.5,1.5,5862,0.284,0.4378,-0.9212,-5399.83,5m,train,0.625,8347
3.5,2.0,5862,0.282,0.4103,-0.9487,-5561.22,5m,train,0.625,8347
4.0,0.25,5862,0.313,0.9026,-0.4359,-2555.03,5m,train,0.625,8347
4.0,0.5,5862,0.289,0.6841,-0.6738,-3949.56,5m,train,0.625,8347
4.0,0.75,5862,0.278,0.5916,-0.7673,-4497.81,5m,train,0.625,8347
4.0,1.0,5862,0.272,0.542,-0.8169,-4788.69,5m,train,0.625,8347
4.0,1.5,5862,0.266,0.4851,-0.8739,-5122.96,5m,train,0.625,8347
4.0,2.0,5862,0.264,0.4531,-0.9058,-5310.06,5m,train,0.625,8347
4.5,0.25,5862,0.307,0.9923,-0.3381,-1982.04,5m,train,0.625,8347
4.5,0.5,5862,0.281,0.7712,-0.5849,-3428.62,5m,train,0.625,8347
4.5,0.75,5862,0.269,0.667,-0.6915,-4053.61,5m,train,0.625,8347
4.5,1.0,5862,0.262,0.6115,-0.7472,-4380.29,5m,train,0.625,8347
4.5,1.5,5862,0.254,0.5453,-0.8137,-4769.71,5m,train,0.625,8347
4.5,2.0,5862,0.252,0.5085,-0.8504,-4985.26,5m,train,0.625,8347
5.0,0.25,5862,0.302,1.0566,-0.2661,-1560.14,5m,train,0.625,8347
5.0,0.5,5862,0.274,0.8323,-0.5218,-3059.05,5m,train,0.625,8347
5.0,0.75,5862,0.26,0.7144,-0.6436,-3772.67,5m,train,0.625,8347
5.0,1.0,5862,0.252,0.6522,-0.7062,-4139.55,5m,train,0.625,8347
5.0,1.5,5862,0.243,0.575,-0.784,-4595.94,5m,train,0.625,8347
5.0,2.0,5862,0.24,0.5322,-0.8268,-4846.57,5m,train,0.625,8347
1.5,0.25,5848,0.443,0.4819,-0.8764,-5125.01,5m,train,0.65,8347
1.5,0.5,5848,0.438,0.425,-0.9339,-5461.45,5m,train,0.65,8347
1.5,0.75,5848,0.436,0.4029,-0.9561,-5591.19,5m,train,0.65,8347
1.5,1.0,5848,0.433,0.3905,-0.9684,-5663.31,5m,train,0.65,8347
1.5,1.5,5848,0.432,0.3767,-0.9823,-5744.42,5m,train,0.65,8347
1.5,2.0,5848,0.432,0.3688,-0.9902,-5790.62,5m,train,0.65,8347
2.0,0.25,5848,0.405,0.5696,-0.7879,-4607.5,5m,train,0.65,8347
2.0,0.5,5848,0.394,0.4792,-0.8798,-5144.94,5m,train,0.65,8347
2.0,0.75,5848,0.391,0.4445,-0.9144,-5347.69,5m,train,0.65,8347
2.0,1.0,5848,0.39,0.4252,-0.9338,-5460.75,5m,train,0.65,8347
2.0,1.5,5848,0.388,0.4033,-0.9557,-5588.72,5m,train,0.65,8347
2.0,2.0,5848,0.387,0.3907,-0.9682,-5662.24,5m,train,0.65,8347
2.5,0.25,5848,0.371,0.6569,-0.698,-4081.83,5m,train,0.65,8347
2.5,0.5,5848,0.357,0.5357,-0.8231,-4813.73,5m,train,0.65,8347
2.5,0.75,5848,0.352,0.4871,-0.8719,-5098.78,5m,train,0.65,8347
2.5,1.0,5848,0.348,0.4605,-0.8985,-5254.25,5m,train,0.65,8347
2.5,1.5,5848,0.346,0.4305,-0.9285,-5429.62,5m,train,0.65,8347
2.5,2.0,5848,0.345,0.4133,-0.9457,-5530.31,5m,train,0.65,8347
3.0,0.25,5848,0.345,0.7424,-0.6097,-3565.3,5m,train,0.65,8347
3.0,0.5,5848,0.328,0.592,-0.7667,-4483.51,5m,train,0.65,8347
3.0,0.75,5848,0.321,0.5342,-0.8247,-4822.98,5m,train,0.65,8347
3.0,1.0,5848,0.317,0.5025,-0.8563,-5007.84,5m,train,0.65,8347
3.0,1.5,5848,0.314,0.4649,-0.894,-5228.18,5m,train,0.65,8347
3.0,2.0,5848,0.313,0.4439,-0.9151,-5351.35,5m,train,0.65,8347
3.5,0.25,5848,0.324,0.7834,-0.5633,-3294.16,5m,train,0.65,8347
3.5,0.5,5848,0.303,0.5911,-0.7672,-4486.61,5m,train,0.65,8347
3.5,0.75,5848,0.294,0.5134,-0.8455,-4944.61,5m,train,0.65,8347
3.5,1.0,5848,0.289,0.4728,-0.8861,-5182.01,5m,train,0.65,8347
3.5,1.5,5848,0.284,0.4253,-0.9336,-5459.85,5m,train,0.65,8347
3.5,2.0,5848,0.282,0.3987,-0.9603,-5615.56,5m,train,0.65,8347
4.0,0.25,5848,0.312,0.8767,-0.4632,-2709.02,5m,train,0.65,8347
4.0,0.5,5848,0.289,0.6603,-0.6978,-4080.59,5m,train,0.65,8347
4.0,0.75,5848,0.279,0.5701,-0.7888,-4612.84,5m,train,0.65,8347
4.0,1.0,5848,0.273,0.5231,-0.8358,-4888.04,5m,train,0.65,8347
4.0,1.5,5848,0.267,0.4687,-0.8902,-5206.1,5m,train,0.65,8347
4.0,2.0,5848,0.264,0.4383,-0.9207,-5384.25,5m,train,0.65,8347
4.5,0.25,5848,0.305,0.9623,-0.3688,-2156.87,5m,train,0.65,8347
4.5,0.5,5848,0.279,0.7435,-0.6128,-3583.57,5m,train,0.65,8347
4.5,0.75,5848,0.267,0.6406,-0.718,-4198.65,5m,train,0.65,8347
4.5,1.0,5848,0.26,0.586,-0.7726,-4518.33,5m,train,0.65,8347
4.5,1.5,5848,0.253,0.5209,-0.838,-4900.86,5m,train,0.65,8347
4.5,2.0,5848,0.251,0.4847,-0.8743,-5112.74,5m,train,0.65,8347
5.0,0.25,5848,0.3,1.0217,-0.3026,-1769.76,5m,train,0.65,8347
5.0,0.5,5848,0.273,0.8041,-0.5502,-3217.66,5m,train,0.65,8347
5.0,0.75,5848,0.259,0.6887,-0.6693,-3914.03,5m,train,0.65,8347
5.0,1.0,5848,0.251,0.6266,-0.7318,-4279.78,5m,train,0.65,8347
5.0,1.5,5848,0.242,0.5511,-0.8078,-4724.29,5m,train,0.65,8347
5.0,2.0,5848,0.239,0.5097,-0.8493,-4966.74,5m,train,0.65,8347
1.5,0.25,5835,0.443,0.4884,-0.8698,-5075.02,5m,train,0.675,8347
1.5,0.5,5835,0.438,0.4327,-0.9261,-5403.62,5m,train,0.675,8347
1.5,0.75,5835,0.435,0.411,-0.9478,-5530.31,5m,train,0.675,8347
1.5,1.0,5835,0.433,0.3989,-0.9599,-5600.76,5m,train,0.675,8347
1.5,1.5,5835,0.432,0.3854,-0.9734,-5680.05,5m,train,0.675,8347
1.5,2.0,5835,0.431,0.3776,-0.9812,-5725.3,5m,train,0.675,8347
2.0,0.25,5835,0.406,0.5583,-0.7992,-4663.08,5m,train,0.675,8347
2.0,0.5,5835,0.395,0.4697,-0.8891,-5187.8,5m,train,0.675,8347
2.0,0.75,5835,0.391,0.4357,-0.9231,-5386.53,5m,train,0.675,8347
2.0,1.0,5835,0.39,0.4167,-0.9421,-5497.37,5m,train,0.675,8347
2.0,1.5,5835,0.388,0.3951,-0.9636,-5622.89,5m,train,0.675,8347
2.0,2.0,5835,0.387,0.3828,-0.976,-5695.03,5m,train,0.675,8347
2.5,0.25,5835,0.373,0.6564,-0.6985,-4075.98,5m,train,0.675,8347
2.5,0.5,5835,0.359,0.5386,-0.8201,-4785.33,5m,train,0.675,8347
2.5,0.75,5835,0.353,0.4911,-0.8677,-5063.03,5m,train,0.675,8347
2.5,1.0,5835,0.351,0.4651,-0.8937,-5214.49,5m,train,0.675,8347
2.5,1.5,5835,0.348,0.4359,-0.9229,-5385.37,5m,train,0.675,8347
2.5,2.0,5835,0.347,0.419,-0.9398,-5483.51,5m,train,0.675,8347
3.0,0.25,5835,0.346,0.7372,-0.6152,-3589.8,5m,train,0.675,8347
3.0,0.5,5835,0.33,0.5896,-0.7689,-4486.58,5m,train,0.675,8347
3.0,0.75,5835,0.323,0.5328,-0.826,-4819.5,5m,train,0.675,8347
3.0,1.0,5835,0.319,0.5017,-0.857,-5000.81,5m,train,0.675,8347
3.0,1.5,5835,0.316,0.4647,-0.8941,-5217.23,5m,train,0.675,8347
3.0,2.0,5835,0.315,0.4439,-0.9149,-5338.25,5m,train,0.675,8347
3.5,0.25,5835,0.325,0.7837,-0.5636,-3288.48,5m,train,0.675,8347
3.5,0.5,5835,0.305,0.6024,-0.7558,-4410.15,5m,train,0.675,8347
3.5,0.75,5835,0.296,0.5271,-0.8316,-4852.61,5m,train,0.675,8347
3.5,1.0,5835,0.291,0.4878,-0.8709,-5081.76,5m,train,0.675,8347
3.5,1.5,5835,0.286,0.4418,-0.917,-5350.63,5m,train,0.675,8347
3.5,2.0,5835,0.284,0.416,-0.9428,-5501.39,5m,train,0.675,8347
4.0,0.25,5835,0.313,0.8741,-0.4667,-2723.45,5m,train,0.675,8347
4.0,0.5,5835,0.29,0.6607,-0.6974,-4069.19,5m,train,0.675,8347
4.0,0.75,5835,0.279,0.5724,-0.7863,-4588.04,5m,train,0.675,8347
4.0,1.0,5835,0.274,0.5264,-0.8323,-4856.44,5m,train,0.675,8347
4.0,1.5,5835,0.267,0.4733,-0.8855,-5166.95,5m,train,0.675,8347
4.0,2.0,5835,0.265,0.4435,-0.9153,-5340.8,5m,train,0.675,8347
4.5,0.25,5835,0.305,0.9511,-0.3814,-2225.36,5m,train,0.675,8347
4.5,0.5,5835,0.28,0.7344,-0.622,-3629.18,5m,train,0.675,8347
4.5,0.75,5835,0.267,0.6341,-0.7243,-4226.02,5m,train,0.675,8347
4.5,1.0,5835,0.261,0.5807,-0.7779,-4539.22,5m,train,0.675,8347
4.5,1.5,5835,0.254,0.517,-0.8418,-4911.88,5m,train,0.675,8347
4.5,2.0,5835,0.251,0.4818,-0.877,-5117.45,5m,train,0.675,8347
5.0,0.25,5835,0.3,1.0138,-0.3117,-1818.73,5m,train,0.675,8347
5.0,0.5,5835,0.273,0.8008,-0.5535,-3229.44,5m,train,0.675,8347
5.0,0.75,5835,0.259,0.6878,-0.6701,-3909.96,5m,train,0.675,8347
5.0,1.0,5835,0.252,0.6267,-0.7316,-4268.96,5m,train,0.675,8347
5.0,1.5,5835,0.243,0.5523,-0.8065,-4706.09,5m,train,0.675,8347
5.0,2.0,5835,0.239,0.5114,-0.8474,-4944.49,5m,train,0.675,8347
1.5,0.25,5817,0.444,0.5054,-0.8527,-4960.38,5m,train,0.7,8347
1.5,0.5,5817,0.438,0.4504,-0.9084,-5284.2,5m,train,0.7,8347
1.5,0.75,5817,0.435,0.429,-0.9298,-5408.88,5m,train,0.7,8347
1.5,1.0,5817,0.434,0.4171,-0.9417,-5478.14,5m,train,0.7,8347
1.5,1.5,5817,0.433,0.4037,-0.9551,-5556.02,5m,train,0.7,8347
1.5,2.0,5817,0.431,0.396,-0.9628,-5600.41,5m,train,0.7,8347
2.0,0.25,5817,0.408,0.5706,-0.7869,-4577.56,5m,train,0.7,8347
2.0,0.5,5817,0.397,0.4839,-0.8749,-5089.14,5m,train,0.7,8347
2.0,0.75,5817,0.394,0.4507,-0.9081,-5282.51,5m,train,0.7,8347
2.0,1.0,5817,0.392,0.4322,-0.9266,-5390.26,5m,train,0.7,8347
2.0,1.5,5817,0.39,0.4112,-0.9476,-5512.11,5m,train,0.7,8347
2.0,2.0,5817,0.389,0.3992,-0.9596,-5582.03,5m,train,0.7,8347
2.5,0.25,5817,0.374,0.6593,-0.6958,-4047.54,5m,train,0.7,8347
2.5,0.5,5817,0.36,0.5439,-0.8149,-4740.01,5m,train,0.7,8347
2.5,0.75,5817,0.355,0.4974,-0.8614,-5010.49,5m,train,0.7,8347
2.5,1.0,5817,0.352,0.4721,-0.8867,-5157.97,5m,train,0.7,8347
2.5,1.5,5817,0.35,0.4435,-0.9153,-5324.28,5m,train,0.7,8347
2.5,2.0,5817,0.348,0.4271,-0.9317,-5419.72,5m,train,0.7,8347
3.0,0.25,5817,0.347,0.7414,-0.611,-3554.43,5m,train,0.7,8347
3.0,0.5,5817,0.33,0.595,-0.7636,-4441.75,5m,train,0.7,8347
3.0,0.75,5817,0.324,0.5385,-0.8202,-4771.05,5m,train,0.7,8347
3.0,1.0,5817,0.32,0.5077,-0.851,-4950.35,5m,train,0.7,8347
3.0,1.5,5817,0.317,0.471,-0.8878,-5164.4,5m,train,0.7,8347
3.0,2.0,5817,0.315,0.4504,-0.9084,-5284.01,5m,train,0.7,8347
3.5,0.25,5817,0.327,0.7876,-0.5602,-3258.82,5m,train,0.7,8347
3.5,0.5,5817,0.307,0.6104,-0.7478,-4350.21,5m,train,0.7,8347
3.5,0.75,5817,0.298,0.5361,-0.8226,-4785.12,5m,train,0.7,8347
3.5,1.0,5817,0.294,0.4974,-0.8613,-5010.29,5m,train,0.7,8347
3.5,1.5,5817,0.289,0.452,-0.9068,-5274.67,5m,train,0.7,8347
3.5,2.0,5817,0.286,0.4266,-0.9322,-5422.82,5m,train,0.7,8347
4.0,0.25,5817,0.313,0.8687,-0.4726,-2749.28,5m,train,0.7,8347
4.0,0.5,5817,0.29,0.6542,-0.7039,-4094.59,5m,train,0.7,8347
4.0,0.75,5817,0.28,0.5664,-0.7924,-4609.28,5m,train,0.7,8347
4.0,1.0,5817,0.275,0.5206,-0.8382,-4875.63,5m,train,0.7,8347
4.0,1.5,5817,0.268,0.4677,-0.8912,-5183.83,5m,train,0.7,8347
4.0,2.0,5817,0.265,0.438,-0.9208,-5356.34,5m,train,0.7,8347
4.5,0.25,5817,0.305,0.9494,-0.3842,-2234.86,5m,train,0.7,8347
4.5,0.5,5817,0.28,0.7345,-0.6221,-3618.97,5m,train,0.7,8347
4.5,0.75,5817,0.268,0.6353,-0.7232,-4206.7,5m,train,0.7,8347
4.5,1.0,5817,0.262,0.5827,-0.7759,-4513.55,5m,train,0.7,8347
4.5,1.5,5817,0.255,0.5199,-0.8389,-4879.8,5m,train,0.7,8347
4.5,2.0,5817,0.251,0.4852,-0.8736,-5081.99,5m,train,0.7,8347
5.0,0.25,5817,0.3,1.0127,-0.3135,-1823.44,5m,train,0.7,8347
5.0,0.5,5817,0.273,0.7976,-0.557,-3240.15,5m,train,0.7,8347
5.0,0.75,5817,0.26,0.689,-0.669,-3891.35,5m,train,0.7,8347
5.0,1.0,5817,0.253,0.6299,-0.7284,-4237.02,5m,train,0.7,8347
5.0,1.5,5817,0.244,0.5574,-0.8014,-4661.74,5m,train,0.7,8347
5.0,2.0,5817,0.239,0.5176,-0.8412,-4893.39,5m,train,0.7,8347
1.5,0.25,2622,0.435,0.4975,-1.2808,-3358.32,5m,validation,0.3,2888
1.5,0.5,2622,0.433,0.4746,-1.3045,-3420.28,5m,validation,0.3,2888
1.5,0.75,2622,0.432,0.4671,-1.3122,-3440.49,5m,validation,0.3,2888
1.5,1.0,2622,0.431,0.4618,-1.3177,-3455.06,5m,validation,0.3,2888
1.5,1.5,2622,0.43,0.4552,-1.3245,-3472.76,5m,validation,0.3,2888
1.5,2.0,2622,0.429,0.4514,-1.3282,-3482.66,5m,validation,0.3,2888
2.0,0.25,2622,0.39,0.5604,-1.2159,-3188.09,5m,validation,0.3,2888
2.0,0.5,2622,0.382,0.4747,-1.3044,-3420.04,5m,validation,0.3,2888
2.0,0.75,2622,0.381,0.4531,-1.3262,-3477.41,5m,validation,0.3,2888
2.0,1.0,2622,0.381,0.4414,-1.338,-3508.23,5m,validation,0.3,2888
2.0,1.5,2622,0.379,0.4265,-1.3532,-3548.04,5m,validation,0.3,2888
2.0,2.0,2622,0.379,0.4177,-1.362,-3571.13,5m,validation,0.3,2888
2.5,0.25,2622,0.352,0.6156,-1.1573,-3034.45,5m,validation,0.3,2888
2.5,0.5,2622,0.341,0.499,-1.28,-3356.24,5m,validation,0.3,2888
2.5,0.75,2622,0.339,0.4638,-1.3155,-3449.33,5m,validation,0.3,2888
2.5,1.0,2622,0.338,0.4453,-1.3341,-3497.94,5m,validation,0.3,2888
2.5,1.5,2622,0.336,0.4231,-1.3566,-3556.93,5m,validation,0.3,2888
2.5,2.0,2622,0.336,0.4098,-1.3699,-3591.83,5m,validation,0.3,2888
3.0,0.25,2622,0.325,0.6196,-1.1493,-3013.49,5m,validation,0.3,2888
3.0,0.5,2622,0.311,0.4746,-1.304,-3419.04,5m,validation,0.3,2888
3.0,0.75,2622,0.305,0.4291,-1.3501,-3539.97,5m,validation,0.3,2888
3.0,1.0,2622,0.304,0.405,-1.3743,-3603.52,5m,validation,0.3,2888
3.0,1.5,2622,0.3,0.3778,-1.4016,-3675.11,5m,validation,0.3,2888
3.0,2.0,2622,0.3,0.3618,-1.4179,-3717.81,5m,validation,0.3,2888
3.5,0.25,2622,0.301,0.5986,-1.1634,-3050.42,5m,validation,0.3,2888
3.5,0.5,2622,0.28,0.4142,-1.3638,-3575.83,5m,validation,0.3,2888
3.5,0.75,2622,0.273,0.3529,-1.4264,-3739.95,5m,validation,0.3,2888
3.5,1.0,2622,0.271,0.3221,-1.4572,-3820.85,5m,validation,0.3,2888
3.5,1.5,2622,0.267,0.2881,-1.4913,-3910.25,5m,validation,0.3,2888
3.5,2.0,2622,0.266,0.2683,-1.5114,-3962.89,5m,validation,0.3,2888
4.0,0.25,2622,0.291,0.6966,-1.0569,-2771.32,5m,validation,0.3,2888
4.0,0.5,2622,0.268,0.493,-1.2841,-3366.94,5m,validation,0.3,2888
4.0,0.75,2622,0.26,0.4186,-1.3606,-3567.6,5m,validation,0.3,2888
4.0,1.0,2622,0.257,0.3808,-1.3985,-3666.96,5m,validation,0.3,2888
4.0,1.5,2622,0.251,0.3402,-1.4392,-3773.6,5m,validation,0.3,2888
4.0,2.0,2622,0.25,0.3169,-1.4627,-3835.1,5m,validation,0.3,2888
4.5,0.25,2622,0.281,0.8217,-0.9197,-2411.52,5m,validation,0.3,2888
4.5,0.5,2622,0.253,0.6374,-1.1374,-2982.39,5m,validation,0.3,2888
4.5,0.75,2622,0.244,0.5599,-1.2191,-3196.5,5m,validation,0.3,2888
4.5,1.0,2622,0.24,0.5208,-1.2585,-3299.86,5m,validation,0.3,2888
4.5,1.5,2622,0.235,0.4794,-1.3,-3408.48,5m,validation,0.3,2888
4.5,2.0,2622,0.233,0.4569,-1.3224,-3467.39,5m,validation,0.3,2888
5.0,0.25,2622,0.275,0.8831,-0.847,-2220.74,5m,validation,0.3,2888
5.0,0.5,2622,0.245,0.6977,-1.0742,-2816.65,5m,validation,0.3,2888
5.0,0.75,2622,0.235,0.6118,-1.1666,-3058.88,5m,validation,0.3,2888
5.0,1.0,2622,0.229,0.5697,-1.2096,-3171.62,5m,validation,0.3,2888
5.0,1.5,2622,0.222,0.525,-1.2543,-3288.8,5m,validation,0.3,2888
5.0,2.0,2622,0.221,0.5007,-1.2786,-3352.52,5m,validation,0.3,2888
1.5,0.25,2618,0.439,0.5484,-1.2302,-3220.75,5m,validation,0.325,2888
1.5,0.5,2618,0.436,0.5264,-1.253,-3280.32,5m,validation,0.325,2888
1.5,0.75,2618,0.434,0.5195,-1.2602,-3299.13,5m,validation,0.325,2888
1.5,1.0,2618,0.433,0.5145,-1.2654,-3312.74,5m,validation,0.325,2888
1.5,1.5,2618,0.432,0.5082,-1.2718,-3329.53,5m,validation,0.325,2888
1.5,2.0,2618,0.432,0.5046,-1.2754,-3338.95,5m,validation,0.325,2888
2.0,0.25,2618,0.391,0.5625,-1.2142,-3178.83,5m,validation,0.325,2888
2.0,0.5,2618,0.383,0.4774,-1.302,-3408.68,5m,validation,0.325,2888
2.0,0.75,2618,0.38,0.4559,-1.3237,-3465.53,5m,validation,0.325,2888
2.0,1.0,2618,0.38,0.4443,-1.3354,-3496.0,5m,validation,0.325,2888
2.0,1.5,2618,0.379,0.4296,-1.3504,-3535.37,5m,validation,0.325,2888
2.0,2.0,2618,0.379,0.4208,-1.3591,-3558.24,5m,validation,0.325,2888
2.5,0.25,2618,0.354,0.617,-1.157,-3028.92,5m,validation,0.325,2888
2.5,0.5,2618,0.343,0.5048,-1.2745,-3336.6,5m,validation,0.325,2888
2.5,0.75,2618,0.34,0.4717,-1.3079,-3424.07,5m,validation,0.325,2888
2.5,1.0,2618,0.339,0.4542,-1.3255,-3470.06,5m,validation,0.325,2888
2.5,1.5,2618,0.337,0.4331,-1.3469,-3526.11,5m,validation,0.325,2888
2.5,2.0,2618,0.337,0.4204,-1.3596,-3559.4,5m,validation,0.325,2888
3.0,0.25,2618,0.328,0.631,-1.1386,-2980.94,5m,validation,0.325,2888
3.0,0.5,2618,0.314,0.4876,-1.2914,-3380.79,5m,validation,0.325,2888
3.0,0.75,2618,0.307,0.4431,-1.3365,-3498.85,5m,validation,0.325,2888
3.0,1.0,2618,0.306,0.4195,-1.3601,-3560.82,5m,validation,0.325,2888
3.0,1.5,2618,0.303,0.3925,-1.3874,-3632.12,5m,validation,0.325,2888
3.0,2.0,2618,0.302,0.3765,-1.4035,-3674.44,5m,validation,0.325,2888
3.5,0.25,2618,0.303,0.6006,-1.1624,-3043.27,5m,validation,0.325,2888
3.5,0.5,2618,0.282,0.4145,-1.3641,-3571.31,5m,validation,0.325,2888
3.5,0.75,2618,0.275,0.3585,-1.421,-3720.18,5m,validation,0.325,2888
3.5,1.0,2618,0.272,0.3291,-1.4506,-3797.63,5m,validation,0.325,2888
3.5,1.5,2618,0.269,0.2964,-1.4834,-3883.43,5m,validation,0.325,2888
3.5,2.0,2618,0.268,0.2773,-1.5027,-3934.05,5m,validation,0.325,2888
4.0,0.25,2618,0.293,0.7052,-1.0496,-2747.95,5m,validation,0.325,2888
4.0,0.5,2618,0.269,0.5076,-1.27,-3324.74,5m,validation,0.325,2888
4.0,0.75,2618,0.261,0.4358,-1.3437,-3517.89,5m,validation,0.325,2888
4.0,1.0,2618,0.257,0.3995,-1.3801,-3613.06,5m,validation,0.325,2888
4.0,1.5,2618,0.252,0.3608,-1.4189,-3714.67,5m,validation,0.325,2888
4.0,2.0,2618,0.251,0.3387,-1.4412,-3773.08,5m,validation,0.325,2888
4.5,0.25,2618,0.283,0.8082,-0.9359,-2450.09,5m,validation,0.325,2888
4.5,0.5,2618,0.255,0.6217,-1.1542,-3021.7,5m,validation,0.325,2888
4.5,0.75,2618,0.245,0.546,-1.2333,-3228.68,5m,validation,0.325,2888
4.5,1.0,2618,0.241,0.5082,-1.2714,-3328.62,5m,validation,0.325,2888
4.5,1.5,2618,0.236,0.4679,-1.3118,-3434.3,5m,validation,0.325,2888
4.5,2.0,2618,0.235,0.445,-1.3348,-3494.63,5m,validation,0.325,2888
5.0,0.25,2618,0.275,0.8576,-0.8754,-2291.73,5m,validation,0.325,2888
5.0,0.5,2618,0.245,0.6781,-1.0947,-2865.97,5m,validation,0.325,2888
5.0,0.75,2618,0.234,0.5916,-1.1872,-3108.13,5m,validation,0.325,2888
5.0,1.0,2618,0.228,0.5494,-1.2302,-3220.62,5m,validation,0.325,2888
5.0,1.5,2618,0.222,0.5048,-1.2749,-3337.57,5m,validation,0.325,2888
5.0,2.0,2618,0.22,0.4805,-1.2991,-3401.07,5m,validation,0.325,2888
1.5,0.25,2616,0.439,0.5637,-1.215,-3178.36,5m,validation,0.35,2888
1.5,0.5,2616,0.437,0.5371,-1.2429,-3251.4,5m,validation,0.35,2888
1.5,0.75,2616,0.434,0.5278,-1.2525,-3276.42,5m,validation,0.35,2888
1.5,1.0,2616,0.433,0.5227,-1.2575,-3289.6,5m,validation,0.35,2888
1.5,1.5,2616,0.433,0.5172,-1.263,-3304.08,5m,validation,0.35,2888
1.5,2.0,2616,0.433,0.5141,-1.2661,-3312.17,5m,validation,0.35,2888
2.0,0.25,2616,0.393,0.5829,-1.1943,-3124.35,5m,validation,0.35,2888
2.0,0.5,2616,0.385,0.5005,-1.2791,-3346.17,5m,validation,0.35,2888
2.0,0.75,2616,0.383,0.4791,-1.3008,-3402.87,5m,validation,0.35,2888
2.0,1.0,2616,0.382,0.4672,-1.3127,-3434.12,5m,validation,0.35,2888
2.0,1.5,2616,0.382,0.452,-1.3282,-3474.68,5m,validation,0.35,2888
2.0,2.0,2616,0.381,0.443,-1.3372,-3498.13,5m,validation,0.35,2888
2.5,0.25,2616,0.354,0.6036,-1.1707,-3062.64,5m,validation,0.35,2888
2.5,0.5,2616,0.344,0.4889,-1.2907,-3376.35,5m,validation,0.35,2888
2.5,0.75,2616,0.34,0.4547,-1.3251,-3466.52,5m,validation,0.35,2888
2.5,1.0,2616,0.339,0.4366,-1.3433,-3514.1,5m,validation,0.35,2888
2.5,1.5,2616,0.338,0.4148,-1.3654,-3571.91,5m,validation,0.35,2888
2.5,2.0,2616,0.337,0.4017,-1.3786,-3606.32,5m,validation,0.35,2888
3.0,0.25,2616,0.327,0.6232,-1.1482,-3003.6,5m,validation,0.35,2888
3.0,0.5,2616,0.313,0.4852,-1.294,-3385.06,5m,validation,0.35,2888
3.0,0.75,2616,0.307,0.4407,-1.339,-3502.82,5m,validation,0.35,2888
3.0,1.0,2616,0.305,0.4171,-1.3627,-3564.89,5m,validation,0.35,2888
3.0,1.5,2616,0.304,0.3901,-1.39,-3636.35,5m,validation,0.35,2888
3.0,2.0,2616,0.303,0.3739,-1.4063,-3678.82,5m,validation,0.35,2888
3.5,0.25,2616,0.304,0.5949,-1.1696,-3059.62,5m,validation,0.35,2888
3.5,0.5,2616,0.284,0.4097,-1.3692,-3581.95,5m,validation,0.35,2888
3.5,0.75,2616,0.276,0.3533,-1.4265,-3731.71,5m,validation,0.35,2888
3.5,1.0,2616,0.273,0.3231,-1.4567,-3810.78,5m,validation,0.35,2888
3.5,1.5,2616,0.27,0.2893,-1.4907,-3899.77,5m,validation,0.35,2888
3.5,2.0,2616,0.269,0.2693,-1.5109,-3952.55,5m,validation,0.35,2888
4.0,0.25,2616,0.292,0.6983,-1.0575,-2766.48,5m,validation,0.35,2888
4.0,0.5,2616,0.269,0.4989,-1.2789,-3345.6,5m,validation,0.35,2888
4.0,0.75,2616,0.26,0.4265,-1.3532,-3540.1,5m,validation,0.35,2888
4.0,1.0,2616,0.256,0.3899,-1.39,-3636.2,5m,validation,0.35,2888
4.0,1.5,2616,0.252,0.3505,-1.4295,-3739.51,5m,validation,0.35,2888
4.0,2.0,2616,0.251,0.3278,-1.4524,-3799.38,5m,validation,0.35,2888
4.5,0.25,2616,0.282,0.7888,-0.9573,-2504.18,5m,validation,0.35,2888
4.5,0.5,2616,0.255,0.5937,-1.1829,-3094.51,5m,validation,0.35,2888
