kind,tf,depth_frac,r_target,expiry_days,avg_pnl_holdout,avg_pnl_train,avg_pnl_validation,n_holdout,n_train,n_validation
OB,2h,0.625,4.0,0.125,3.7226,4.5355,9.0818,52,125,55
OB,2h,0.625,5.0,0.125,3.7226,4.5355,9.0818,52,125,55
OB,2h,0.625,7.0,0.125,3.7226,4.5355,9.0818,52,125,55
OB,2h,0.625,10.0,0.125,3.7226,4.5355,9.0818,52,125,55
OB,2h,0.7,3.0,0.25,5.7647,4.5242,9.5656,51,122,54
OB,2h,0.6,7.0,0.167,4.8663,4.5071,10.0569,52,127,56
OB,2h,0.625,2.0,0.167,4.0529,4.4963,9.5409,52,125,55
OB,2h,0.6,10.0,0.25,4.9887,4.4895,10.2767,52,127,56
OB,2h,0.675,10.0,0.5,3.1255,4.479,11.8474,51,123,56
OB,2h,0.65,3.0,0.167,5.9297,4.4692,10.2358,51,124,55
OB,2h,0.65,5.0,0.167,6.2081,4.4661,9.9939,51,124,55
OB,2h,0.625,10.0,0.167,5.3454,4.4556,10.1991,52,125,55
OB,2h,0.65,5.0,0.25,6.8159,4.4527,10.3091,51,124,55
OB,2h,0.675,4.0,0.167,6.0553,4.4492,10.3096,51,123,56
OB,2h,0.65,2.0,0.25,5.5544,4.4258,9.6931,51,124,55
OB,2h,0.625,5.0,0.25,5.6047,4.4145,10.195,52,125,55
OB,2h,0.7,2.0,0.25,5.0251,4.4041,8.3465,51,122,54
OB,2h,0.625,3.0,0.167,4.5725,4.3934,10.0034,52,125,55
OB,2h,0.625,10.0,0.5,2.5705,4.3924,10.8989,52,125,55
OB,2h,0.625,5.0,0.167,4.8484,4.3818,9.7827,52,125,55
OB,2h,0.675,5.0,0.167,6.262,4.3808,9.9234,51,123,56
OB,2h,0.675,7.0,0.5,3.4404,4.3796,12.3565,51,123,56
OB,2h,0.575,2.0,0.167,4.8435,4.3417,9.7395,51,125,55
OB,2h,0.65,4.0,0.25,6.4688,4.3378,10.6679,51,124,55
OB,2h,0.575,7.0,0.167,5.7275,4.3281,10.2279,51,125,55
OB,2h,0.525,2.0,0.125,5.6116,4.2968,9.4655,50,125,55
OB,2h,0.525,3.0,0.125,5.6116,4.2968,9.4655,50,125,55
OB,2h,0.525,4.0,0.125,5.6116,4.2968,9.4655,50,125,55
OB,2h,0.525,5.0,0.125,5.6116,4.2968,9.4655,50,125,55
OB,2h,0.525,7.0,0.125,5.6116,4.2968,9.4655,50,125,55
OB,2h,0.525,10.0,0.125,5.6116,4.2968,9.4655,50,125,55
OB,2h,0.675,5.0,0.25,6.3641,4.2944,10.2886,51,123,56
OB,2h,0.675,2.0,0.25,5.2317,4.2858,9.7498,51,123,56
OB,2h,0.575,2.0,0.125,4.6033,4.2762,9.2271,51,125,55
OB,2h,0.575,3.0,0.125,4.6033,4.2762,9.2271,51,125,55
OB,2h,0.575,4.0,0.125,4.6033,4.2762,9.2271,51,125,55
OB,2h,0.575,5.0,0.125,4.6033,4.2762,9.2271,51,125,55
OB,2h,0.575,7.0,0.125,4.6033,4.2762,9.2271,51,125,55
OB,2h,0.575,10.0,0.125,4.6033,4.2762,9.2271,51,125,55
OB,2h,0.575,5.0,0.25,6.3057,4.2759,10.3382,51,125,55
OB,2h,0.575,10.0,0.167,6.088,4.2713,10.2621,51,125,55
OB,2h,0.675,3.0,0.25,5.8148,4.262,10.4583,51,123,56
OB,2h,0.625,4.0,0.167,4.6435,4.2276,10.2372,52,125,55
OB,2h,0.6,2.0,0.167,3.9198,4.2126,9.5062,52,127,56
OB,2h,0.55,2.0,0.167,5.8077,4.2059,9.4506,50,126,56
OB,2h,0.525,2.0,0.167,5.9036,4.205,9.8421,50,125,55
OB,2h,0.6,2.0,0.125,3.6051,4.2033,9.0275,52,127,56
OB,2h,0.6,3.0,0.125,3.6051,4.2033,9.0275,52,127,56
OB,2h,0.6,4.0,0.125,3.6051,4.2033,9.0275,52,127,56
OB,2h,0.6,5.0,0.125,3.6051,4.2033,9.0275,52,127,56
OB,2h,0.6,7.0,0.125,3.6051,4.2033,9.0275,52,127,56
OB,2h,0.6,10.0,0.125,3.6051,4.2033,9.0275,52,127,56
OB,2h,0.675,4.0,0.25,6.0184,4.1819,10.6389,51,123,56
OB,2h,0.65,3.0,0.25,6.3147,4.1653,10.4204,51,124,55
OB,2h,0.6,5.0,0.25,5.4955,4.1619,10.2268,52,127,56
OB,2h,0.575,5.0,0.167,5.569,4.1474,9.8604,51,125,55
OB,2h,0.6,10.0,0.167,5.218,4.1465,10.1645,52,127,56
OB,2h,0.625,2.0,0.25,4.3608,4.093,9.5495,52,125,55
OB,2h,0.6,5.0,0.167,4.7169,4.0875,9.7556,52,127,56
OB,2h,0.55,2.0,0.125,5.5256,4.0815,8.9825,50,126,56
OB,2h,0.55,3.0,0.125,5.5256,4.0815,8.9825,50,126,56
OB,2h,0.55,4.0,0.125,5.5256,4.0815,8.9825,50,126,56
OB,2h,0.55,5.0,0.125,5.5256,4.0815,8.9825,50,126,56
OB,2h,0.55,7.0,0.125,5.5256,4.0815,8.9825,50,126,56
OB,2h,0.55,10.0,0.125,5.5256,4.0815,8.9825,50,126,56
OB,2h,0.625,4.0,0.25,5.2631,4.0552,10.4949,52,125,55
OB,2h,0.6,3.0,0.167,4.4379,4.0502,9.968,52,127,56
OB,2h,0.525,7.0,0.25,5.9523,4.0496,10.3064,50,125,55
OB,2h,0.625,3.0,0.25,5.1092,4.0411,10.1191,52,125,55
OB,2h,0.525,10.0,0.25,6.3353,4.014,10.4589,50,125,55
OB,2h,0.575,4.0,0.167,5.4469,3.9684,9.5985,51,125,55
OB,2h,0.5,2.0,0.125,5.924,3.9667,9.0867,48,126,55
OB,2h,0.5,3.0,0.125,5.924,3.9667,9.0867,48,126,55
OB,2h,0.5,4.0,0.125,5.924,3.9667,9.0867,48,126,55
OB,2h,0.5,5.0,0.125,5.924,3.9667,9.0867,48,126,55
OB,2h,0.5,7.0,0.125,5.924,3.9667,9.0867,48,126,55
OB,2h,0.5,10.0,0.125,5.924,3.9667,9.0867,48,126,55
OB,2h,0.575,10.0,0.5,3.0278,3.9464,11.2403,51,125,55
OB,2h,0.575,2.0,0.25,5.1501,3.9402,9.9868,51,125,55
OB,2h,0.575,4.0,0.25,6.0624,3.9402,9.9459,51,125,55
OB,2h,0.475,2.0,0.125,6.0794,3.9332,9.1857,49,128,54
OB,2h,0.475,3.0,0.125,6.0794,3.9332,9.1857,49,128,54
OB,2h,0.475,4.0,0.125,6.0794,3.9332,9.1857,49,128,54
OB,2h,0.475,5.0,0.125,6.0794,3.9332,9.1857,49,128,54
OB,2h,0.475,7.0,0.125,6.0794,3.9332,9.1857,49,128,54
OB,2h,0.475,10.0,0.125,6.0794,3.9332,9.1857,49,128,54
OB,2h,0.6,4.0,0.167,4.5108,3.9137,9.5154,52,127,56
OB,2h,0.55,7.0,0.25,6.1854,3.9136,9.92,50,126,56
OB,2h,0.45,2.0,0.125,4.583,3.9062,9.1063,50,128,55
OB,2h,0.45,3.0,0.125,4.583,3.9062,9.1063,50,128,55
OB,2h,0.45,4.0,0.125,4.583,3.9062,9.1063,50,128,55
OB,2h,0.45,5.0,0.125,4.583,3.9062,9.1063,50,128,55
OB,2h,0.45,7.0,0.125,4.583,3.9062,9.1063,50,128,55
OB,2h,0.45,10.0,0.125,4.583,3.9062,9.1063,50,128,55
OB,2h,0.325,2.0,0.125,1.5169,3.8839,8.2729,54,131,57
OB,2h,0.325,3.0,0.125,1.5169,3.8839,8.2729,54,131,57
OB,2h,0.325,4.0,0.125,1.5169,3.8839,8.2729,54,131,57
OB,2h,0.325,5.0,0.125,1.5169,3.8839,8.2729,54,131,57
OB,2h,0.325,7.0,0.125,1.5169,3.8839,8.2729,54,131,57
OB,2h,0.325,10.0,0.125,1.5169,3.8839,8.2729,54,131,57
OB,2h,0.525,2.0,0.25,5.9692,3.8786,10.131,50,125,55
OB,2h,0.55,10.0,0.25,6.6315,3.867,10.1114,50,126,56
OB,2h,0.575,3.0,0.167,5.2893,3.8479,10.1048,51,125,55
OB,2h,0.575,7.0,0.5,2.1255,3.8461,10.7408,51,125,55
OB,2h,0.6,4.0,0.25,5.1265,3.8358,9.8891,52,127,56
OB,2h,0.6,7.0,0.5,1.4115,3.8112,10.7308,52,127,56
OB,2h,0.6,2.0,0.25,4.2186,3.8052,9.5756,52,127,56
OB,2h,0.3,2.0,0.125,2.6962,3.804,7.9862,53,130,58
OB,2h,0.3,3.0,0.125,2.6962,3.804,7.9862,53,130,58
OB,2h,0.3,4.0,0.125,2.6962,3.804,7.9862,53,130,58
OB,2h,0.3,5.0,0.125,2.6962,3.804,7.9862,53,130,58
OB,2h,0.3,7.0,0.125,2.6962,3.804,7.9862,53,130,58
OB,2h,0.3,10.0,0.125,2.6962,3.804,7.9862,53,130,58
OB,2h,0.525,5.0,0.25,6.7629,3.8011,10.3782,50,125,55
OB,2h,0.55,2.0,0.25,6.2564,3.7686,9.6847,50,126,56
OB,2h,0.525,7.0,0.167,6.6448,3.7642,11.2035,50,125,55
OB,2h,0.5,7.0,0.25,6.2008,3.746,10.223,48,126,55
OB,2h,0.6,10.0,0.5,2.421,3.7425,11.2086,52,127,56
OB,2h,0.425,2.0,0.125,2.3104,3.7184,8.8999,52,128,56
OB,2h,0.425,3.0,0.125,2.3104,3.7184,8.8999,52,128,56
OB,2h,0.425,4.0,0.125,2.3104,3.7184,8.8999,52,128,56
OB,2h,0.425,5.0,0.125,2.3104,3.7184,8.8999,52,128,56
OB,2h,0.425,7.0,0.125,2.3104,3.7184,8.8999,52,128,56
OB,2h,0.425,10.0,0.125,2.3104,3.7184,8.8999,52,128,56
OB,2h,0.7,5.0,0.5,4.5595,3.7147,9.9885,51,122,54
OB,2h,0.5,10.0,0.25,6.6073,3.7103,10.3757,48,126,55
OB,2h,0.4,2.0,0.125,2.0975,3.6873,8.7254,51,129,56
OB,2h,0.4,3.0,0.125,2.0975,3.6873,8.7254,51,129,56
OB,2h,0.4,4.0,0.125,2.0975,3.6873,8.7254,51,129,56
OB,2h,0.4,5.0,0.125,2.0975,3.6873,8.7254,51,129,56
OB,2h,0.4,7.0,0.125,2.0975,3.6873,8.7254,51,129,56
OB,2h,0.4,10.0,0.125,2.0975,3.6873,8.7254,51,129,56
OB,2h,0.375,2.0,0.125,1.9771,3.6817,8.5924,52,130,56
OB,2h,0.375,3.0,0.125,1.9771,3.6817,8.5924,52,130,56
OB,2h,0.375,4.0,0.125,1.9771,3.6817,8.5924,52,130,56
OB,2h,0.375,5.0,0.125,1.9771,3.6817,8.5924,52,130,56
OB,2h,0.375,7.0,0.125,1.9771,3.6817,8.5924,52,130,56
OB,2h,0.375,10.0,0.125,1.9771,3.6817,8.5924,52,130,56
OB,2h,0.6,3.0,0.25,4.9699,3.6816,10.1485,52,127,56
OB,2h,0.525,10.0,0.167,6.9937,3.6795,11.2277,50,125,55
OB,2h,0.525,5.0,0.167,6.5048,3.6619,10.7121,50,125,55
OB,2h,0.5,5.0,0.25,7.1198,3.5945,10.664,48,126,55
OB,2h,0.575,3.0,0.25,5.7572,3.5691,10.3063,51,125,55
OB,2h,0.65,5.0,0.5,4.7554,3.557,10.7981,51,124,55
OB,2h,0.55,7.0,0.167,6.527,3.536,10.8683,50,126,56
OB,2h,0.35,2.0,0.125,1.947,3.5177,8.2473,53,132,57
OB,2h,0.35,3.0,0.125,1.947,3.5177,8.2473,53,132,57
OB,2h,0.35,4.0,0.125,1.947,3.5177,8.2473,53,132,57
OB,2h,0.35,5.0,0.125,1.947,3.5177,8.2473,53,132,57
OB,2h,0.35,7.0,0.125,1.947,3.5177,8.2473,53,132,57
OB,2h,0.35,10.0,0.125,1.947,3.5177,8.2473,53,132,57
OB,2h,0.55,5.0,0.25,7.1326,3.4982,9.8543,50,126,56
OB,2h,0.7,3.0,0.5,5.5994,3.4689,8.9975,51,122,54
OB,2h,0.5,5.0,0.167,6.8397,3.4585,10.7641,48,126,55
OB,2h,0.55,10.0,0.167,6.8967,3.4491,10.9024,50,126,56
OB,2h,0.5,7.0,0.167,6.9736,3.4461,11.0722,48,126,55
OB,2h,0.7,4.0,0.5,5.3591,3.4317,10.0163,51,122,54
OB,2h,0.625,5.0,0.5,3.6995,3.3987,10.5394,52,125,55
OB,2h,0.525,4.0,0.167,6.4524,3.3939,10.6171,50,125,55
OB,2h,0.525,10.0,0.5,3.6932,3.3797,11.4235,50,125,55
OB,2h,0.5,10.0,0.167,7.3388,3.3619,11.0966,48,126,55
OB,2h,0.525,3.0,0.167,6.1617,3.3567,10.3206,50,125,55
OB,2h,0.55,5.0,0.167,6.3604,3.3385,10.317,50,126,56
OB,2h,0.525,4.0,0.25,6.8157,3.3293,10.1732,50,125,55
OB,2h,0.65,2.0,0.5,4.9509,3.3044,8.9049,51,124,55
OB,2h,0.675,5.0,0.5,4.4388,3.2997,10.9853,51,123,56
OB,2h,0.5,2.0,0.167,6.2786,3.2891,9.5001,48,126,55
OB,2h,0.7,2.0,0.5,4.4178,3.2371,7.3515,51,122,54
OB,2h,0.65,4.0,0.5,4.3078,3.2031,10.786,51,124,55
OB,2h,0.55,4.0,0.25,7.1042,3.1956,9.7702,50,126,56
OB,2h,0.675,3.0,0.5,5.1921,3.1877,10.1511,51,123,56
OB,2h,0.525,7.0,0.5,3.0592,3.1779,10.4745,50,125,55
OB,2h,0.55,10.0,0.5,3.7527,3.1733,10.9285,50,126,56
OB,2h,0.6,5.0,0.5,3.6899,3.1714,10.6462,52,127,56
OB,2h,0.55,4.0,0.167,6.3604,3.1701,10.2823,50,126,56
OB,2h,0.675,2.0,0.5,4.7895,3.1565,8.9522,51,123,56
OB,2h,0.65,3.0,0.5,5.4549,3.1436,10.2506,51,124,55
OB,2h,0.525,2.0,0.083,3.797,3.1328,4.2742,50,125,55
OB,2h,0.525,3.0,0.083,3.797,3.1328,4.2742,50,125,55
OB,2h,0.525,4.0,0.083,3.797,3.1328,4.2742,50,125,55
OB,2h,0.525,5.0,0.083,3.797,3.1328,4.2742,50,125,55
OB,2h,0.525,7.0,0.083,3.797,3.1328,4.2742,50,125,55
OB,2h,0.525,10.0,0.083,3.797,3.1328,4.2742,50,125,55
OB,2h,0.5,2.0,0.083,3.9011,3.114,4.2142,48,126,55
OB,2h,0.5,3.0,0.083,3.9011,3.114,4.2142,48,126,55
OB,2h,0.5,4.0,0.083,3.9011,3.114,4.2142,48,126,55
OB,2h,0.5,5.0,0.083,3.9011,3.114,4.2142,48,126,55
OB,2h,0.5,7.0,0.083,3.9011,3.114,4.2142,48,126,55
OB,2h,0.5,10.0,0.083,3.9011,3.114,4.2142,48,126,55
OB,2h,0.5,10.0,0.5,3.6861,3.1099,11.3392,48,126,55
OB,2h,0.55,2.0,0.083,3.8692,3.1007,4.0092,50,126,56
OB,2h,0.55,3.0,0.083,3.8692,3.1007,4.0092,50,126,56
OB,2h,0.55,4.0,0.083,3.8692,3.1007,4.0092,50,126,56
OB,2h,0.55,5.0,0.083,3.8692,3.1007,4.0092,50,126,56
OB,2h,0.55,7.0,0.083,3.8692,3.1007,4.0092,50,126,56
OB,2h,0.55,10.0,0.083,3.8692,3.1007,4.0092,50,126,56
OB,2h,0.575,2.0,0.083,3.6234,3.0918,4.0958,51,125,55
OB,2h,0.575,3.0,0.083,3.6234,3.0918,4.0958,51,125,55
OB,2h,0.575,4.0,0.083,3.6234,3.0918,4.0958,51,125,55
OB,2h,0.575,5.0,0.083,3.6234,3.0918,4.0958,51,125,55
OB,2h,0.575,7.0,0.083,3.6234,3.0918,4.0958,51,125,55
OB,2h,0.575,10.0,0.083,3.6234,3.0918,4.0958,51,125,55
OB,2h,0.65,2.0,0.083,3.7636,3.0864,4.0928,51,124,55
OB,2h,0.65,3.0,0.083,3.7636,3.0864,4.0928,51,124,55
OB,2h,0.65,4.0,0.083,3.7636,3.0864,4.0928,51,124,55
OB,2h,0.65,5.0,0.083,3.7636,3.0864,4.0928,51,124,55
OB,2h,0.65,7.0,0.083,3.7636,3.0864,4.0928,51,124,55
OB,2h,0.65,10.0,0.083,3.7636,3.0864,4.0928,51,124,55
OB,2h,0.5,3.0,0.167,6.5554,3.0669,10.0523,48,126,55
OB,2h,0.475,2.0,0.083,3.8684,3.0659,4.2322,49,128,54
OB,2h,0.475,3.0,0.083,3.8684,3.0659,4.2322,49,128,54
OB,2h,0.475,4.0,0.083,3.8684,3.0659,4.2322,49,128,54
OB,2h,0.475,5.0,0.083,3.8684,3.0659,4.2322,49,128,54
OB,2h,0.475,7.0,0.083,3.8684,3.0659,4.2322,49,128,54
OB,2h,0.475,10.0,0.083,3.8684,3.0659,4.2322,49,128,54
OB,2h,0.7,10.0,1.0,2.4755,3.0577,9.9303,51,122,54
OB,2h,0.475,10.0,0.25,6.669,3.0477,10.8125,49,128,54
OB,2h,0.55,3.0,0.167,6.0723,3.0408,10.0161,50,126,56
OB,2h,0.525,3.0,0.25,6.3215,3.0354,10.5832,50,125,55
OB,2h,0.325,5.0,0.167,2.956,3.0209,10.2435,54,131,57
OB,2h,0.5,4.0,0.167,6.7837,3.0187,10.4031,48,126,55
OB,2h,0.45,2.0,0.083,3.9298,3.0149,4.1433,50,128,55
OB,2h,0.45,3.0,0.083,3.9298,3.0149,4.1433,50,128,55
OB,2h,0.45,4.0,0.083,3.9298,3.0149,4.1433,50,128,55
OB,2h,0.45,5.0,0.083,3.9298,3.0149,4.1433,50,128,55
OB,2h,0.45,7.0,0.083,3.9298,3.0149,4.1433,50,128,55
OB,2h,0.45,10.0,0.083,3.9298,3.0149,4.1433,50,128,55
OB,2h,0.55,7.0,0.5,2.8188,3.0015,10.5131,50,126,56
OB,2h,0.475,7.0,0.25,6.2683,3.0008,10.6562,49,128,54
OB,2h,0.6,2.0,0.083,3.5211,2.9998,4.0534,52,127,56
OB,2h,0.6,3.0,0.083,3.5211,2.9998,4.0534,52,127,56
OB,2h,0.6,4.0,0.083,3.5211,2.9998,4.0534,52,127,56
OB,2h,0.6,5.0,0.083,3.5211,2.9998,4.0534,52,127,56
OB,2h,0.6,7.0,0.083,3.5211,2.9998,4.0534,52,127,56
OB,2h,0.6,10.0,0.083,3.5211,2.9998,4.0534,52,127,56
OB,2h,0.625,2.0,0.083,3.6351,2.9953,4.0814,52,125,55
OB,2h,0.625,3.0,0.083,3.6351,2.9953,4.0814,52,125,55
OB,2h,0.625,4.0,0.083,3.6351,2.9953,4.0814,52,125,55
OB,2h,0.625,5.0,0.083,3.6351,2.9953,4.0814,52,125,55
OB,2h,0.625,7.0,0.083,3.6351,2.9953,4.0814,52,125,55
OB,2h,0.625,10.0,0.083,3.6351,2.9953,4.0814,52,125,55
OB,2h,0.625,3.0,0.5,4.3833,2.9908,10.1393,52,125,55
OB,2h,0.675,2.0,0.083,3.6559,2.9732,4.0684,51,123,56
OB,2h,0.675,3.0,0.083,3.6559,2.9732,4.0684,51,123,56
OB,2h,0.675,4.0,0.083,3.6559,2.9732,4.0684,51,123,56
OB,2h,0.675,5.0,0.083,3.6559,2.9732,4.0684,51,123,56
OB,2h,0.675,7.0,0.083,3.6559,2.9732,4.0684,51,123,56
OB,2h,0.675,10.0,0.083,3.6559,2.9732,4.0684,51,123,56
OB,2h,0.5,4.0,0.25,7.1747,2.9589,9.8632,48,126,55
OB,2h,0.625,2.0,0.5,3.8857,2.958,8.7972,52,125,55
OB,2h,0.475,5.0,0.25,7.1181,2.9288,11.1777,49,128,54
OB,2h,0.3,5.0,0.167,4.1378,2.9287,10.2921,53,130,58
OB,2h,0.675,4.0,0.5,3.9922,2.9255,10.9711,51,123,56
OB,2h,0.5,7.0,0.5,3.0108,2.9092,10.4308,48,126,55
OB,2h,0.625,4.0,0.5,3.2594,2.8923,10.7976,52,125,55
OB,2h,0.425,2.0,0.083,3.7256,2.8899,4.0866,52,128,56
OB,2h,0.425,3.0,0.083,3.7256,2.8899,4.0866,52,128,56
OB,2h,0.425,4.0,0.083,3.7256,2.8899,4.0866,52,128,56
OB,2h,0.425,5.0,0.083,3.7256,2.8899,4.0866,52,128,56
OB,2h,0.425,7.0,0.083,3.7256,2.8899,4.0866,52,128,56
OB,2h,0.425,10.0,0.083,3.7256,2.8899,4.0866,52,128,56
OB,2h,0.4,2.0,0.083,3.9164,2.8632,3.9914,51,129,56
OB,2h,0.4,3.0,0.083,3.9164,2.8632,3.9914,51,129,56
OB,2h,0.4,4.0,0.083,3.9164,2.8632,3.9914,51,129,56
OB,2h,0.4,5.0,0.083,3.9164,2.8632,3.9914,51,129,56
OB,2h,0.4,7.0,0.083,3.9164,2.8632,3.9914,51,129,56
OB,2h,0.4,10.0,0.083,3.9164,2.8632,3.9914,51,129,56
OB,2h,0.45,10.0,0.25,5.2087,2.8341,10.8992,50,128,55
OB,2h,0.5,2.0,0.25,6.3983,2.824,9.8014,48,126,55
OB,2h,0.675,10.0,1.0,2.3292,2.8233,10.6175,51,123,56
OB,2h,0.575,5.0,0.5,4.3793,2.8232,10.7172,51,125,55
OB,2h,0.5,3.0,0.25,6.7976,2.8128,10.4286,48,126,55
OB,2h,0.55,3.0,0.25,6.6128,2.8032,10.2347,50,126,56
OB,2h,0.7,2.0,0.083,3.7681,2.7975,3.6282,51,122,54
OB,2h,0.7,3.0,0.083,3.7681,2.7975,3.6282,51,122,54
OB,2h,0.7,4.0,0.083,3.7681,2.7975,3.6282,51,122,54
OB,2h,0.7,5.0,0.083,3.7681,2.7975,3.6282,51,122,54
OB,2h,0.7,7.0,0.083,3.7681,2.7975,3.6282,51,122,54
OB,2h,0.7,10.0,0.083,3.7681,2.7975,3.6282,51,122,54
OB,2h,0.575,4.0,0.5,3.8411,2.7837,10.2791,51,125,55
OB,2h,0.3,2.0,0.083,3.7626,2.7639,3.9405,53,130,58
OB,2h,0.3,3.0,0.083,3.7626,2.7639,3.9405,53,130,58
OB,2h,0.3,4.0,0.083,3.7626,2.7639,3.9405,53,130,58
OB,2h,0.3,5.0,0.083,3.7626,2.7639,3.9405,53,130,58
OB,2h,0.3,7.0,0.083,3.7626,2.7639,3.9405,53,130,58
OB,2h,0.3,10.0,0.083,3.7626,2.7639,3.9405,53,130,58
OB,2h,0.45,7.0,0.25,4.8142,2.7612,10.745,50,128,55
OB,2h,0.375,2.0,0.083,3.7693,2.7611,3.853,52,130,56
OB,2h,0.375,3.0,0.083,3.7693,2.7611,3.853,52,130,56
OB,2h,0.375,4.0,0.083,3.7693,2.7611,3.853,52,130,56
OB,2h,0.375,5.0,0.083,3.7693,2.7611,3.853,52,130,56
OB,2h,0.375,7.0,0.083,3.7693,2.7611,3.853,52,130,56
OB,2h,0.375,10.0,0.083,3.7693,2.7611,3.853,52,130,56
OB,2h,0.475,5.0,0.167,6.8846,2.7553,11.1533,49,128,54
OB,2h,0.325,10.0,0.167,3.3725,2.7516,10.5737,54,131,57
OB,2h,0.4,10.0,0.25,3.4375,2.7493,10.4509,51,129,56
OB,2h,0.6,4.0,0.5,3.1269,2.7447,10.3333,52,127,56
OB,2h,0.4,5.0,0.25,2.7862,2.7285,10.6614,51,129,56
OB,2h,0.35,2.0,0.083,3.867,2.7284,3.8264,53,132,57
OB,2h,0.35,3.0,0.083,3.867,2.7284,3.8264,53,132,57
OB,2h,0.35,4.0,0.083,3.867,2.7284,3.8264,53,132,57
OB,2h,0.35,5.0,0.083,3.867,2.7284,3.8264,53,132,57
OB,2h,0.35,7.0,0.083,3.867,2.7284,3.8264,53,132,57
OB,2h,0.35,10.0,0.083,3.867,2.7284,3.8264,53,132,57
OB,2h,0.425,10.0,0.25,3.085,2.7266,10.5509,52,128,56
OB,2h,0.325,7.0,0.167,3.044,2.711,10.5456,54,131,57
OB,2h,0.45,5.0,0.25,5.7264,2.7083,10.932,50,128,55
OB,2h,0.325,2.0,0.083,3.7328,2.7066,3.8157,54,131,57
OB,2h,0.325,3.0,0.083,3.7328,2.7066,3.8157,54,131,57
OB,2h,0.325,4.0,0.083,3.7328,2.7066,3.8157,54,131,57
OB,2h,0.325,5.0,0.083,3.7328,2.7066,3.8157,54,131,57
OB,2h,0.325,7.0,0.083,3.7328,2.7066,3.8157,54,131,57
OB,2h,0.325,10.0,0.083,3.7328,2.7066,3.8157,54,131,57
OB,2h,0.575,2.0,0.5,4.7098,2.704,9.2722,51,125,55
OB,2h,0.35,5.0,0.167,3.2849,2.6955,10.0786,53,132,57
OB,2h,0.375,5.0,0.167,3.2503,2.6806,10.4498,52,130,56
OB,2h,0.65,7.0,1.0,3.0355,2.678,10.1783,51,124,55
OB,2h,0.4,7.0,0.25,3.0704,2.6759,10.298,51,129,56
OB,2h,0.6,2.0,0.5,3.7488,2.6755,8.9003,52,127,56
OB,2h,0.475,10.0,0.167,7.3984,2.6629,11.3948,49,128,54
OB,2h,0.3,10.0,0.167,4.5447,2.6568,10.6174,53,130,58
OB,2h,0.425,7.0,0.25,2.7264,2.654,10.3988,52,128,56
OB,2h,0.475,7.0,0.167,7.0392,2.6495,11.3696,49,128,54
OB,2h,0.4,5.0,0.167,3.3975,2.6455,10.37,51,129,56
OB,2h,0.6,3.0,0.5,4.2495,2.6431,10.2698,52,127,56
OB,2h,0.65,10.0,1.0,3.2421,2.6415,9.8477,51,124,55
OB,2h,0.325,4.0,0.167,2.9118,2.6371,10.2167,54,131,57
OB,2h,0.3,7.0,0.167,4.2088,2.6157,10.5896,53,130,58
OB,2h,0.425,5.0,0.25,3.6355,2.6153,10.7564,52,128,56
OB,2h,0.525,2.0,0.5,5.8965,2.5661,9.4358,50,125,55
OB,2h,0.45,5.0,0.167,5.4,2.5632,10.9861,50,128,55
OB,2h,0.5,5.0,0.5,3.9574,2.5529,11.3205,48,126,55
OB,2h,0.425,5.0,0.167,3.2638,2.5449,10.4476,52,128,56
OB,2h,0.325,3.0,0.167,2.6506,2.5404,9.8323,54,131,57
OB,2h,0.475,2.0,0.167,6.3799,2.5353,9.7864,49,128,54
OB,2h,0.3,4.0,0.167,4.0722,2.531,10.3887,53,130,58
OB,2h,0.475,10.0,0.5,5.5023,2.517,11.9506,49,128,54
OB,2h,0.55,2.0,0.5,5.925,2.493,8.9184,50,126,56
OB,2h,0.525,5.0,0.5,3.7267,2.4928,10.7319,50,125,55
OB,2h,0.375,10.0,0.167,3.682,2.4927,10.7844,52,130,56
OB,2h,0.7,7.0,1.0,3.4784,2.4844,9.9164,51,122,54
OB,2h,0.45,10.0,0.167,5.8823,2.483,11.5283,50,128,55
OB,2h,0.625,7.0,1.0,1.8721,2.4787,9.3021,52,125,55
OB,2h,0.35,10.0,0.167,3.7074,2.4712,10.4067,53,132,57
OB,2h,0.425,10.0,0.167,3.7029,2.4657,10.9707,52,128,56
OB,2h,0.4,10.0,0.167,3.8472,2.4568,10.8865,51,129,56
OB,2h,0.375,7.0,0.167,3.3435,2.4521,10.7593,52,130,56
OB,2h,0.45,7.0,0.167,5.5289,2.4485,11.5034,50,128,55
OB,2h,0.475,4.0,0.25,7.2031,2.4454,10.2893,49,128,54
OB,2h,0.45,2.0,0.167,5.0158,2.443,9.9398,50,128,55
OB,2h,0.425,7.0,0.167,3.3669,2.4311,10.946,52,128,56
OB,2h,0.35,7.0,0.167,3.374,2.431,10.3817,53,132,57
OB,2h,0.425,2.0,0.167,2.8616,2.4284,9.6781,52,128,56
OB,2h,0.4,7.0,0.167,3.5034,2.4224,10.8616,51,129,56
OB,2h,0.475,4.0,0.167,6.8284,2.4005,10.6903,49,128,54
OB,2h,0.325,2.0,0.167,2.5605,2.3878,9.4087,54,131,57
OB,2h,0.675,7.0,1.0,2.277,2.3828,10.8146,51,123,56
OB,2h,0.475,3.0,0.167,6.5949,2.3675,10.4008,49,128,54
OB,2h,0.4,10.0,0.5,2.4397,2.3605,11.0875,51,129,56
