r_target,expiry_days,n,win_rate,avg_pnl,total_pnl,tf,split,depth_frac,n_zones
2.5,0.5,313,0.505,-0.5917,-185.2,1h,train,0.575,542
2.5,0.75,313,0.466,-1.3709,-429.11,1h,train,0.575,542
2.5,1.0,313,0.435,-2.0209,-632.55,1h,train,0.575,542
2.5,1.5,313,0.364,-3.14,-982.83,1h,train,0.575,542
2.5,2.0,313,0.313,-4.0791,-1276.75,1h,train,0.575,542
3.0,0.25,313,0.594,0.5692,178.17,1h,train,0.575,542
3.0,0.5,313,0.498,-0.3323,-104.0,1h,train,0.575,542
3.0,0.75,313,0.46,-1.0856,-339.8,1h,train,0.575,542
3.0,1.0,313,0.431,-1.7215,-538.84,1h,train,0.575,542
3.0,1.5,313,0.377,-2.8335,-886.88,1h,train,0.575,542
3.0,2.0,313,0.329,-3.7836,-1184.28,1h,train,0.575,542
3.5,0.25,313,0.588,0.6712,210.07,1h,train,0.575,542
3.5,0.5,313,0.489,-0.1554,-48.64,1h,train,0.575,542
3.5,0.75,313,0.45,-0.8533,-267.08,1h,train,0.575,542
3.5,1.0,313,0.428,-1.4627,-457.83,1h,train,0.575,542
3.5,1.5,313,0.371,-2.6443,-827.65,1h,train,0.575,542
3.5,2.0,313,0.326,-3.6152,-1131.55,1h,train,0.575,542
4.0,0.25,313,0.578,0.7175,224.57,1h,train,0.575,542
4.0,0.5,313,0.486,-0.0772,-24.17,1h,train,0.575,542
4.0,0.75,313,0.447,-0.756,-236.64,1h,train,0.575,542
4.0,1.0,313,0.422,-1.338,-418.81,1h,train,0.575,542
4.0,1.5,313,0.361,-2.5527,-799.01,1h,train,0.575,542
4.0,2.0,313,0.326,-3.5497,-1111.07,1h,train,0.575,542
4.5,0.25,313,0.569,0.8294,259.62,1h,train,0.575,542
4.5,0.5,313,0.476,0.0582,18.21,1h,train,0.575,542
4.5,0.75,313,0.438,-0.6894,-215.77,1h,train,0.575,542
4.5,1.0,313,0.403,-1.2607,-394.61,1h,train,0.575,542
4.5,1.5,313,0.345,-2.4367,-762.69,1h,train,0.575,542
4.5,2.0,313,0.316,-3.4796,-1089.11,1h,train,0.575,542
5.0,0.25,313,0.565,0.9026,282.5,1h,train,0.575,542
5.0,0.5,313,0.47,0.1137,35.59,1h,train,0.575,542
5.0,0.75,313,0.428,-0.6254,-195.75,1h,train,0.575,542
5.0,1.0,313,0.393,-1.1795,-369.18,1h,train,0.575,542
5.0,1.5,313,0.342,-2.4169,-756.5,1h,train,0.575,542
5.0,2.0,313,0.313,-3.4696,-1085.99,1h,train,0.575,542
1.5,0.25,312,0.615,0.2672,83.37,1h,train,0.6,542
1.5,0.5,312,0.519,-0.7212,-225.0,1h,train,0.6,542
1.5,0.75,312,0.474,-1.5137,-472.28,1h,train,0.6,542
1.5,1.0,312,0.42,-2.1802,-680.23,1h,train,0.6,542
1.5,1.5,312,0.343,-3.2968,-1028.59,1h,train,0.6,542
1.5,2.0,312,0.292,-4.2392,-1322.62,1h,train,0.6,542
2.0,0.25,312,0.609,0.248,77.39,1h,train,0.6,542
2.0,0.5,312,0.513,-0.7033,-219.42,1h,train,0.6,542
2.0,0.75,312,0.474,-1.4974,-467.2,1h,train,0.6,542
2.0,1.0,312,0.429,-2.1614,-674.34,1h,train,0.6,542
2.0,1.5,312,0.359,-3.2724,-1020.99,1h,train,0.6,542
2.0,2.0,312,0.304,-4.2264,-1318.64,1h,train,0.6,542
2.5,0.25,312,0.599,0.3673,114.59,1h,train,0.6,542
2.5,0.5,312,0.497,-0.5948,-185.58,1h,train,0.6,542
2.5,0.75,312,0.462,-1.3672,-426.57,1h,train,0.6,542
2.5,1.0,312,0.429,-2.0244,-631.63,1h,train,0.6,542
2.5,1.5,312,0.356,-3.1441,-980.97,1h,train,0.6,542
2.5,2.0,312,0.317,-4.0818,-1273.52,1h,train,0.6,542
3.0,0.25,312,0.596,0.5763,179.82,1h,train,0.6,542
3.0,0.5,312,0.497,-0.3493,-108.99,1h,train,0.6,542
3.0,0.75,312,0.462,-1.1061,-345.11,1h,train,0.6,542
3.0,1.0,312,0.436,-1.7461,-544.78,1h,train,0.6,542
3.0,1.5,312,0.375,-2.8286,-882.52,1h,train,0.6,542
3.0,2.0,312,0.327,-3.7629,-1174.02,1h,train,0.6,542
3.5,0.25,312,0.59,0.6499,202.78,1h,train,0.6,542
3.5,0.5,312,0.487,-0.2173,-67.8,1h,train,0.6,542
3.5,0.75,312,0.452,-0.928,-289.55,1h,train,0.6,542
3.5,1.0,312,0.433,-1.5474,-482.79,1h,train,0.6,542
3.5,1.5,312,0.372,-2.702,-843.03,1h,train,0.6,542
3.5,2.0,312,0.327,-3.6594,-1141.73,1h,train,0.6,542
4.0,0.25,312,0.577,0.5884,183.58,1h,train,0.6,542
4.0,0.5,312,0.471,-0.2117,-66.05,1h,train,0.6,542
4.0,0.75,312,0.442,-0.9176,-286.28,1h,train,0.6,542
4.0,1.0,312,0.42,-1.5314,-477.79,1h,train,0.6,542
4.0,1.5,312,0.359,-2.6739,-834.27,1h,train,0.6,542
4.0,2.0,312,0.327,-3.6721,-1145.69,1h,train,0.6,542
4.5,0.25,312,0.567,0.7348,229.24,1h,train,0.6,542
4.5,0.5,312,0.465,-0.0738,-23.03,1h,train,0.6,542
4.5,0.75,312,0.433,-0.7908,-246.72,1h,train,0.6,542
4.5,1.0,312,0.404,-1.3588,-423.95,1h,train,0.6,542
4.5,1.5,312,0.343,-2.5396,-792.35,1h,train,0.6,542
4.5,2.0,312,0.314,-3.5425,-1105.26,1h,train,0.6,542
5.0,0.25,312,0.564,0.8202,255.89,1h,train,0.6,542
5.0,0.5,312,0.462,0.0844,26.35,1h,train,0.6,542
5.0,0.75,312,0.426,-0.6095,-190.17,1h,train,0.6,542
5.0,1.0,312,0.397,-1.2032,-375.4,1h,train,0.6,542
5.0,1.5,312,0.346,-2.3981,-748.2,1h,train,0.6,542
5.0,2.0,312,0.317,-3.4401,-1073.31,1h,train,0.6,542
1.5,0.25,309,0.625,0.359,110.93,1h,train,0.625,542
1.5,0.5,309,0.531,-0.6773,-209.29,1h,train,0.625,542
1.5,0.75,309,0.476,-1.4628,-452.0,1h,train,0.625,542
1.5,1.0,309,0.427,-2.1217,-655.6,1h,train,0.625,542
1.5,1.5,309,0.343,-3.2287,-997.66,1h,train,0.625,542
1.5,2.0,309,0.294,-4.165,-1286.99,1h,train,0.625,542
2.0,0.25,309,0.618,0.4506,139.24,1h,train,0.625,542
2.0,0.5,309,0.524,-0.5003,-154.59,1h,train,0.625,542
2.0,0.75,309,0.482,-1.2869,-397.65,1h,train,0.625,542
2.0,1.0,309,0.447,-1.9456,-601.19,1h,train,0.625,542
2.0,1.5,309,0.369,-3.0712,-949.01,1h,train,0.625,542
2.0,2.0,309,0.314,-4.0259,-1244.02,1h,train,0.625,542
2.5,0.25,309,0.608,0.4849,149.85,1h,train,0.625,542
2.5,0.5,309,0.502,-0.5854,-180.87,1h,train,0.625,542
2.5,0.75,309,0.456,-1.3603,-420.33,1h,train,0.625,542
2.5,1.0,309,0.427,-2.0131,-622.03,1h,train,0.625,542
2.5,1.5,309,0.356,-3.1266,-966.12,1h,train,0.625,542
2.5,2.0,309,0.317,-4.0605,-1254.69,1h,train,0.625,542
3.0,0.25,309,0.602,0.6772,209.25,1h,train,0.625,542
3.0,0.5,309,0.505,-0.3767,-116.4,1h,train,0.625,542
3.0,0.75,309,0.453,-1.1428,-353.12,1h,train,0.625,542
3.0,1.0,309,0.427,-1.7926,-553.91,1h,train,0.625,542
3.0,1.5,309,0.369,-2.9141,-900.46,1h,train,0.625,542
3.0,2.0,309,0.327,-3.8548,-1191.14,1h,train,0.625,542
3.5,0.25,309,0.595,0.6629,204.82,1h,train,0.625,542
3.5,0.5,309,0.495,-0.358,-110.63,1h,train,0.625,542
3.5,0.75,309,0.447,-1.1224,-346.83,1h,train,0.625,542
3.5,1.0,309,0.427,-1.7638,-545.02,1h,train,0.625,542
3.5,1.5,309,0.369,-2.8695,-886.67,1h,train,0.625,542
3.5,2.0,309,0.33,-3.8199,-1180.34,1h,train,0.625,542
4.0,0.25,309,0.583,0.6572,203.07,1h,train,0.625,542
4.0,0.5,309,0.476,-0.2918,-90.18,1h,train,0.625,542
4.0,0.75,309,0.437,-0.9943,-307.24,1h,train,0.625,542
4.0,1.0,309,0.414,-1.6154,-499.17,1h,train,0.625,542
4.0,1.5,309,0.359,-2.7613,-853.24,1h,train,0.625,542
4.0,2.0,309,0.33,-3.7612,-1162.2,1h,train,0.625,542
4.5,0.25,309,0.576,0.805,248.75,1h,train,0.625,542
4.5,0.5,309,0.472,-0.1803,-55.71,1h,train,0.625,542
4.5,0.75,309,0.434,-0.8795,-271.76,1h,train,0.625,542
4.5,1.0,309,0.405,-1.4704,-454.35,1h,train,0.625,542
4.5,1.5,309,0.346,-2.6909,-831.47,1h,train,0.625,542
4.5,2.0,309,0.314,-3.7061,-1145.17,1h,train,0.625,542
5.0,0.25,309,0.573,0.9952,307.52,1h,train,0.625,542
5.0,0.5,309,0.469,0.0742,22.94,1h,train,0.625,542
5.0,0.75,309,0.424,-0.6526,-201.65,1h,train,0.625,542
5.0,1.0,309,0.395,-1.236,-381.93,1h,train,0.625,542
5.0,1.5,309,0.346,-2.4187,-747.39,1h,train,0.625,542
5.0,2.0,309,0.317,-3.46,-1069.14,1h,train,0.625,542
1.5,0.25,307,0.632,0.2924,89.75,1h,train,0.65,542
1.5,0.5,307,0.524,-0.7485,-229.78,1h,train,0.65,542
1.5,0.75,307,0.469,-1.5297,-469.62,1h,train,0.65,542
1.5,1.0,307,0.42,-2.1873,-671.49,1h,train,0.65,542
1.5,1.5,307,0.339,-3.2935,-1011.11,1h,train,0.65,542
1.5,2.0,307,0.29,-4.2298,-1298.55,1h,train,0.65,542
2.0,0.25,307,0.622,0.3862,118.57,1h,train,0.65,542
2.0,0.5,307,0.521,-0.5886,-180.72,1h,train,0.65,542
2.0,0.75,307,0.479,-1.3747,-422.04,1h,train,0.65,542
2.0,1.0,307,0.44,-2.033,-624.15,1h,train,0.65,542
2.0,1.5,307,0.362,-3.1585,-969.66,1h,train,0.65,542
2.0,2.0,307,0.306,-4.1141,-1263.02,1h,train,0.65,542
2.5,0.25,307,0.616,0.4445,136.45,1h,train,0.65,542
2.5,0.5,307,0.505,-0.6572,-201.75,1h,train,0.65,542
2.5,0.75,307,0.459,-1.439,-441.78,1h,train,0.65,542
2.5,1.0,307,0.423,-2.095,-643.16,1h,train,0.65,542
2.5,1.5,307,0.349,-3.2175,-987.76,1h,train,0.65,542
2.5,2.0,307,0.309,-4.1776,-1282.53,1h,train,0.65,542
3.0,0.25,307,0.612,0.6815,209.22,1h,train,0.65,542
3.0,0.5,307,0.505,-0.3906,-119.92,1h,train,0.65,542
3.0,0.75,307,0.453,-1.1786,-361.82,1h,train,0.65,542
3.0,1.0,307,0.423,-1.8448,-566.36,1h,train,0.65,542
3.0,1.5,307,0.365,-2.9754,-913.44,1h,train,0.65,542
3.0,2.0,307,0.322,-3.9193,-1203.24,1h,train,0.65,542
3.5,0.25,307,0.609,0.7102,218.04,1h,train,0.65,542
3.5,0.5,307,0.498,-0.3082,-94.61,1h,train,0.65,542
3.5,0.75,307,0.446,-1.0814,-331.98,1h,train,0.65,542
3.5,1.0,307,0.423,-1.7315,-531.57,1h,train,0.65,542
3.5,1.5,307,0.365,-2.8239,-866.95,1h,train,0.65,542
3.5,2.0,307,0.326,-3.7633,-1155.34,1h,train,0.65,542
4.0,0.25,307,0.599,0.7472,229.4,1h,train,0.65,542
4.0,0.5,307,0.482,-0.2232,-68.52,1h,train,0.65,542
4.0,0.75,307,0.433,-0.9547,-293.09,1h,train,0.65,542
4.0,1.0,307,0.42,-1.5954,-489.79,1h,train,0.65,542
4.0,1.5,307,0.358,-2.7681,-849.79,1h,train,0.65,542
4.0,2.0,307,0.322,-3.7375,-1147.42,1h,train,0.65,542
4.5,0.25,307,0.59,0.786,241.31,1h,train,0.65,542
4.5,0.5,307,0.476,-0.2409,-73.96,1h,train,0.65,542
4.5,0.75,307,0.436,-0.9883,-303.42,1h,train,0.65,542
4.5,1.0,307,0.414,-1.6254,-499.01,1h,train,0.65,542
4.5,1.5,307,0.352,-2.7884,-856.05,1h,train,0.65,542
4.5,2.0,307,0.319,-3.7995,-1166.45,1h,train,0.65,542
5.0,0.25,307,0.583,0.9257,284.18,1h,train,0.65,542
5.0,0.5,307,0.469,-0.0223,-6.86,1h,train,0.65,542
5.0,0.75,307,0.427,-0.7575,-232.56,1h,train,0.65,542
5.0,1.0,307,0.401,-1.3472,-413.6,1h,train,0.65,542
5.0,1.5,307,0.345,-2.5494,-782.66,1h,train,0.65,542
5.0,2.0,307,0.313,-3.5641,-1094.18,1h,train,0.65,542
1.5,0.25,304,0.645,0.3306,100.49,1h,train,0.675,542
1.5,0.5,304,0.52,-0.7232,-219.84,1h,train,0.675,542
1.5,0.75,304,0.457,-1.5103,-459.12,1h,train,0.675,542
1.5,1.0,304,0.411,-2.1712,-660.04,1h,train,0.675,542
1.5,1.5,304,0.336,-3.2811,-997.45,1h,train,0.675,542
1.5,2.0,304,0.286,-4.2192,-1282.65,1h,train,0.675,542
2.0,0.25,304,0.625,0.362,110.06,1h,train,0.675,542
2.0,0.5,304,0.516,-0.6289,-191.19,1h,train,0.675,542
2.0,0.75,304,0.467,-1.4743,-448.2,1h,train,0.675,542
2.0,1.0,304,0.428,-2.1673,-658.84,1h,train,0.675,542
2.0,1.5,304,0.349,-3.3064,-1005.15,1h,train,0.675,542
2.0,2.0,304,0.296,-4.2602,-1295.1,1h,train,0.675,542
2.5,0.25,304,0.618,0.4647,141.25,1h,train,0.675,542
2.5,0.5,304,0.507,-0.5361,-162.98,1h,train,0.675,542
2.5,0.75,304,0.454,-1.3982,-425.07,1h,train,0.675,542
2.5,1.0,304,0.421,-2.0976,-637.67,1h,train,0.675,542
2.5,1.5,304,0.355,-3.261,-991.34,1h,train,0.675,542
2.5,2.0,304,0.309,-4.2281,-1285.35,1h,train,0.675,542
3.0,0.25,304,0.612,0.5659,172.04,1h,train,0.675,542
3.0,0.5,304,0.493,-0.5527,-168.02,1h,train,0.675,542
3.0,0.75,304,0.444,-1.407,-427.71,1h,train,0.675,542
3.0,1.0,304,0.414,-2.1047,-639.83,1h,train,0.675,542
3.0,1.5,304,0.349,-3.2705,-994.24,1h,train,0.675,542
3.0,2.0,304,0.306,-4.2402,-1289.02,1h,train,0.675,542
3.5,0.25,304,0.612,0.6953,211.37,1h,train,0.675,542
3.5,0.5,304,0.497,-0.3702,-112.55,1h,train,0.675,542
3.5,0.75,304,0.441,-1.2169,-369.94,1h,train,0.675,542
3.5,1.0,304,0.418,-1.9055,-579.27,1h,train,0.675,542
3.5,1.5,304,0.352,-3.0461,-926.01,1h,train,0.675,542
3.5,2.0,304,0.316,-4.0177,-1221.38,1h,train,0.675,542
4.0,0.25,304,0.605,0.7831,238.07,1h,train,0.675,542
4.0,0.5,304,0.477,-0.2688,-81.71,1h,train,0.675,542
4.0,0.75,304,0.428,-1.1095,-337.29,1h,train,0.675,542
4.0,1.0,304,0.414,-1.7955,-545.83,1h,train,0.675,542
4.0,1.5,304,0.345,-2.9453,-895.36,1h,train,0.675,542
4.0,2.0,304,0.316,-3.9261,-1193.55,1h,train,0.675,542
4.5,0.25,304,0.592,0.7507,228.22,1h,train,0.675,542
4.5,0.5,304,0.464,-0.3507,-106.6,1h,train,0.675,542
4.5,0.75,304,0.424,-1.1528,-350.45,1h,train,0.675,542
4.5,1.0,304,0.408,-1.8238,-554.42,1h,train,0.675,542
4.5,1.5,304,0.342,-3.015,-916.55,1h,train,0.675,542
4.5,2.0,304,0.309,-4.0468,-1230.23,1h,train,0.675,542
5.0,0.25,304,0.586,0.9023,274.3,1h,train,0.675,542
5.0,0.5,304,0.461,-0.1791,-54.44,1h,train,0.675,542
5.0,0.75,304,0.421,-0.9895,-300.82,1h,train,0.675,542
5.0,1.0,304,0.398,-1.652,-502.22,1h,train,0.675,542
5.0,1.5,304,0.339,-2.8304,-860.43,1h,train,0.675,542
5.0,2.0,304,0.309,-3.8528,-1171.25,1h,train,0.675,542
1.5,0.25,303,0.647,0.3235,98.01,1h,train,0.7,542
1.5,0.5,303,0.525,-0.723,-219.07,1h,train,0.7,542
1.5,0.75,303,0.465,-1.504,-455.71,1h,train,0.7,542
1.5,1.0,303,0.403,-2.1613,-654.88,1h,train,0.7,542
1.5,1.5,303,0.33,-3.267,-989.9,1h,train,0.7,542
1.5,2.0,303,0.281,-4.2026,-1273.4,1h,train,0.7,542
2.0,0.25,303,0.634,0.3693,111.88,1h,train,0.7,542
2.0,0.5,303,0.521,-0.6602,-200.05,1h,train,0.7,542
2.0,0.75,303,0.469,-1.5017,-455.01,1h,train,0.7,542
2.0,1.0,303,0.419,-2.1919,-664.14,1h,train,0.7,542
2.0,1.5,303,0.343,-3.3264,-1007.91,1h,train,0.7,542
2.0,2.0,303,0.29,-4.2773,-1296.01,1h,train,0.7,542
2.5,0.25,303,0.62,0.5013,151.88,1h,train,0.7,542
2.5,0.5,303,0.512,-0.4998,-151.44,1h,train,0.7,542
2.5,0.75,303,0.462,-1.3642,-413.36,1h,train,0.7,542
2.5,1.0,303,0.419,-2.0708,-627.44,1h,train,0.7,542
2.5,1.5,303,0.356,-3.2231,-976.59,1h,train,0.7,542
2.5,2.0,303,0.31,-4.1839,-1267.72,1h,train,0.7,542
3.0,0.25,303,0.614,0.4859,147.22,1h,train,0.7,542
3.0,0.5,303,0.495,-0.6376,-193.18,1h,train,0.7,542
3.0,0.75,303,0.446,-1.4888,-451.09,1h,train,0.7,542
3.0,1.0,303,0.409,-2.1869,-662.62,1h,train,0.7,542
3.0,1.5,303,0.343,-3.3518,-1015.6,1h,train,0.7,542
3.0,2.0,303,0.3,-4.321,-1309.25,1h,train,0.7,542
3.5,0.25,303,0.611,0.6676,202.28,1h,train,0.7,542
3.5,0.5,303,0.502,-0.4075,-123.46,1h,train,0.7,542
3.5,0.75,303,0.446,-1.2563,-380.64,1h,train,0.7,542
3.5,1.0,303,0.409,-1.965,-595.41,1h,train,0.7,542
3.5,1.5,303,0.343,-3.143,-952.34,1h,train,0.7,542
3.5,2.0,303,0.31,-4.1196,-1248.23,1h,train,0.7,542
4.0,0.25,303,0.604,0.6839,207.22,1h,train,0.7,542
4.0,0.5,303,0.482,-0.3948,-119.63,1h,train,0.7,542
4.0,0.75,303,0.429,-1.24,-375.72,1h,train,0.7,542
4.0,1.0,303,0.403,-1.9401,-587.85,1h,train,0.7,542
4.0,1.5,303,0.333,-3.093,-937.19,1h,train,0.7,542
4.0,2.0,303,0.307,-4.0718,-1233.75,1h,train,0.7,542
4.5,0.25,303,0.591,0.7337,222.31,1h,train,0.7,542
4.5,0.5,303,0.469,-0.3969,-120.25,1h,train,0.7,542
4.5,0.75,303,0.429,-1.2396,-375.61,1h,train,0.7,542
4.5,1.0,303,0.403,-1.93,-584.78,1h,train,0.7,542
4.5,1.5,303,0.34,-3.085,-934.77,1h,train,0.7,542
4.5,2.0,303,0.314,-4.0697,-1233.12,1h,train,0.7,542
5.0,0.25,303,0.587,0.8681,263.04,1h,train,0.7,542
5.0,0.5,303,0.469,-0.3045,-92.28,1h,train,0.7,542
5.0,0.75,303,0.429,-1.1338,-343.54,1h,train,0.7,542
5.0,1.0,303,0.399,-1.8073,-547.6,1h,train,0.7,542
5.0,1.5,303,0.34,-3.0063,-910.92,1h,train,0.7,542
5.0,2.0,303,0.314,-4.041,-1224.41,1h,train,0.7,542
1.5,0.25,132,0.561,-3.5868,-473.45,1h,validation,0.3,185
1.5,0.5,132,0.477,-4.8337,-638.05,1h,validation,0.3,185
1.5,0.75,132,0.462,-5.7205,-755.1,1h,validation,0.3,185
1.5,1.0,132,0.432,-6.465,-853.38,1h,validation,0.3,185
1.5,1.5,132,0.409,-7.7385,-1021.48,1h,validation,0.3,185
1.5,2.0,132,0.394,-8.8367,-1166.44,1h,validation,0.3,185
2.0,0.25,132,0.553,-3.0868,-407.46,1h,validation,0.3,185
2.0,0.5,132,0.47,-4.3095,-568.86,1h,validation,0.3,185
2.0,0.75,132,0.447,-5.2995,-699.53,1h,validation,0.3,185
2.0,1.0,132,0.424,-6.103,-805.6,1h,validation,0.3,185
2.0,1.5,132,0.409,-7.4353,-981.46,1h,validation,0.3,185
2.0,2.0,132,0.402,-8.5654,-1130.63,1h,validation,0.3,185
2.5,0.25,132,0.538,-3.1162,-411.34,1h,validation,0.3,185
2.5,0.5,132,0.439,-4.5208,-596.74,1h,validation,0.3,185
2.5,0.75,132,0.424,-5.5842,-737.11,1h,validation,0.3,185
2.5,1.0,132,0.394,-6.3855,-842.88,1h,validation,0.3,185
2.5,1.5,132,0.394,-7.7304,-1020.41,1h,validation,0.3,185
2.5,2.0,132,0.386,-8.8705,-1170.9,1h,validation,0.3,185
3.0,0.25,132,0.5,-3.6388,-480.32,1h,validation,0.3,185
3.0,0.5,132,0.402,-5.1052,-673.89,1h,validation,0.3,185
3.0,0.75,132,0.386,-6.2136,-820.2,1h,validation,0.3,185
3.0,1.0,132,0.364,-6.9969,-923.59,1h,validation,0.3,185
3.0,1.5,132,0.364,-8.328,-1099.3,1h,validation,0.3,185
3.0,2.0,132,0.356,-9.5012,-1254.15,1h,validation,0.3,185
3.5,0.25,132,0.5,-3.3635,-443.98,1h,validation,0.3,185
3.5,0.5,132,0.402,-4.7477,-626.7,1h,validation,0.3,185
3.5,0.75,132,0.379,-5.7611,-760.47,1h,validation,0.3,185
3.5,1.0,132,0.356,-6.5433,-863.72,1h,validation,0.3,185
3.5,1.5,132,0.356,-7.8841,-1040.7,1h,validation,0.3,185
3.5,2.0,132,0.348,-9.0647,-1196.55,1h,validation,0.3,185
4.0,0.25,132,0.5,-3.2109,-423.83,1h,validation,0.3,185
4.0,0.5,132,0.402,-4.3892,-579.38,1h,validation,0.3,185
4.0,0.75,132,0.379,-5.3329,-703.94,1h,validation,0.3,185
4.0,1.0,132,0.356,-6.0683,-801.01,1h,validation,0.3,185
4.0,1.5,132,0.356,-7.3588,-971.36,1h,validation,0.3,185
4.0,2.0,132,0.348,-8.5131,-1123.73,1h,validation,0.3,185
4.5,0.25,132,0.485,-3.4624,-457.03,1h,validation,0.3,185
4.5,0.5,132,0.379,-4.8545,-640.79,1h,validation,0.3,185
4.5,0.75,132,0.356,-5.7588,-760.16,1h,validation,0.3,185
4.5,1.0,132,0.333,-6.4522,-851.69,1h,validation,0.3,185
4.5,1.5,132,0.333,-7.725,-1019.7,1h,validation,0.3,185
4.5,2.0,132,0.326,-8.8736,-1171.31,1h,validation,0.3,185
5.0,0.25,132,0.485,-3.3604,-443.57,1h,validation,0.3,185
5.0,0.5,132,0.371,-4.7117,-621.95,1h,validation,0.3,185
5.0,0.75,132,0.348,-5.5359,-730.74,1h,validation,0.3,185
5.0,1.0,132,0.326,-6.1427,-810.84,1h,validation,0.3,185
5.0,1.5,132,0.326,-7.4443,-982.64,1h,validation,0.3,185
5.0,2.0,132,0.318,-8.5358,-1126.72,1h,validation,0.3,185
1.5,0.25,131,0.565,-3.44,-450.64,1h,validation,0.325,185
1.5,0.5,131,0.481,-4.7546,-622.85,1h,validation,0.325,185
1.5,0.75,131,0.45,-5.669,-742.64,1h,validation,0.325,185
1.5,1.0,131,0.42,-6.4294,-842.26,1h,validation,0.325,185
1.5,1.5,131,0.397,-7.7213,-1011.49,1h,validation,0.325,185
1.5,2.0,131,0.382,-8.8303,-1156.77,1h,validation,0.325,185
2.0,0.25,131,0.55,-2.9304,-383.88,1h,validation,0.325,185
2.0,0.5,131,0.473,-4.1681,-546.02,1h,validation,0.325,185
2.0,0.75,131,0.443,-5.1397,-673.3,1h,validation,0.325,185
2.0,1.0,131,0.42,-5.9467,-779.01,1h,validation,0.325,185
2.0,1.5,131,0.397,-7.2847,-954.29,1h,validation,0.325,185
2.0,2.0,131,0.389,-8.4183,-1102.8,1h,validation,0.325,185
2.5,0.25,131,0.542,-2.684,-351.6,1h,validation,0.325,185
2.5,0.5,131,0.458,-4.0438,-529.74,1h,validation,0.325,185
2.5,0.75,131,0.435,-5.0952,-667.48,1h,validation,0.325,185
2.5,1.0,131,0.405,-5.9067,-773.78,1h,validation,0.325,185
2.5,1.5,131,0.405,-7.2661,-951.86,1h,validation,0.325,185
2.5,2.0,131,0.397,-8.4149,-1102.35,1h,validation,0.325,185
3.0,0.25,131,0.511,-3.0845,-404.07,1h,validation,0.325,185
3.0,0.5,131,0.42,-4.4856,-587.62,1h,validation,0.325,185
3.0,0.75,131,0.405,-5.4208,-710.12,1h,validation,0.325,185
3.0,1.0,131,0.389,-6.1766,-809.14,1h,validation,0.325,185
3.0,1.5,131,0.389,-7.5381,-987.49,1h,validation,0.325,185
3.0,2.0,131,0.382,-8.7058,-1140.46,1h,validation,0.325,185
3.5,0.25,131,0.504,-3.0452,-398.93,1h,validation,0.325,185
3.5,0.5,131,0.405,-4.4407,-581.73,1h,validation,0.325,185
3.5,0.75,131,0.382,-5.4208,-710.12,1h,validation,0.325,185
3.5,1.0,131,0.366,-6.1681,-808.02,1h,validation,0.325,185
3.5,1.5,131,0.359,-7.5031,-982.91,1h,validation,0.325,185
3.5,2.0,131,0.351,-8.7036,-1140.18,1h,validation,0.325,185
4.0,0.25,131,0.504,-2.9235,-382.98,1h,validation,0.325,185
4.0,0.5,131,0.405,-4.1366,-541.9,1h,validation,0.325,185
4.0,0.75,131,0.382,-5.0648,-663.49,1h,validation,0.325,185
4.0,1.0,131,0.366,-5.7742,-756.42,1h,validation,0.325,185
4.0,1.5,131,0.359,-6.9963,-916.52,1h,validation,0.325,185
4.0,2.0,131,0.351,-8.1317,-1065.26,1h,validation,0.325,185
4.5,0.25,131,0.489,-3.1142,-407.96,1h,validation,0.325,185
4.5,0.5,131,0.389,-4.2878,-561.7,1h,validation,0.325,185
4.5,0.75,131,0.366,-5.1484,-674.44,1h,validation,0.325,185
4.5,1.0,131,0.351,-5.8007,-759.89,1h,validation,0.325,185
4.5,1.5,131,0.344,-6.9886,-915.51,1h,validation,0.325,185
4.5,2.0,131,0.336,-8.1094,-1062.33,1h,validation,0.325,185
5.0,0.25,131,0.489,-3.0279,-396.66,1h,validation,0.325,185
5.0,0.5,131,0.374,-4.3701,-572.48,1h,validation,0.325,185
5.0,0.75,131,0.351,-5.1892,-679.79,1h,validation,0.325,185
5.0,1.0,131,0.336,-5.7868,-758.07,1h,validation,0.325,185
5.0,1.5,131,0.328,-6.9056,-904.63,1h,validation,0.325,185
5.0,2.0,131,0.321,-7.9638,-1043.26,1h,validation,0.325,185
1.5,0.25,130,0.554,-3.7192,-483.5,1h,validation,0.35,185
1.5,0.5,130,0.477,-4.9897,-648.67,1h,validation,0.35,185
1.5,0.75,130,0.438,-5.8914,-765.89,1h,validation,0.35,185
1.5,1.0,130,0.415,-6.6512,-864.65,1h,validation,0.35,185
1.5,1.5,130,0.392,-7.9426,-1032.54,1h,validation,0.35,185
1.5,2.0,130,0.377,-9.0507,-1176.59,1h,validation,0.35,185
2.0,0.25,130,0.531,-3.3995,-441.94,1h,validation,0.35,185
2.0,0.5,130,0.462,-4.5347,-589.51,1h,validation,0.35,185
2.0,0.75,130,0.446,-5.4638,-710.3,1h,validation,0.35,185
2.0,1.0,130,0.415,-6.249,-812.37,1h,validation,0.35,185
2.0,1.5,130,0.392,-7.5619,-983.05,1h,validation,0.35,185
2.0,2.0,130,0.385,-8.6801,-1128.41,1h,validation,0.35,185
2.5,0.25,130,0.538,-3.0393,-395.1,1h,validation,0.35,185
2.5,0.5,130,0.454,-4.3052,-559.67,1h,validation,0.35,185
2.5,0.75,130,0.431,-5.3243,-692.15,1h,validation,0.35,185
