kind,tf,depth_frac,r_target,expiry_days,avg_pnl_holdout,avg_pnl_train,avg_pnl_validation,n_holdout,n_train,n_validation
MB,15m,0.675,5.0,0.125,1.4301,2.4893,2.3294,436,1217,535
MB,15m,0.55,4.0,0.083,1.9023,2.4868,2.0963,466,1260,581
MB,15m,0.7,10.0,0.125,1.441,2.4782,2.3411,433,1193,527
MB,15m,0.525,3.0,0.167,1.6893,2.478,1.5312,471,1271,588
MB,15m,0.575,2.0,0.125,1.495,2.4709,1.5944,464,1248,574
MB,15m,0.55,10.0,0.083,1.859,2.4705,2.1021,466,1260,581
MB,15m,0.325,2.0,0.167,1.7668,2.4701,1.2867,485,1289,606
MB,15m,0.55,7.0,0.083,1.8588,2.4694,2.1021,466,1260,581
MB,15m,0.35,2.0,0.083,1.8383,2.467,1.9956,484,1286,613
MB,15m,0.325,4.0,0.083,1.9451,2.4659,2.3172,485,1289,606
MB,15m,0.7,4.0,0.125,1.5116,2.4658,2.3002,433,1193,527
MB,15m,0.325,5.0,0.083,1.9629,2.4652,2.3251,485,1289,606
MB,15m,0.675,7.0,0.125,1.4093,2.4624,2.3072,436,1217,535
MB,15m,0.325,3.0,0.083,1.9577,2.4606,2.3162,485,1289,606
MB,15m,0.325,10.0,0.083,1.9678,2.4552,2.3207,485,1289,606
MB,15m,0.325,7.0,0.083,1.9678,2.4544,2.3207,485,1289,606
MB,15m,0.525,2.0,0.125,1.6199,2.4357,1.6048,471,1271,588
MB,15m,0.55,2.0,0.125,1.6855,2.4346,1.7055,466,1260,581
MB,15m,0.65,5.0,0.125,1.4864,2.4329,2.1091,443,1219,543
MB,15m,0.5,5.0,0.25,1.3084,2.432,1.252,471,1276,586
MB,15m,0.475,2.0,0.125,1.5064,2.4312,1.7041,483,1275,592
MB,15m,0.375,2.0,0.083,1.9327,2.4268,2.0305,485,1289,609
MB,15m,0.375,2.0,0.167,1.6511,2.423,1.1132,485,1289,609
MB,15m,0.55,3.0,0.167,1.6594,2.4207,1.5004,466,1260,581
MB,15m,0.575,3.0,0.167,1.3606,2.4182,1.2155,464,1248,574
MB,15m,0.475,2.0,0.083,1.7529,2.418,2.0555,483,1275,592
MB,15m,0.5,2.0,0.125,1.7314,2.4179,1.6749,471,1276,586
MB,15m,0.45,2.0,0.167,1.4782,2.4125,1.346,484,1273,596
MB,15m,0.5,2.0,0.083,1.9273,2.4117,2.1006,471,1276,586
MB,15m,0.575,3.0,0.083,1.6194,2.4109,1.8691,464,1248,574
MB,15m,0.375,3.0,0.25,1.4852,2.4062,1.195,485,1289,609
MB,15m,0.675,10.0,0.125,1.4215,2.4039,2.3005,436,1217,535
MB,15m,0.55,3.0,0.083,1.8828,2.403,2.0293,466,1260,581
MB,15m,0.7,5.0,0.083,1.4295,2.3987,2.2067,433,1193,527
MB,15m,0.675,4.0,0.125,1.4631,2.3863,2.2846,436,1217,535
MB,15m,0.7,7.0,0.083,1.3929,2.3856,2.2042,433,1193,527
MB,15m,0.475,5.0,0.25,1.212,2.3822,1.3819,483,1275,592
MB,15m,0.625,3.0,0.125,1.5134,2.3747,1.8791,453,1227,548
MB,15m,0.325,2.0,0.083,1.9087,2.3742,2.13,485,1289,606
MB,15m,0.6,5.0,0.083,1.4922,2.3704,2.2004,455,1239,556
MB,15m,0.525,2.0,0.083,1.7767,2.3667,1.962,471,1271,588
MB,15m,0.5,7.0,0.25,1.2957,2.3666,1.1659,471,1276,586
MB,15m,0.625,5.0,0.167,1.2807,2.3665,1.6332,453,1227,548
MB,15m,0.475,7.0,0.25,1.2678,2.3613,1.1644,483,1275,592
MB,15m,0.7,10.0,0.083,1.4006,2.3591,2.2045,433,1193,527
MB,15m,0.7,3.0,0.125,1.4503,2.3576,1.9976,433,1193,527
MB,15m,0.5,4.0,0.25,1.2968,2.3568,1.152,471,1276,586
MB,15m,0.575,2.0,0.083,1.4927,2.3541,1.827,464,1248,574
MB,15m,0.45,3.0,0.25,1.16,2.3503,1.3162,484,1273,596
MB,15m,0.7,3.0,0.083,1.4864,2.3463,2.1415,433,1193,527
MB,15m,0.5,10.0,0.25,1.2619,2.3457,1.1472,471,1276,586
MB,15m,0.475,10.0,0.25,1.124,2.3435,1.1914,483,1275,592
MB,15m,0.6,7.0,0.083,1.5087,2.3419,2.2236,455,1239,556
MB,15m,0.6,2.0,0.125,1.4777,2.3412,1.6885,455,1239,556
MB,15m,0.6,4.0,0.083,1.5155,2.341,2.2017,455,1239,556
MB,15m,0.55,2.0,0.083,1.7244,2.3406,1.8802,466,1260,581
MB,15m,0.6,10.0,0.083,1.506,2.3398,2.2239,455,1239,556
MB,15m,0.65,7.0,0.125,1.4345,2.3396,2.1549,443,1219,543
MB,15m,0.625,7.0,0.167,1.2983,2.339,1.6536,453,1227,548
MB,15m,0.65,4.0,0.125,1.5018,2.3365,2.1414,443,1219,543
MB,15m,0.65,10.0,0.125,1.4461,2.3262,2.1592,443,1219,543
MB,15m,0.575,5.0,0.25,0.8363,2.3235,0.764,464,1248,574
MB,15m,0.625,10.0,0.167,1.2977,2.3229,1.6206,453,1227,548
MB,15m,0.7,4.0,0.083,1.4153,2.3229,2.1643,433,1193,527
MB,15m,0.475,4.0,0.25,1.2184,2.314,1.2521,483,1275,592
MB,15m,0.575,7.0,0.25,0.8587,2.309,0.7794,464,1248,574
MB,15m,0.525,5.0,0.25,1.2135,2.2941,1.0925,471,1271,588
MB,15m,0.625,4.0,0.167,1.3281,2.2779,1.5585,453,1227,548
MB,15m,0.525,7.0,0.25,1.2213,2.2778,1.0328,471,1271,588
MB,15m,0.6,3.0,0.167,1.2234,2.2776,1.2864,455,1239,556
MB,15m,0.575,10.0,0.25,0.8356,2.2766,0.7278,464,1248,574
MB,15m,0.625,5.0,0.083,1.5099,2.2652,2.1876,453,1227,548
MB,15m,0.7,7.0,0.167,1.1889,2.2613,2.1485,433,1193,527
MB,15m,0.65,5.0,0.167,1.2418,2.2597,1.7854,443,1219,543
MB,15m,0.675,5.0,0.167,1.1563,2.245,1.9771,436,1217,535
MB,15m,0.675,7.0,0.167,1.1651,2.2414,1.9747,436,1217,535
MB,15m,0.7,5.0,0.167,1.2137,2.2412,2.1456,433,1193,527
MB,15m,0.6,3.0,0.083,1.4882,2.2383,2.073,455,1239,556
MB,15m,0.525,10.0,0.25,1.1467,2.2373,1.0194,471,1271,588
MB,15m,0.625,7.0,0.083,1.5261,2.2327,2.209,453,1227,548
MB,15m,0.675,3.0,0.125,1.3186,2.2284,2.1925,436,1217,535
MB,15m,0.6,5.0,0.25,0.7112,2.225,0.8411,455,1239,556
MB,15m,0.5,2.0,0.167,1.5277,2.2249,1.1454,471,1276,586
MB,15m,0.625,4.0,0.083,1.5375,2.2246,2.1575,453,1227,548
MB,15m,0.625,10.0,0.083,1.5288,2.2131,2.2091,453,1227,548
MB,15m,0.525,4.0,0.25,1.3053,2.2105,1.0587,471,1271,588
MB,15m,0.475,2.0,0.167,1.2591,2.2079,1.1696,483,1275,592
MB,15m,0.575,4.0,0.25,0.9203,2.2041,0.748,464,1248,574
MB,15m,0.6,7.0,0.25,0.6693,2.1968,0.924,455,1239,556
MB,15m,0.65,3.0,0.125,1.41,2.1964,1.9395,443,1219,543
MB,15m,0.65,7.0,0.167,1.2096,2.1943,1.8143,443,1219,543
MB,15m,0.3,2.0,0.25,1.5455,2.1903,1.2222,486,1280,609
MB,15m,0.675,10.0,0.167,1.1973,2.1888,1.8697,436,1217,535
MB,15m,0.55,7.0,0.25,1.2058,2.188,0.9509,466,1260,581
MB,15m,0.6,10.0,0.25,0.6456,2.1856,0.8232,455,1239,556
MB,15m,0.7,10.0,0.167,1.1945,2.1829,2.046,433,1193,527
MB,15m,0.65,10.0,0.167,1.2375,2.1806,1.7853,443,1219,543
MB,15m,0.6,2.0,0.083,1.3665,2.1801,1.9775,455,1239,556
MB,15m,0.5,3.0,0.25,1.4132,2.1793,0.982,471,1276,586
MB,15m,0.675,5.0,0.083,1.3737,2.1787,2.4138,436,1217,535
MB,15m,0.55,5.0,0.25,1.2325,2.1754,1.0264,466,1260,581
MB,15m,0.575,2.0,0.167,1.2747,2.1696,1.0515,464,1248,574
MB,15m,0.675,7.0,0.083,1.3459,2.1685,2.3984,436,1217,535
MB,15m,0.65,5.0,0.083,1.3942,2.1613,2.2029,443,1219,543
MB,15m,0.625,3.0,0.083,1.5206,2.1552,2.0709,453,1227,548
MB,15m,0.525,2.0,0.167,1.3448,2.1533,1.2318,471,1271,588
MB,15m,0.55,2.0,0.167,1.4159,2.1482,1.1491,466,1260,581
MB,15m,0.55,10.0,0.25,1.1845,2.1472,0.9369,466,1260,581
MB,15m,0.475,3.0,0.25,1.1792,2.1411,1.0851,483,1275,592
MB,15m,0.675,10.0,0.083,1.3488,2.1404,2.3986,436,1217,535
MB,15m,0.625,2.0,0.125,1.619,2.1401,1.6547,453,1227,548
MB,15m,0.65,7.0,0.083,1.3524,2.136,2.2303,443,1219,543
MB,15m,0.65,4.0,0.167,1.3033,2.1222,1.7149,443,1219,543
MB,15m,0.7,4.0,0.167,1.2885,2.1199,1.9346,433,1193,527
MB,15m,0.65,10.0,0.083,1.3553,2.1147,2.2305,443,1219,543
MB,15m,0.65,4.0,0.083,1.373,2.1116,2.1638,443,1219,543
MB,15m,0.675,4.0,0.167,1.2479,2.1105,1.8188,436,1217,535
MB,15m,0.675,4.0,0.083,1.3472,2.1092,2.3289,436,1217,535
MB,15m,0.7,2.0,0.083,1.4885,2.1029,1.7129,433,1193,527
MB,15m,0.425,2.0,0.25,1.2311,2.0984,0.5099,487,1274,607
MB,15m,0.625,3.0,0.167,1.2933,2.0945,1.3828,453,1227,548
MB,15m,0.55,4.0,0.25,1.3245,2.092,1.0283,466,1260,581
MB,15m,0.4,2.0,0.25,1.3203,2.0777,0.5777,484,1270,606
MB,15m,0.6,4.0,0.25,0.7569,2.0728,0.8203,455,1239,556
MB,15m,0.675,3.0,0.083,1.2967,2.0668,2.3346,436,1217,535
MB,15m,0.65,3.0,0.083,1.3358,2.0507,2.0636,443,1219,543
MB,15m,0.6,2.0,0.167,1.2044,2.036,1.1035,455,1239,556
MB,15m,0.35,2.0,0.25,1.4125,2.0306,0.6923,484,1286,613
MB,15m,0.625,2.0,0.083,1.4782,2.0216,1.9425,453,1227,548
MB,15m,0.525,3.0,0.25,1.2342,2.0171,0.922,471,1271,588
MB,15m,0.7,3.0,0.167,1.1758,2.0059,1.6582,433,1193,527
MB,15m,0.325,2.0,0.25,1.3911,1.9855,0.9513,485,1289,606
MB,15m,0.7,2.0,0.125,1.4555,1.9756,1.317,433,1193,527
MB,15m,0.65,3.0,0.167,1.1815,1.9687,1.469,443,1219,543
MB,15m,0.45,2.0,0.25,1.059,1.954,0.7887,484,1273,596
MB,15m,0.675,3.0,0.167,1.0863,1.9411,1.7178,436,1217,535
MB,15m,0.375,2.0,0.25,1.2443,1.9387,0.5977,485,1289,609
MB,15m,0.675,2.0,0.125,1.2875,1.9012,1.5398,436,1217,535
MB,15m,0.625,7.0,0.25,0.8003,1.9,0.9255,453,1227,548
MB,15m,0.625,5.0,0.25,0.9125,1.8977,0.8851,453,1227,548
MB,15m,0.55,3.0,0.25,1.1777,1.8973,0.8225,466,1260,581
MB,15m,0.65,2.0,0.125,1.2928,1.888,1.5724,443,1219,543
MB,15m,0.675,2.0,0.083,1.2398,1.8857,1.9201,436,1217,535
MB,15m,0.65,2.0,0.083,1.2531,1.8813,1.9001,443,1219,543
MB,15m,0.625,10.0,0.25,0.8193,1.8808,0.8456,453,1227,548
MB,15m,0.575,3.0,0.25,0.7111,1.8762,0.4693,464,1248,574
MB,15m,0.4,10.0,0.5,0.5981,1.875,0.2632,484,1270,606
MB,15m,0.4,7.0,0.5,0.9715,1.8638,0.1862,484,1270,606
MB,15m,0.3,5.0,0.5,0.7515,1.8593,0.498,486,1280,609
MB,15m,0.3,7.0,0.5,0.6777,1.8506,0.4404,486,1280,609
MB,15m,0.425,10.0,0.5,0.4201,1.8355,0.0866,487,1274,607
MB,15m,0.625,2.0,0.167,1.3243,1.8163,1.2728,453,1227,548
MB,15m,0.35,7.0,0.5,0.8498,1.8082,0.2084,484,1286,613
MB,15m,0.35,10.0,0.5,0.5789,1.8077,0.2399,484,1286,613
MB,15m,0.3,10.0,0.5,0.4066,1.7932,0.4581,486,1280,609
MB,15m,0.375,10.0,0.5,0.4481,1.7641,0.3211,485,1289,609
MB,15m,0.7,7.0,0.25,0.5534,1.7635,1.5611,433,1193,527
MB,15m,0.35,5.0,0.5,0.9679,1.7536,0.3161,484,1286,613
MB,15m,0.6,3.0,0.25,0.5288,1.7518,0.4852,455,1239,556
MB,15m,0.375,7.0,0.5,0.8414,1.7458,0.2783,485,1289,609
MB,15m,0.625,4.0,0.25,0.8969,1.7371,0.7736,453,1227,548
MB,15m,0.475,2.0,0.25,0.7712,1.736,0.6024,483,1275,592
MB,15m,0.325,10.0,0.5,0.4114,1.7155,0.4067,485,1289,606
MB,15m,0.675,7.0,0.25,0.5584,1.7145,1.3107,436,1217,535
MB,15m,0.325,7.0,0.5,0.6838,1.702,0.3814,485,1289,606
MB,15m,0.5,2.0,0.25,1.0204,1.6906,0.5259,471,1276,586
MB,15m,0.65,5.0,0.25,0.9075,1.6801,1.0749,443,1219,543
MB,15m,0.675,10.0,0.25,0.6485,1.675,1.1938,436,1217,535
MB,15m,0.425,5.0,0.5,0.6944,1.6736,0.0731,487,1274,607
MB,15m,0.7,10.0,0.25,0.5538,1.6705,1.4298,433,1193,527
MB,15m,0.3,4.0,0.5,0.6218,1.6663,0.5137,486,1280,609
MB,15m,0.65,7.0,0.25,0.7516,1.6655,1.1173,443,1219,543
MB,15m,0.65,10.0,0.25,0.818,1.6647,1.0531,443,1219,543
MB,15m,0.675,5.0,0.25,0.6665,1.6598,1.3597,436,1217,535
MB,15m,0.375,5.0,0.5,0.7791,1.6573,0.4385,485,1289,609
MB,15m,0.45,7.0,0.5,0.6951,1.656,0.0793,484,1273,596
MB,15m,0.45,10.0,0.5,0.3489,1.6516,0.2254,484,1273,596
MB,15m,0.4,5.0,0.5,0.906,1.6481,0.2838,484,1270,606
MB,15m,0.325,5.0,0.5,0.795,1.6434,0.41,485,1289,606
MB,15m,0.575,2.0,0.25,0.655,1.6353,0.2449,464,1248,574
MB,15m,0.35,4.0,0.5,0.8923,1.6224,0.2748,484,1286,613
MB,15m,0.7,5.0,0.25,0.6793,1.6211,1.4731,433,1193,527
MB,15m,0.525,2.0,0.25,0.7813,1.6051,0.4713,471,1271,588
MB,15m,0.4,4.0,0.5,0.8727,1.6029,0.1204,484,1270,606
MB,15m,0.65,2.0,0.167,1.033,1.5799,1.2276,443,1219,543
MB,15m,0.7,2.0,0.167,1.1057,1.5795,0.952,433,1193,527
MB,15m,0.55,2.0,0.25,0.8601,1.5788,0.3227,466,1260,581
MB,15m,0.375,4.0,0.5,0.7632,1.5662,0.1796,485,1289,609
MB,15m,0.325,4.0,0.5,0.7031,1.5188,0.4981,485,1289,606
MB,15m,0.675,2.0,0.167,0.9443,1.5139,1.1892,436,1217,535
MB,15m,0.625,3.0,0.25,0.7382,1.5092,0.5326,453,1227,548
MB,15m,0.5,10.0,0.5,0.4907,1.5082,0.1466,471,1276,586
MB,15m,0.65,4.0,0.25,0.8892,1.5047,0.921,443,1219,543
MB,15m,0.6,2.0,0.25,0.5547,1.4978,0.3563,455,1239,556
MB,15m,0.475,10.0,0.5,0.2622,1.4913,0.1417,483,1275,592
MB,15m,0.45,5.0,0.5,0.5706,1.484,0.2263,484,1273,596
MB,15m,0.675,4.0,0.25,0.7179,1.4742,0.9969,436,1217,535
MB,15m,0.5,7.0,0.5,0.5739,1.4734,0.0692,471,1276,586
MB,15m,0.7,4.0,0.25,0.705,1.4665,1.1074,433,1193,527
MB,15m,0.475,7.0,0.5,0.6165,1.4648,0.0178,483,1275,592
MB,15m,0.45,4.0,0.5,0.6346,1.3924,0.0408,484,1273,596
MB,15m,0.475,5.0,0.5,0.5106,1.3631,0.0664,483,1275,592
MB,15m,0.7,3.0,0.25,0.6274,1.3593,0.7187,433,1193,527
MB,15m,0.3,3.0,0.5,0.576,1.3377,0.2349,486,1280,609
MB,15m,0.65,3.0,0.25,0.7007,1.3094,0.598,443,1219,543
MB,15m,0.675,3.0,0.25,0.504,1.2565,0.7967,436,1217,535
MB,15m,0.625,2.0,0.25,0.8616,1.2295,0.3926,453,1227,548
MB,15m,0.325,3.0,0.5,0.5541,1.2113,0.0894,485,1289,606
MB,15m,0.4,3.0,0.5,0.7343,1.1962,0.0268,484,1270,606
MB,15m,0.375,3.0,0.5,0.5939,1.1222,0.085,485,1289,609
MB,15m,0.7,2.0,0.25,0.5915,0.8991,0.1946,433,1193,527
MB,15m,0.65,2.0,0.25,0.5726,0.8666,0.356,443,1219,543
MB,15m,0.675,2.0,0.25,0.5094,0.8413,0.352,436,1217,535
MB,1h,0.4,10.0,0.25,6.5519,5.6632,6.8571,126,304,157
MB,1h,0.4,7.0,0.25,6.5518,5.6628,6.8571,126,304,157
MB,1h,0.4,5.0,0.25,6.5357,5.655,6.8484,126,304,157
MB,1h,0.4,2.0,0.25,6.0313,5.651,6.7615,126,304,157
MB,1h,0.4,4.0,0.25,6.6061,5.6233,6.8204,126,304,157
MB,1h,0.4,5.0,0.5,5.1149,5.4897,6.2503,126,304,157
MB,1h,0.4,3.0,0.25,6.5406,5.4658,6.7332,126,304,157
MB,1h,0.4,4.0,0.5,5.3929,5.4033,6.0754,126,304,157
MB,1h,0.4,2.0,0.125,5.7303,5.3977,5.6314,126,304,157
MB,1h,0.375,10.0,0.25,6.1761,5.3679,7.938,127,309,155
MB,1h,0.375,7.0,0.25,6.1759,5.3673,7.938,127,309,155
MB,1h,0.375,5.0,0.25,6.1661,5.3562,7.9288,127,309,155
MB,1h,0.375,4.0,0.25,6.242,5.3501,7.8996,127,309,155
MB,1h,0.375,5.0,0.5,4.6579,5.346,7.3649,127,309,155
MB,1h,0.4,7.0,0.125,5.9349,5.2854,5.2486,126,304,157
MB,1h,0.4,10.0,0.125,5.9349,5.2854,5.2486,126,304,157
MB,1h,0.4,5.0,0.125,5.9349,5.2851,5.2485,126,304,157
MB,1h,0.4,4.0,0.125,5.9298,5.2848,5.2485,126,304,157
MB,1h,0.375,4.0,0.5,4.9737,5.2847,7.1935,127,309,155
MB,1h,0.4,2.0,0.167,6.0389,5.2338,6.7797,126,304,157
MB,1h,0.4,3.0,0.125,5.8968,5.2228,5.2443,126,304,157
MB,1h,0.4,10.0,0.5,4.9609,5.2223,6.2219,126,304,157
MB,1h,0.4,7.0,0.5,4.9337,5.2088,6.2191,126,304,157
MB,1h,0.6,3.0,0.167,5.4988,5.1733,6.2823,115,284,143
MB,1h,0.3,4.0,0.5,5.5423,5.1657,4.6766,125,316,163
MB,1h,0.375,3.0,0.25,6.1584,5.159,7.8333,127,309,155
MB,1h,0.4,3.0,0.5,5.3164,5.1503,5.7668,126,304,157
MB,1h,0.375,2.0,0.125,5.6421,5.1431,5.9157,127,309,155
MB,1h,0.375,2.0,0.25,5.6757,5.1362,7.4315,127,309,155
MB,1h,0.375,10.0,0.167,5.7466,5.1312,7.3019,127,309,155
MB,1h,0.375,7.0,0.167,5.7466,5.1311,7.3019,127,309,155
MB,1h,0.375,5.0,0.167,5.7463,5.1293,7.3009,127,309,155
MB,1h,0.375,4.0,0.167,5.9031,5.1292,7.2989,127,309,155
MB,1h,0.375,10.0,0.5,4.48,5.0911,7.3387,127,309,155
MB,1h,0.3,10.0,0.25,6.4728,5.0904,6.5284,125,316,163
MB,1h,0.3,7.0,0.25,6.4636,5.0897,6.5195,125,316,163
MB,1h,0.3,5.0,0.25,6.4565,5.0831,6.515,125,316,163
MB,1h,0.375,7.0,0.5,4.4592,5.0821,7.3382,127,309,155
MB,1h,0.375,7.0,0.125,5.8318,5.0805,5.9828,127,309,155
MB,1h,0.375,10.0,0.125,5.8318,5.0805,5.9828,127,309,155
MB,1h,0.375,4.0,0.125,5.8265,5.0801,5.9827,127,309,155
MB,1h,0.375,5.0,0.125,5.8317,5.0801,5.9827,127,309,155
MB,1h,0.3,4.0,0.25,6.4009,5.0798,6.5013,125,316,163
MB,1h,0.375,2.0,0.167,5.6173,5.0684,7.0844,127,309,155
MB,1h,0.6,4.0,0.167,5.665,5.0653,6.2693,115,284,143
MB,1h,0.35,4.0,0.5,5.3298,5.0427,5.8731,127,309,162
MB,1h,0.375,3.0,0.5,4.7961,5.0269,6.7863,127,309,155
MB,1h,0.375,3.0,0.167,5.8351,5.0235,7.2861,127,309,155
MB,1h,0.375,3.0,0.125,5.7923,5.0207,5.9791,127,309,155
MB,1h,0.4,7.0,0.167,6.1803,5.0095,6.5767,126,304,157
MB,1h,0.4,10.0,0.167,6.1803,5.0095,6.5767,126,304,157
MB,1h,0.4,5.0,0.167,6.1798,5.0078,6.5758,126,304,157
MB,1h,0.4,4.0,0.167,6.3262,5.0059,6.5739,126,304,157
MB,1h,0.625,3.0,0.167,5.9474,4.9639,6.9433,113,284,141
MB,1h,0.6,2.0,0.167,5.075,4.9363,6.0728,115,284,143
MB,1h,0.3,10.0,0.5,5.5342,4.9232,4.7616,125,316,163
MB,1h,0.3,7.0,0.5,5.4877,4.911,4.7194,125,316,163
MB,1h,0.3,3.0,0.25,6.4763,4.9023,6.622,125,316,163
MB,1h,0.6,3.0,0.125,5.8309,4.9016,6.0396,115,284,143
MB,1h,0.4,3.0,0.167,6.2621,4.8963,6.5551,126,304,157
MB,1h,0.35,2.0,0.167,6.9652,4.8909,6.1184,127,309,162
MB,1h,0.35,7.0,0.167,6.9496,4.8765,6.2617,127,309,162
MB,1h,0.35,10.0,0.167,6.9519,4.8765,6.2636,127,309,162
MB,1h,0.35,5.0,0.167,6.9496,4.8746,6.2613,127,309,162
MB,1h,0.35,4.0,0.167,6.9331,4.8744,6.2599,127,309,162
MB,1h,0.6,10.0,0.167,5.6264,4.8689,5.9501,115,284,143
MB,1h,0.6,7.0,0.167,5.6217,4.8688,5.9442,115,284,143
MB,1h,0.35,10.0,0.25,6.8406,4.8663,7.2081,127,309,162
MB,1h,0.35,7.0,0.25,6.8317,4.8656,7.1998,127,309,162
MB,1h,0.3,5.0,0.5,5.7431,4.8635,4.7963,125,316,163
MB,1h,0.3,3.0,0.5,5.8539,4.8614,4.4436,125,316,163
MB,1h,0.35,5.0,0.25,6.8238,4.8539,7.1919,127,309,162
MB,1h,0.35,4.0,0.25,6.7041,4.8475,7.1777,127,309,162
MB,1h,0.35,10.0,0.5,5.0452,4.8404,6.006,127,309,162
MB,1h,0.4,2.0,0.5,4.8256,4.8371,5.6883,126,304,157
MB,1h,0.35,7.0,0.5,4.9966,4.8312,5.9657,127,309,162
MB,1h,0.35,3.0,0.5,5.3137,4.8168,5.5046,127,309,162
MB,1h,0.6,7.0,0.125,5.9472,4.8134,5.635,115,284,143
MB,1h,0.6,10.0,0.125,5.9473,4.8134,5.6367,115,284,143
MB,1h,0.625,4.0,0.167,6.1122,4.8085,6.8281,113,284,141
MB,1h,0.6,3.0,0.25,6.2671,4.8083,5.9,115,284,143
MB,1h,0.6,5.0,0.167,5.6856,4.8009,5.9423,115,284,143
MB,1h,0.6,4.0,0.125,5.9101,4.7904,5.8706,115,284,143
MB,1h,0.6,5.0,0.125,5.9469,4.7821,5.635,115,284,143
MB,1h,0.6,4.0,0.25,6.6377,4.7754,6.0981,115,284,143
MB,1h,0.35,3.0,0.167,7.048,4.7706,6.2423,127,309,162
MB,1h,0.525,2.0,0.167,6.3747,4.762,5.9018,115,292,145
MB,1h,0.3,2.0,0.25,6.2718,4.7612,6.5918,125,316,163
MB,1h,0.35,5.0,0.5,5.2233,4.7476,6.0029,127,309,162
MB,1h,0.625,3.0,0.125,6.1497,4.7424,6.7279,113,284,141
MB,1h,0.625,3.0,0.25,4.9399,4.7297,6.541,113,284,141
MB,1h,0.35,2.0,0.25,6.5514,4.7258,6.8224,127,309,162
MB,1h,0.35,2.0,0.125,6.9024,4.7108,4.8381,127,309,162
MB,1h,0.6,10.0,0.25,6.6467,4.7056,5.744,115,284,143
MB,1h,0.6,7.0,0.25,6.6146,4.7035,5.7233,115,284,143
MB,1h,0.325,2.0,0.167,6.7193,4.6943,6.6174,128,310,161
MB,1h,0.325,10.0,0.167,6.6762,4.6919,6.7436,128,310,161
MB,1h,0.325,7.0,0.167,6.6739,4.6918,6.7416,128,310,161
MB,1h,0.65,3.0,0.167,5.5211,4.6911,7.097,109,287,137
MB,1h,0.325,5.0,0.167,6.6738,4.6902,6.7411,128,310,161
MB,1h,0.325,4.0,0.167,6.6569,4.69,6.7401,128,310,161
MB,1h,0.6,10.0,0.5,5.8403,4.6889,4.6457,115,284,143
MB,1h,0.6,2.0,0.125,5.5754,4.6737,5.868,115,284,143
MB,1h,0.35,3.0,0.25,6.8203,4.6699,7.1004,127,309,162
MB,1h,0.35,2.0,0.5,5.0695,4.6578,5.1867,127,309,162
MB,1h,0.575,3.0,0.167,5.4005,4.6529,6.4341,115,289,144
MB,1h,0.375,2.0,0.5,4.5235,4.6472,6.3983,127,309,155
MB,1h,0.6,7.0,0.5,6.0693,4.6417,4.7667,115,284,143
MB,1h,0.525,3.0,0.167,6.6168,4.6322,6.3976,115,292,145
MB,1h,0.325,10.0,0.25,6.4925,4.6205,7.1489,128,310,161
MB,1h,0.3,10.0,0.167,6.6185,4.6202,6.1492,125,316,163
MB,1h,0.3,7.0,0.167,6.616,4.6201,6.147,125,316,163
MB,1h,0.625,4.0,0.25,5.3114,4.6201,6.6126,113,284,141
MB,1h,0.325,7.0,0.25,6.4836,4.6198,7.1403,128,310,161
MB,1h,0.3,5.0,0.167,6.616,4.6184,6.1469,125,316,163
MB,1h,0.3,4.0,0.167,6.6022,4.6183,6.1454,125,316,163
MB,1h,0.325,5.0,0.25,6.4754,4.6125,7.1319,128,310,161
MB,1h,0.65,4.0,0.167,5.7799,4.6112,6.842,109,287,137
MB,1h,0.325,4.0,0.25,6.4096,4.6103,7.1225,128,310,161
MB,1h,0.35,7.0,0.125,7.0061,4.5994,4.8588,127,309,162
MB,1h,0.35,10.0,0.125,7.0066,4.5994,4.8591,127,309,162
MB,1h,0.35,4.0,0.125,7.0006,4.599,4.8586,127,309,162
MB,1h,0.35,5.0,0.125,7.0061,4.599,4.8588,127,309,162
MB,1h,0.325,3.0,0.167,6.7853,4.5948,6.72,128,310,161
MB,1h,0.625,4.0,0.125,6.227,4.5883,6.4519,113,284,141
MB,1h,0.625,10.0,0.5,5.5782,4.5875,4.9548,113,284,141
MB,1h,0.55,3.0,0.167,6.3476,4.5852,6.5139,112,290,142
MB,1h,0.625,5.0,0.125,6.2632,4.5692,6.2262,113,284,141
MB,1h,0.6,10.0,1.0,5.1277,4.5638,3.5066,115,284,143
MB,1h,0.425,10.0,0.25,7.7673,4.5586,7.4682,122,308,158
MB,1h,0.425,7.0,0.25,7.7672,4.5584,7.4682,122,308,158
MB,1h,0.425,5.0,0.25,7.7452,4.5502,7.4545,122,308,158
MB,1h,0.7,5.0,0.25,4.6658,4.5499,7.5015,102,279,130
MB,1h,0.65,3.0,0.125,5.4734,4.5489,6.5488,109,287,137
MB,1h,0.6,5.0,0.25,6.7114,4.5425,5.7024,115,284,143
MB,1h,0.625,7.0,0.5,6.0086,4.5413,5.0308,113,284,141
MB,1h,0.35,3.0,0.125,6.9652,4.5383,4.8532,127,309,162
MB,1h,0.625,5.0,0.167,6.1344,4.5369,6.5283,113,284,141
MB,1h,0.3,3.0,0.167,6.7402,4.5302,6.1257,125,316,163
MB,1h,0.625,2.0,0.167,5.5145,4.5254,6.5588,113,284,141
MB,1h,0.55,3.0,0.125,6.6815,4.5182,6.766,112,290,142
