r_target,expiry_days,n,win_rate,avg_gross,avg_net,total_net,tf,split,depth_frac,n_zones
2.0,0.5,1038,0.434,1.0796,-0.6413,-665.69,10m,holdout,0.4,1253
2.0,0.75,1038,0.431,1.007,-0.7146,-741.72,10m,holdout,0.4,1253
2.0,1.0,1038,0.428,0.9717,-0.7499,-778.35,10m,holdout,0.4,1253
2.0,1.5,1038,0.427,0.9321,-0.7894,-819.45,10m,holdout,0.4,1253
2.0,2.0,1038,0.425,0.9092,-0.8123,-843.2,10m,holdout,0.4,1253
2.5,0.25,1038,0.421,1.3252,-0.3752,-389.47,10m,holdout,0.4,1253
2.5,0.5,1038,0.402,1.1524,-0.5669,-588.48,10m,holdout,0.4,1253
2.5,0.75,1038,0.399,1.0527,-0.6688,-694.23,10m,holdout,0.4,1253
2.5,1.0,1038,0.395,1.0032,-0.7183,-745.63,10m,holdout,0.4,1253
2.5,1.5,1038,0.394,0.9488,-0.7727,-802.04,10m,holdout,0.4,1253
2.5,2.0,1038,0.391,0.9178,-0.8037,-834.24,10m,holdout,0.4,1253
3.0,0.25,1038,0.405,1.5549,-0.1282,-133.09,10m,holdout,0.4,1253
3.0,0.5,1038,0.381,1.3511,-0.3625,-376.26,10m,holdout,0.4,1253
3.0,0.75,1038,0.375,1.2079,-0.5128,-532.33,10m,holdout,0.4,1253
3.0,1.0,1038,0.37,1.1389,-0.5825,-604.64,10m,holdout,0.4,1253
3.0,1.5,1038,0.367,1.0648,-0.6566,-681.54,10m,holdout,0.4,1253
3.0,2.0,1038,0.361,1.0232,-0.6982,-724.75,10m,holdout,0.4,1253
3.5,0.25,1038,0.386,1.714,0.0487,50.51,10m,holdout,0.4,1253
3.5,0.5,1038,0.36,1.4759,-0.2311,-239.91,10m,holdout,0.4,1253
3.5,0.75,1038,0.353,1.2851,-0.4342,-450.65,10m,holdout,0.4,1253
3.5,1.0,1038,0.344,1.172,-0.5495,-570.35,10m,holdout,0.4,1253
3.5,1.5,1038,0.341,1.0654,-0.6561,-681.02,10m,holdout,0.4,1253
3.5,2.0,1038,0.335,1.0063,-0.7152,-742.37,10m,holdout,0.4,1253
4.0,0.25,1038,0.371,1.7546,0.1062,110.29,10m,holdout,0.4,1253
4.0,0.5,1038,0.341,1.5137,-0.1879,-195.09,10m,holdout,0.4,1253
4.0,0.75,1038,0.329,1.3032,-0.4139,-429.65,10m,holdout,0.4,1253
4.0,1.0,1038,0.32,1.1533,-0.5681,-589.68,10m,holdout,0.4,1253
4.0,1.5,1038,0.316,1.0204,-0.7011,-727.7,10m,holdout,0.4,1253
4.0,2.0,1038,0.307,0.949,-0.7725,-801.87,10m,holdout,0.4,1253
4.5,0.25,1038,0.364,1.7978,0.1646,170.84,10m,holdout,0.4,1253
4.5,0.5,1038,0.331,1.5548,-0.1411,-146.5,10m,holdout,0.4,1253
4.5,0.75,1038,0.317,1.3358,-0.38,-394.42,10m,holdout,0.4,1253
4.5,1.0,1038,0.307,1.1827,-0.5379,-558.39,10m,holdout,0.4,1253
4.5,1.5,1038,0.303,1.0427,-0.6789,-704.7,10m,holdout,0.4,1253
4.5,2.0,1038,0.294,0.9672,-0.7544,-783.11,10m,holdout,0.4,1253
5.0,0.25,1038,0.359,1.9232,0.3059,317.5,10m,holdout,0.4,1253
5.0,0.5,1038,0.325,1.7309,0.0408,42.38,10m,holdout,0.4,1253
5.0,0.75,1038,0.31,1.5245,-0.1883,-195.46,10m,holdout,0.4,1253
5.0,1.0,1038,0.301,1.3865,-0.3315,-344.06,10m,holdout,0.4,1253
5.0,1.5,1038,0.296,1.2345,-0.4867,-505.19,10m,holdout,0.4,1253
5.0,2.0,1038,0.287,1.1539,-0.5677,-589.3,10m,holdout,0.4,1253
1.5,0.25,1037,0.491,0.9972,-0.7215,-748.19,10m,holdout,0.425,1253
1.5,0.5,1037,0.476,0.8986,-0.8219,-852.29,10m,holdout,0.425,1253
1.5,0.75,1037,0.47,0.8676,-0.8529,-884.48,10m,holdout,0.425,1253
1.5,1.0,1037,0.469,0.85,-0.8705,-902.7,10m,holdout,0.425,1253
1.5,1.5,1037,0.466,0.8297,-0.8908,-923.76,10m,holdout,0.425,1253
1.5,2.0,1037,0.465,0.8177,-0.9028,-936.2,10m,holdout,0.425,1253
2.0,0.25,1037,0.452,1.2106,-0.4992,-517.67,10m,holdout,0.425,1253
2.0,0.5,1037,0.437,1.0473,-0.6725,-697.41,10m,holdout,0.425,1253
2.0,0.75,1037,0.429,0.9757,-0.7448,-772.34,10m,holdout,0.425,1253
2.0,1.0,1037,0.427,0.941,-0.7795,-808.32,10m,holdout,0.425,1253
2.0,1.5,1037,0.425,0.9021,-0.8184,-848.66,10m,holdout,0.425,1253
2.0,2.0,1037,0.423,0.8796,-0.8408,-871.96,10m,holdout,0.425,1253
2.5,0.25,1037,0.42,1.3272,-0.3741,-387.94,10m,holdout,0.425,1253
2.5,0.5,1037,0.402,1.1546,-0.5638,-584.63,10m,holdout,0.425,1253
2.5,0.75,1037,0.396,1.056,-0.6644,-689.0,10m,holdout,0.425,1253
2.5,1.0,1037,0.393,1.0072,-0.7132,-739.61,10m,holdout,0.425,1253
2.5,1.5,1037,0.392,0.9537,-0.7667,-795.11,10m,holdout,0.425,1253
2.5,2.0,1037,0.39,0.9231,-0.7973,-826.79,10m,holdout,0.425,1253
3.0,0.25,1037,0.402,1.4885,-0.198,-205.29,10m,holdout,0.425,1253
3.0,0.5,1037,0.378,1.2859,-0.4272,-443.03,10m,holdout,0.425,1253
3.0,0.75,1037,0.371,1.1521,-0.5675,-588.52,10m,holdout,0.425,1253
3.0,1.0,1037,0.367,1.0868,-0.6336,-657.04,10m,holdout,0.425,1253
3.0,1.5,1037,0.365,1.0162,-0.7042,-730.27,10m,holdout,0.425,1253
3.0,2.0,1037,0.36,0.9763,-0.744,-771.58,10m,holdout,0.425,1253
3.5,0.25,1037,0.387,1.7112,0.0425,44.05,10m,holdout,0.425,1253
3.5,0.5,1037,0.362,1.4977,-0.2089,-216.66,10m,holdout,0.425,1253
3.5,0.75,1037,0.352,1.3179,-0.4004,-415.23,10m,holdout,0.425,1253
3.5,1.0,1037,0.345,1.2115,-0.5089,-527.71,10m,holdout,0.425,1253
3.5,1.5,1037,0.341,1.1123,-0.6081,-630.57,10m,holdout,0.425,1253
3.5,2.0,1037,0.337,1.0576,-0.6628,-687.36,10m,holdout,0.425,1253
4.0,0.25,1037,0.37,1.7308,0.0783,81.15,10m,holdout,0.425,1253
4.0,0.5,1037,0.344,1.5031,-0.1982,-205.48,10m,holdout,0.425,1253
4.0,0.75,1037,0.33,1.2908,-0.4255,-441.24,10m,holdout,0.425,1253
4.0,1.0,1037,0.322,1.1407,-0.5797,-601.2,10m,holdout,0.425,1253
4.0,1.5,1037,0.317,1.0072,-0.7132,-739.58,10m,holdout,0.425,1253
4.0,2.0,1037,0.31,0.9354,-0.785,-814.02,10m,holdout,0.425,1253
4.5,0.25,1037,0.362,1.7224,0.0852,88.32,10m,holdout,0.425,1253
4.5,0.5,1037,0.331,1.4657,-0.2306,-239.12,10m,holdout,0.425,1253
4.5,0.75,1037,0.313,1.2384,-0.4768,-494.42,10m,holdout,0.425,1253
4.5,1.0,1037,0.305,1.0816,-0.638,-661.65,10m,holdout,0.425,1253
4.5,1.5,1037,0.299,0.9377,-0.7828,-811.81,10m,holdout,0.425,1253
4.5,2.0,1037,0.291,0.86,-0.8605,-892.32,10m,holdout,0.425,1253
5.0,0.25,1037,0.356,1.8666,0.2455,254.54,10m,holdout,0.425,1253
5.0,0.5,1037,0.323,1.6537,-0.0368,-38.11,10m,holdout,0.425,1253
5.0,0.75,1037,0.306,1.4436,-0.2687,-278.59,10m,holdout,0.425,1253
5.0,1.0,1037,0.297,1.3041,-0.413,-428.29,10m,holdout,0.425,1253
5.0,1.5,1037,0.291,1.1505,-0.5696,-590.67,10m,holdout,0.425,1253
5.0,2.0,1037,0.284,1.0692,-0.6514,-675.49,10m,holdout,0.425,1253
1.5,0.25,1034,0.488,0.9029,-0.8163,-844.05,10m,holdout,0.45,1253
1.5,0.5,1034,0.479,0.815,-0.9058,-936.59,10m,holdout,0.45,1253
1.5,0.75,1034,0.469,0.7886,-0.9322,-963.9,10m,holdout,0.45,1253
1.5,1.0,1034,0.465,0.7739,-0.947,-979.17,10m,holdout,0.45,1253
1.5,1.5,1034,0.461,0.7569,-0.9639,-996.71,10m,holdout,0.45,1253
1.5,2.0,1034,0.459,0.7469,-0.9739,-1007.05,10m,holdout,0.45,1253
2.0,0.25,1034,0.451,1.114,-0.5983,-618.63,10m,holdout,0.45,1253
2.0,0.5,1034,0.438,0.9679,-0.7523,-777.88,10m,holdout,0.45,1253
2.0,0.75,1034,0.428,0.9025,-0.8183,-846.15,10m,holdout,0.45,1253
2.0,1.0,1034,0.426,0.8714,-0.8494,-878.3,10m,holdout,0.45,1253
2.0,1.5,1034,0.423,0.8367,-0.8842,-914.23,10m,holdout,0.45,1253
2.0,2.0,1034,0.422,0.8166,-0.9042,-934.97,10m,holdout,0.45,1253
2.5,0.25,1034,0.425,1.262,-0.4413,-456.35,10m,holdout,0.45,1253
2.5,0.5,1034,0.409,1.1025,-0.6164,-637.34,10m,holdout,0.45,1253
2.5,0.75,1034,0.4,1.0102,-0.7106,-734.79,10m,holdout,0.45,1253
2.5,1.0,1034,0.397,0.9651,-0.7557,-781.38,10m,holdout,0.45,1253
2.5,1.5,1034,0.395,0.916,-0.8048,-832.18,10m,holdout,0.45,1253
2.5,2.0,1034,0.394,0.888,-0.8328,-861.1,10m,holdout,0.45,1253
3.0,0.25,1034,0.4,1.3972,-0.292,-301.94,10m,holdout,0.45,1253
3.0,0.5,1034,0.379,1.1922,-0.5231,-540.88,10m,holdout,0.45,1253
3.0,0.75,1034,0.369,1.0575,-0.6633,-685.83,10m,holdout,0.45,1253
3.0,1.0,1034,0.366,0.9939,-0.7269,-751.6,10m,holdout,0.45,1253
3.0,1.5,1034,0.362,0.9257,-0.795,-822.08,10m,holdout,0.45,1253
3.0,2.0,1034,0.36,0.8874,-0.8334,-861.7,10m,holdout,0.45,1253
3.5,0.25,1034,0.386,1.6145,-0.0584,-60.34,10m,holdout,0.45,1253
3.5,0.5,1034,0.364,1.4102,-0.2982,-308.31,10m,holdout,0.45,1253
3.5,0.75,1034,0.355,1.2527,-0.466,-481.87,10m,holdout,0.45,1253
3.5,1.0,1034,0.349,1.1578,-0.563,-582.13,10m,holdout,0.45,1253
3.5,1.5,1034,0.344,1.069,-0.6518,-673.95,10m,holdout,0.45,1253
3.5,2.0,1034,0.341,1.0197,-0.7011,-724.91,10m,holdout,0.45,1253
4.0,0.25,1034,0.371,1.6655,0.0084,8.72,10m,holdout,0.45,1253
4.0,0.5,1034,0.347,1.4309,-0.273,-282.24,10m,holdout,0.45,1253
4.0,0.75,1034,0.333,1.2234,-0.4941,-510.93,10m,holdout,0.45,1253
4.0,1.0,1034,0.325,1.095,-0.6258,-647.09,10m,holdout,0.45,1253
4.0,1.5,1034,0.32,0.975,-0.7458,-771.12,10m,holdout,0.45,1253
4.0,2.0,1034,0.314,0.9099,-0.8109,-838.5,10m,holdout,0.45,1253
4.5,0.25,1034,0.363,1.7398,0.0994,102.76,10m,holdout,0.45,1253
4.5,0.5,1034,0.334,1.5493,-0.148,-153.08,10m,holdout,0.45,1253
4.5,0.75,1034,0.316,1.3326,-0.3829,-395.92,10m,holdout,0.45,1253
4.5,1.0,1034,0.309,1.1795,-0.5408,-559.2,10m,holdout,0.45,1253
4.5,1.5,1034,0.303,1.043,-0.6778,-700.86,10m,holdout,0.45,1253
4.5,2.0,1034,0.297,0.9698,-0.751,-776.53,10m,holdout,0.45,1253
5.0,0.25,1034,0.356,1.8497,0.2254,233.05,10m,holdout,0.45,1253
5.0,0.5,1034,0.324,1.6137,-0.0798,-82.48,10m,holdout,0.45,1253
5.0,0.75,1034,0.307,1.3956,-0.3179,-328.67,10m,holdout,0.45,1253
5.0,1.0,1034,0.298,1.2506,-0.4676,-483.51,10m,holdout,0.45,1253
5.0,1.5,1034,0.292,1.0907,-0.6301,-651.56,10m,holdout,0.45,1253
5.0,2.0,1034,0.286,1.0084,-0.7125,-736.68,10m,holdout,0.45,1253
1.5,0.25,1032,0.49,0.9189,-0.8013,-826.97,10m,holdout,0.475,1253
1.5,0.5,1032,0.482,0.8522,-0.8687,-896.55,10m,holdout,0.475,1253
1.5,0.75,1032,0.476,0.828,-0.8929,-921.52,10m,holdout,0.475,1253
1.5,1.0,1032,0.475,0.8144,-0.9066,-935.57,10m,holdout,0.475,1253
1.5,1.5,1032,0.469,0.7986,-0.9223,-951.82,10m,holdout,0.475,1253
1.5,2.0,1032,0.466,0.7893,-0.9316,-961.46,10m,holdout,0.475,1253
2.0,0.25,1032,0.452,1.1298,-0.5838,-602.48,10m,holdout,0.475,1253
2.0,0.5,1032,0.439,0.9871,-0.7332,-756.64,10m,holdout,0.475,1253
2.0,0.75,1032,0.432,0.9239,-0.7971,-822.58,10m,holdout,0.475,1253
2.0,1.0,1032,0.431,0.8937,-0.8272,-853.68,10m,holdout,0.475,1253
2.0,1.5,1032,0.427,0.8599,-0.861,-888.57,10m,holdout,0.475,1253
2.0,2.0,1032,0.424,0.8403,-0.8806,-908.78,10m,holdout,0.475,1253
2.5,0.25,1032,0.425,1.2795,-0.4248,-438.42,10m,holdout,0.475,1253
2.5,0.5,1032,0.411,1.1162,-0.6027,-622.03,10m,holdout,0.475,1253
2.5,0.75,1032,0.405,1.0233,-0.6976,-719.96,10m,holdout,0.475,1253
2.5,1.0,1032,0.403,0.9787,-0.7422,-765.91,10m,holdout,0.475,1253
2.5,1.5,1032,0.4,0.9301,-0.7908,-816.14,10m,holdout,0.475,1253
2.5,2.0,1032,0.397,0.9023,-0.8186,-844.77,10m,holdout,0.475,1253
3.0,0.25,1032,0.399,1.3691,-0.3229,-333.19,10m,holdout,0.475,1253
3.0,0.5,1032,0.382,1.1866,-0.5291,-546.04,10m,holdout,0.475,1253
3.0,0.75,1032,0.375,1.0556,-0.6653,-686.55,10m,holdout,0.475,1253
3.0,1.0,1032,0.372,0.9951,-0.7257,-748.94,10m,holdout,0.475,1253
3.0,1.5,1032,0.368,0.9301,-0.7907,-816.05,10m,holdout,0.475,1253
3.0,2.0,1032,0.364,0.8935,-0.8274,-853.87,10m,holdout,0.475,1253
3.5,0.25,1032,0.386,1.6395,-0.0334,-34.5,10m,holdout,0.475,1253
3.5,0.5,1032,0.365,1.4513,-0.2579,-266.16,10m,holdout,0.475,1253
3.5,0.75,1032,0.358,1.2914,-0.4277,-441.35,10m,holdout,0.475,1253
3.5,1.0,1032,0.354,1.1989,-0.522,-538.68,10m,holdout,0.475,1253
3.5,1.5,1032,0.349,1.1128,-0.608,-627.46,10m,holdout,0.475,1253
3.5,2.0,1032,0.345,1.0652,-0.6556,-676.59,10m,holdout,0.475,1253
4.0,0.25,1032,0.371,1.7252,0.0679,70.08,10m,holdout,0.475,1253
4.0,0.5,1032,0.349,1.488,-0.217,-223.99,10m,holdout,0.475,1253
4.0,0.75,1032,0.337,1.2948,-0.4228,-436.31,10m,holdout,0.475,1253
4.0,1.0,1032,0.331,1.1697,-0.5511,-568.78,10m,holdout,0.475,1253
4.0,1.5,1032,0.326,1.0526,-0.6683,-689.71,10m,holdout,0.475,1253
4.0,2.0,1032,0.319,0.9888,-0.7321,-755.55,10m,holdout,0.475,1253
4.5,0.25,1032,0.36,1.738,0.0948,97.79,10m,holdout,0.475,1253
4.5,0.5,1032,0.333,1.5211,-0.1802,-185.97,10m,holdout,0.475,1253
4.5,0.75,1032,0.319,1.3244,-0.3916,-404.16,10m,holdout,0.475,1253
4.5,1.0,1032,0.313,1.1774,-0.5433,-560.71,10m,holdout,0.475,1253
4.5,1.5,1032,0.306,1.0483,-0.6726,-694.08,10m,holdout,0.475,1253
4.5,2.0,1032,0.299,0.9792,-0.7417,-765.42,10m,holdout,0.475,1253
5.0,0.25,1032,0.354,1.8368,0.2101,216.8,10m,holdout,0.475,1253
5.0,0.5,1032,0.324,1.5958,-0.0988,-102.01,10m,holdout,0.475,1253
5.0,0.75,1032,0.308,1.3786,-0.3359,-346.61,10m,holdout,0.475,1253
5.0,1.0,1032,0.301,1.2313,-0.4877,-503.28,10m,holdout,0.475,1253
5.0,1.5,1032,0.295,1.0901,-0.6309,-651.06,10m,holdout,0.475,1253
5.0,2.0,1032,0.288,1.0124,-0.7085,-731.21,10m,holdout,0.475,1253
1.5,0.25,1030,0.491,0.945,-0.7748,-798.0,10m,holdout,0.5,1253
1.5,0.5,1030,0.484,0.8796,-0.8409,-866.13,10m,holdout,0.5,1253
1.5,0.75,1030,0.478,0.8558,-0.8647,-890.59,10m,holdout,0.5,1253
1.5,1.0,1030,0.476,0.8425,-0.878,-904.38,10m,holdout,0.5,1253
1.5,1.5,1030,0.473,0.827,-0.8935,-920.33,10m,holdout,0.5,1253
1.5,2.0,1030,0.468,0.8178,-0.9027,-929.82,10m,holdout,0.5,1253
2.0,0.25,1030,0.457,1.1947,-0.519,-534.55,10m,holdout,0.5,1253
2.0,0.5,1030,0.448,1.0562,-0.6637,-683.61,10m,holdout,0.5,1253
2.0,0.75,1030,0.438,0.9943,-0.7262,-748.02,10m,holdout,0.5,1253
2.0,1.0,1030,0.437,0.9649,-0.7556,-778.29,10m,holdout,0.5,1253
2.0,1.5,1030,0.436,0.9319,-0.7887,-812.31,10m,holdout,0.5,1253
2.0,2.0,1030,0.432,0.9127,-0.8078,-832.08,10m,holdout,0.5,1253
2.5,0.25,1030,0.428,1.3139,-0.3919,-403.67,10m,holdout,0.5,1253
2.5,0.5,1030,0.417,1.157,-0.5615,-578.4,10m,holdout,0.5,1253
2.5,0.75,1030,0.408,1.0666,-0.6538,-673.45,10m,holdout,0.5,1253
2.5,1.0,1030,0.407,1.0236,-0.6969,-717.78,10m,holdout,0.5,1253
2.5,1.5,1030,0.405,0.9766,-0.7439,-766.22,10m,holdout,0.5,1253
2.5,2.0,1030,0.401,0.9497,-0.7708,-793.88,10m,holdout,0.5,1253
3.0,0.25,1030,0.4,1.3822,-0.3099,-319.23,10m,holdout,0.5,1253
3.0,0.5,1030,0.386,1.212,-0.5033,-518.35,10m,holdout,0.5,1253
3.0,0.75,1030,0.377,1.083,-0.6374,-656.56,10m,holdout,0.5,1253
3.0,1.0,1030,0.376,1.0236,-0.6968,-717.74,10m,holdout,0.5,1253
3.0,1.5,1030,0.372,0.9597,-0.7607,-783.53,10m,holdout,0.5,1253
3.0,2.0,1030,0.366,0.9237,-0.7967,-820.62,10m,holdout,0.5,1253
3.5,0.25,1030,0.386,1.6553,-0.0185,-19.03,10m,holdout,0.5,1253
3.5,0.5,1030,0.369,1.4591,-0.2505,-258.04,10m,holdout,0.5,1253
3.5,0.75,1030,0.358,1.2903,-0.4293,-442.18,10m,holdout,0.5,1253
3.5,1.0,1030,0.356,1.2112,-0.5092,-524.49,10m,holdout,0.5,1253
3.5,1.5,1030,0.351,1.1269,-0.5935,-611.33,10m,holdout,0.5,1253
3.5,2.0,1030,0.346,1.0797,-0.6407,-659.95,10m,holdout,0.5,1253
4.0,0.25,1030,0.373,1.7938,0.136,140.05,10m,holdout,0.5,1253
4.0,0.5,1030,0.353,1.5627,-0.1424,-146.62,10m,holdout,0.5,1253
4.0,0.75,1030,0.34,1.3733,-0.3439,-354.25,10m,holdout,0.5,1253
4.0,1.0,1030,0.337,1.2498,-0.4707,-484.84,10m,holdout,0.5,1253
4.0,1.5,1030,0.331,1.1338,-0.5867,-604.28,10m,holdout,0.5,1253
4.0,2.0,1030,0.323,1.0706,-0.6499,-669.4,10m,holdout,0.5,1253
4.5,0.25,1030,0.361,1.7144,0.065,66.91,10m,holdout,0.5,1253
4.5,0.5,1030,0.338,1.4846,-0.2168,-223.33,10m,holdout,0.5,1253
4.5,0.75,1030,0.321,1.2841,-0.4317,-444.69,10m,holdout,0.5,1253
4.5,1.0,1030,0.317,1.136,-0.5844,-601.94,10m,holdout,0.5,1253
4.5,1.5,1030,0.311,1.0051,-0.7153,-736.77,10m,holdout,0.5,1253
4.5,2.0,1030,0.303,0.9349,-0.7855,-809.08,10m,holdout,0.5,1253
5.0,0.25,1030,0.354,1.842,0.2123,218.7,10m,holdout,0.5,1253
5.0,0.5,1030,0.327,1.5971,-0.098,-100.9,10m,holdout,0.5,1253
5.0,0.75,1030,0.31,1.3798,-0.3344,-344.38,10m,holdout,0.5,1253
5.0,1.0,1030,0.305,1.2325,-0.4862,-500.8,10m,holdout,0.5,1253
5.0,1.5,1030,0.298,1.0912,-0.6294,-648.26,10m,holdout,0.5,1253
5.0,2.0,1030,0.29,1.0134,-0.7071,-728.31,10m,holdout,0.5,1253
1.5,0.25,1027,0.497,0.9389,-0.7808,-801.92,10m,holdout,0.525,1253
1.5,0.5,1027,0.489,0.8784,-0.8421,-864.81,10m,holdout,0.525,1253
1.5,0.75,1027,0.483,0.8563,-0.8642,-887.58,10m,holdout,0.525,1253
1.5,1.0,1027,0.481,0.8437,-0.8768,-900.45,10m,holdout,0.525,1253
1.5,1.5,1027,0.478,0.8292,-0.8913,-915.37,10m,holdout,0.525,1253
1.5,2.0,1027,0.474,0.8205,-0.9,-924.27,10m,holdout,0.525,1253
2.0,0.25,1027,0.461,1.2241,-0.4903,-503.58,10m,holdout,0.525,1253
2.0,0.5,1027,0.451,1.0887,-0.6311,-648.13,10m,holdout,0.525,1253
2.0,0.75,1027,0.441,1.0293,-0.6912,-709.82,10m,holdout,0.525,1253
2.0,1.0,1027,0.438,1.0014,-0.7191,-738.52,10m,holdout,0.525,1253
2.0,1.5,1027,0.437,0.9701,-0.7504,-770.7,10m,holdout,0.525,1253
2.0,2.0,1027,0.435,0.9519,-0.7686,-789.36,10m,holdout,0.525,1253
2.5,0.25,1027,0.432,1.3116,-0.3963,-406.98,10m,holdout,0.525,1253
2.5,0.5,1027,0.421,1.1494,-0.5691,-584.43,10m,holdout,0.525,1253
2.5,0.75,1027,0.412,1.0596,-0.6609,-678.7,10m,holdout,0.525,1253
2.5,1.0,1027,0.409,1.0169,-0.7036,-722.6,10m,holdout,0.525,1253
2.5,1.5,1027,0.407,0.9702,-0.7503,-770.56,10m,holdout,0.525,1253
2.5,2.0,1027,0.405,0.9435,-0.777,-797.94,10m,holdout,0.525,1253
3.0,0.25,1027,0.405,1.4296,-0.2634,-270.53,10m,holdout,0.525,1253
3.0,0.5,1027,0.39,1.2543,-0.4612,-473.65,10m,holdout,0.525,1253
3.0,0.75,1027,0.38,1.1259,-0.5946,-610.64,10m,holdout,0.525,1253
3.0,1.0,1027,0.378,1.0668,-0.6536,-671.26,10m,holdout,0.525,1253
3.0,1.5,1027,0.375,1.0034,-0.7171,-736.45,10m,holdout,0.525,1253
3.0,2.0,1027,0.371,0.9675,-0.7529,-773.23,10m,holdout,0.525,1253
3.5,0.25,1027,0.391,1.6839,0.0089,9.16,10m,holdout,0.525,1253
3.5,0.5,1027,0.373,1.4914,-0.2188,-224.69,10m,holdout,0.525,1253
3.5,0.75,1027,0.362,1.3241,-0.3959,-406.59,10m,holdout,0.525,1253
3.5,1.0,1027,0.358,1.2463,-0.4741,-486.87,10m,holdout,0.525,1253
3.5,1.5,1027,0.354,1.1637,-0.5567,-571.76,10m,holdout,0.525,1253
3.5,2.0,1027,0.351,1.1175,-0.603,-619.24,10m,holdout,0.525,1253
4.0,0.25,1027,0.378,1.8346,0.1742,178.9,10m,holdout,0.525,1253
4.0,0.5,1027,0.357,1.6109,-0.0951,-97.69,10m,holdout,0.525,1253
4.0,0.75,1027,0.345,1.4378,-0.2801,-287.65,10m,holdout,0.525,1253
4.0,1.0,1027,0.34,1.3205,-0.3999,-410.73,10m,holdout,0.525,1253
4.0,1.5,1027,0.334,1.2114,-0.5091,-522.85,10m,holdout,0.525,1253
4.0,2.0,1027,0.329,1.152,-0.5685,-583.85,10m,holdout,0.525,1253
4.5,0.25,1027,0.364,1.7351,0.0842,86.52,10m,holdout,0.525,1253
4.5,0.5,1027,0.34,1.4862,-0.2164,-222.29,10m,holdout,0.525,1253
4.5,0.75,1027,0.324,1.2683,-0.4492,-461.32,10m,holdout,0.525,1253
4.5,1.0,1027,0.317,1.1343,-0.5861,-601.89,10m,holdout,0.525,1253
4.5,1.5,1027,0.311,1.0092,-0.7113,-730.45,10m,holdout,0.525,1253
4.5,2.0,1027,0.305,0.9413,-0.7791,-800.18,10m,holdout,0.525,1253
5.0,0.25,1027,0.356,1.8494,0.2179,223.83,10m,holdout,0.525,1253
5.0,0.5,1027,0.328,1.617,-0.0793,-81.42,10m,holdout,0.525,1253
5.0,0.75,1027,0.313,1.3968,-0.3177,-326.26,10m,holdout,0.525,1253
5.0,1.0,1027,0.305,1.2464,-0.4725,-485.27,10m,holdout,0.525,1253
5.0,1.5,1027,0.298,1.1001,-0.6204,-637.16,10m,holdout,0.525,1253
5.0,2.0,1027,0.292,1.0218,-0.6987,-717.57,10m,holdout,0.525,1253
1.5,0.25,1025,0.491,0.9141,-0.8057,-825.82,10m,holdout,0.55,1253
1.5,0.5,1025,0.484,0.8532,-0.8673,-888.96,10m,holdout,0.55,1253
1.5,0.75,1025,0.478,0.8308,-0.8897,-911.9,10m,holdout,0.55,1253
1.5,1.0,1025,0.476,0.8181,-0.9023,-924.86,10m,holdout,0.55,1253
1.5,1.5,1025,0.474,0.8035,-0.9169,-939.85,10m,holdout,0.55,1253
1.5,2.0,1025,0.471,0.7948,-0.9256,-948.75,10m,holdout,0.55,1253
2.0,0.25,1025,0.459,1.1957,-0.5191,-532.11,10m,holdout,0.55,1253
2.0,0.5,1025,0.45,1.0599,-0.6598,-676.34,10m,holdout,0.55,1253
2.0,0.75,1025,0.441,1.0004,-0.7201,-738.09,10m,holdout,0.55,1253
2.0,1.0,1025,0.438,0.9724,-0.7481,-766.77,10m,holdout,0.55,1253
2.0,1.5,1025,0.436,0.941,-0.7794,-798.89,10m,holdout,0.55,1253
2.0,2.0,1025,0.434,0.9229,-0.7975,-817.49,10m,holdout,0.55,1253
2.5,0.25,1025,0.434,1.3514,-0.3563,-365.24,10m,holdout,0.55,1253
2.5,0.5,1025,0.423,1.1899,-0.5285,-541.75,10m,holdout,0.55,1253
2.5,0.75,1025,0.416,1.1001,-0.6203,-635.83,10m,holdout,0.55,1253
2.5,1.0,1025,0.413,1.0574,-0.663,-679.59,10m,holdout,0.55,1253
2.5,1.5,1025,0.41,1.0108,-0.7097,-727.41,10m,holdout,0.55,1253
2.5,2.0,1025,0.408,0.9842,-0.7363,-754.72,10m,holdout,0.55,1253
3.0,0.25,1025,0.409,1.4822,-0.2132,-218.49,10m,holdout,0.55,1253
3.0,0.5,1025,0.397,1.3209,-0.396,-405.9,10m,holdout,0.55,1253
3.0,0.75,1025,0.387,1.1994,-0.5211,-534.15,10m,holdout,0.55,1253
3.0,1.0,1025,0.385,1.1445,-0.576,-590.42,10m,holdout,0.55,1253
3.0,1.5,1025,0.381,1.085,-0.6354,-651.33,10m,holdout,0.55,1253
3.0,2.0,1025,0.378,1.0513,-0.6692,-685.9,10m,holdout,0.55,1253
3.5,0.25,1025,0.394,1.6989,0.0217,22.24,10m,holdout,0.55,1253
3.5,0.5,1025,0.376,1.5294,-0.1817,-186.25,10m,holdout,0.55,1253
3.5,0.75,1025,0.366,1.3732,-0.3467,-355.37,10m,holdout,0.55,1253
3.5,1.0,1025,0.363,1.3019,-0.4185,-428.95,10m,holdout,0.55,1253
3.5,1.5,1025,0.358,1.226,-0.4944,-506.79,10m,holdout,0.55,1253
3.5,2.0,1025,0.354,1.1834,-0.537,-550.38,10m,holdout,0.55,1253
4.0,0.25,1025,0.379,1.8306,0.1676,171.76,10m,holdout,0.55,1253
