ts_ms,open,high,low,close,volume,turnover
1780210800000,74016.2,74016.2,73850.3,73868,553.278,40897120.8217
1780212600000,73868,73882.5,73800,73842.4,483.514,35706264.7273
1780214400000,73842.4,73963.7,73838.9,73948.2,368.846,27261230.2985
1780216200000,73948.2,73963,73815.4,73913.8,328.305,24254391.6816
1780218000000,73913.8,73952.9,73843.9,73934.3,398.316,29432642.3835
1780219800000,73934.3,74003.4,73774,73814.2,577.697,42692668.0567
1780221600000,73814.2,73837.1,73687.6,73782.2,705.114,52015661.6394
1780223400000,73782.2,73879.7,73771,73873.7,454.279,33533799.1218
1780225200000,73873.7,73946.5,73863,73946.4,220.59,16300691.939
1780227000000,73946.4,73948,73876.1,73911,185.984,13745965.1028
1780228800000,73911,73968,73836.7,73910.6,297.605,21994500.7249
1780230600000,73910.6,73963.3,73859.5,73894,383.18,28321530.3608
1780232400000,73894,74007.2,73840.9,73933.7,242.513,17930060.8481
1780234200000,73933.7,73947.3,73783.1,73841,290.718,21469035.0086
1780236000000,73841,73841.1,73467.8,73563.4,3421.764,251915529.3136
1780237800000,73563.4,73711,73522.6,73577.1,1553.798,114400781.1097
1780239600000,73577.1,73744.1,73549.8,73706.9,674.826,49696002.7399
1780241400000,73706.9,73718.4,73573.7,73617,439.627,32371236.4046
1780243200000,73617,73694.1,73474.1,73568.4,776.041,57101356.2191
1780245000000,73568.4,73568.4,73351,73499.9,1430.124,105021578.8651
1780246800000,73499.9,73561.6,73427.5,73560.8,401.079,29481562.6652
1780248600000,73560.8,73699.5,73560.7,73677.9,459.579,33844770.1112
1780250400000,73677.9,73678.7,73567.8,73593.8,271.245,19969432.71
1780252200000,73593.8,73681.9,73543.8,73573.3,199.886,14712309.5575
1780254000000,73573.3,73625.6,73417.7,73497.6,496.693,36524498.2664
1780255800000,73497.6,73542.5,73412.1,73520.6,309.812,22766763.1838
1780257600000,73520.6,73727.9,73520.6,73648,741.054,54573334.1532
1780259400000,73648,73734,73636.3,73714.7,172.928,12740311.2064
1780261200000,73714.7,73727.4,73582.3,73611.9,392.329,28899279.2322
1780263000000,73611.9,73899,73587,73857.4,1595.587,117722767.0419
1780264800000,73857.4,73979.2,73650,73851,928.821,68570588.715
1780266600000,73851,73970,73836.6,73915,436.062,32233210.2479
1780268400000,73915,74173.8,73726,73794.5,1606.324,118730486.1982
1780270200000,73794.5,73802,73452.3,73649.6,1343.816,98874737.6927
1780272000000,73649.6,73955.9,73614.4,73927.9,724.703,53480387.6639
1780273800000,73927.9,74057.6,73791,73850.2,790.21,58416207.992
1780275600000,73850.2,73887.4,73531,73557.4,845.033,62208837.7198
1780277400000,73557.4,73622.9,73228,73256.1,1321.702,97033404.8503
1780279200000,73256.1,73534.5,73176,73493.5,845.092,61987084.6333
1780281000000,73493.5,73849,73428.5,73753.6,1069.916,78889359.6816
1780282800000,73753.6,73985.5,73753.5,73877.1,923.339,68216226.0022
1780284600000,73877.1,73950,73688.9,73726.2,616.33,45503885.001
1780286400000,73726.2,73806,73363.7,73366.9,1033.277,75972423.1021
1780288200000,73366.9,73556.7,73288,73486.3,897.656,65918992.2119
1780290000000,73486.3,73500,73299.9,73300,830.043,60951478.6186
1780291800000,73300,73432.7,73287.6,73314.7,721.138,52889266.4772
1780293600000,73314.7,73342.4,73104,73155.3,1184.61,86733672.7935
1780295400000,73155.3,73200,72923,73105.4,2235.495,163317474.7615
1780297200000,73105.4,73175,72907.8,72942.2,1488.837,108728762.7707
1780299000000,72942.2,72972.2,72654.8,72770.2,2496.033,181761217.8769
1780300800000,72770.2,72836.2,72600,72701.6,1152.446,83847196.9637
1780302600000,72701.6,72899.8,72580.1,72877.2,2020.123,146959721.7172
1780304400000,72877.2,73064.9,72871,72970.4,1606.848,117236260.0861
1780306200000,72970.4,73020.5,72801.1,72861,2250.015,164047190.265
1780308000000,72861,72882.7,72600.5,72675,1693.944,123155564.0967
1780309800000,72675,72762.8,72541.7,72719,1526.966,110925364.0241
1780311600000,72719,72734.5,72608.9,72630,429.185,31186223.0465
1780313400000,72630,72732,72160.5,72449.7,4756.336,344504750.9449
1780315200000,72449.7,72590,71862,72185.7,8322.881,600353167.1567
1780317000000,72185.7,72288.9,72070,72178.5,2060.599,148723706.1972
1780318800000,72178.5,72200,71674.1,71786.7,5309.851,381583078.0936
1780320600000,71786.7,72071.3,71350,71679.9,9755.188,699037816.3725
1780322400000,71679.9,71856,71444.5,71503.1,3634.029,260403050.6388
1780324200000,71503.1,71590.3,71383.1,71544.1,2202.544,157411940.9258
1780326000000,71544.1,71648,71040,71058,3790.637,270248958.0605
1780327800000,71058,71472,71050,71103.9,2787.203,198579361.926
1780329600000,71103.9,71183.1,70650.4,71080.4,5193.432,368206265.7536
1780331400000,71080.4,71584.2,71024,71539.1,4437.954,316379168.4883
1780333200000,71539.1,71725,71445,71715.7,1632.402,116810303.0821
1780335000000,71715.7,71800,71507,71623.4,2144.153,153682054.366
1780336800000,71623.4,71677.8,71354.9,71532.9,1105.675,79051355.2885
1780338600000,71532.9,71666.7,71379.5,71474.4,765.013,54710907.4239
1780340400000,71474.4,71604.7,71360.1,71604.7,598.361,42748979.8923
1780342200000,71604.7,71652.7,71488.8,71576.1,1760.382,125958278.2558
1780344000000,71576.1,71683.1,71499.4,71590.6,564.661,40409297.8422
1780345800000,71590.6,71650,71391.3,71428.2,540.336,38659655.8244
1780347600000,71428.2,71431.6,71055,71132.4,1497.261,106610939.0455
1780349400000,71132.4,71143,70879.3,71008.1,1708.939,121326714.5441
1780351200000,71008.1,71313.2,70805,71262.9,2108.337,149826057.2173
1780353000000,71262.9,71449.5,71054.1,71382.7,1147.236,81763245.5922
1780354800000,71382.7,71479.2,71216.6,71216.6,955.365,68199514.0009
1780356600000,71216.6,71571.2,71194.4,71391.3,1247.706,89143001.4195
1780358400000,71391.3,71398.4,71126.7,71215.4,644.066,45891302.1329
1780360200000,71215.4,71285.7,71057.1,71269.7,588.332,41879203.5437
1780362000000,71269.7,71359.7,71165.7,71183.9,540.747,38543010.6135
1780363800000,71183.9,71203.8,70555.1,70634.9,3567.127,252596923.8974
1780365600000,70634.9,70826.4,70063.9,70789.2,7801.911,549299132.8305
1780367400000,70789.2,70858.5,70555,70830,1487.338,105178893.2562
1780369200000,70830,71016.9,70777,70933.9,2035.598,144386380.9497
1780371000000,70933.9,71000,70888.2,70933.9,834.563,59215563.4837
1780372800000,70933.9,71029.5,70683.5,70950.3,1241.5,87985870.1611
1780374600000,70950.3,71039.2,70727.7,70788,1410.242,99958406.5307
1780376400000,70788,70825,70552.4,70577.1,1165.07,82324956.1369
1780378200000,70577.1,70704.2,70200.2,70243.7,3705.526,260823363.4401
1780380000000,70243.7,70424,70200.6,70342.9,1122.456,78921784.156
1780381800000,70342.9,70401.1,69902,70083.2,3102.706,217513030.2815
1780383600000,70083.2,70251.3,69705.1,69885.5,4072.35,284790453.8134
1780385400000,69885.5,70219.6,69875.4,70080.8,1748.067,122525891.6876
1780387200000,70080.8,70150.7,69825.2,69998,1753.865,122717851.4206
1780389000000,69998,70060,69665,69801.1,1654.495,115524448.9527
1780390800000,69801.1,69828.5,69290,69374.1,4759.173,330881583.3546
1780392600000,69374.1,69541.9,69322.4,69398,1779.171,123550227.9723
1780394400000,69398,69741.6,69309.6,69612.6,1754.778,122092581.1239
1780396200000,69612.6,69670.7,69412.2,69622.7,1269.998,88289333.7959
1780398000000,69622.7,69640.8,69400,69470,708.845,49271496.7829
1780399800000,69470,69585.1,69363.3,69434.2,718.502,49913850.9491
1780401600000,69434.2,69519,69210.5,69258.2,2473.469,171479987.3682
1780403400000,69258.2,69258.5,68962,68984.9,3175.799,219460682.3965
1780405200000,68984.9,69157.4,68841,68994.4,3571.845,246433133.7208
1780407000000,68994.4,69082.4,68723.1,68782,4805.245,330847897.9291
1780408800000,68782,68810,67564.8,67854.6,14369.454,979786875.9589
1780410600000,67854.6,68250,67825.5,67992.2,5849.764,398201481.4062
1780412400000,67992.2,68067.5,67325,67420.4,8391.638,568079739.0208
1780414200000,67420.4,67481.5,67030.4,67269.4,7638.114,513624580.5879
1780416000000,67269.4,68112.1,67193.8,67829,6934.531,469806561.8956
1780417800000,67829,67837.7,67367.7,67382.9,4003.087,270595147.0466
1780419600000,67382.9,67780,67329.2,67702.2,2270.795,153455633.0277
1780421400000,67702.2,67823.4,67345.3,67456.5,2198.279,148406767.5528
1780423200000,67456.5,67628.5,67246.4,67267.8,1459.452,98444539.6169
1780425000000,67267.8,67333.6,67082.3,67306.1,1602.723,107731951.8225
1780426800000,67306.1,67398.1,66875,66939.1,3435.288,230295570.1465
1780428600000,66939.1,67474.4,66356,67287.9,8883.08,593454062.184
1780430400000,67287.9,67450,66870,66915.7,3626.746,243518225.5065
1780432200000,66915.7,67676.1,66906.7,67550.5,2753.579,185427266.1975
1780434000000,67550.5,67891.4,67360.7,67856.4,2811.591,190182750.8992
1780435800000,67856.4,67891.2,67466,67532.9,1573.215,106463666.0808
1780437600000,67532.9,67532.9,66890,67251.5,2920.406,196357323.5491
1780439400000,67251.5,67279.2,66191.3,66363.5,6660.086,443751418.9074
1780441200000,66363.5,66746.8,66160,66413.1,4534.133,301082944.7879
1780443000000,66413.1,66838.7,66210.2,66725.2,2923.349,194552292.3689
1780444800000,66725.2,67092,66611.4,66741.6,2919.25,195139914.4217
1780446600000,66741.6,67174.6,66666.2,66900,1999.127,133917004.9456
1780448400000,66900,67013.9,66628.1,66982.4,1236.47,82623835.9049
1780450200000,66982.4,67019.7,66424.9,66878.8,2246.862,149843228.6911
1780452000000,66878.8,66909.8,66600.5,66619.1,1189.602,79432038.4171
1780453800000,66619.1,66826.3,66542.1,66581.4,708.706,47251676.8058
1780455600000,66581.4,66631.3,66053.4,66117.3,2885.642,191243128.9345
1780457400000,66117.3,66232.2,65400,65818.7,7738.039,509287300.5168
