ts_ms,open,high,low,close,volume
1766264400000,2982.76,2984.46,2981.18,2981.71,4730.54
1766265300000,2981.71,2984.63,2980.1,2980.67,2032.24
1766266200000,2980.67,2982.77,2979.4,2981.38,2154.94
1766267100000,2981.38,2981.38,2977.25,2977.26,2709.01
1766268000000,2977.26,2978.37,2972.89,2974.76,5229.84
1766268900000,2974.76,2974.9,2972.18,2972.78,4259.31
1766269800000,2972.78,2976.89,2972.55,2975.82,2765.41
1766270700000,2975.82,2978.99,2974.92,2975.66,2242.01
1766271600000,2975.66,2976.56,2973.68,2974.98,1320.59
1766272500000,2974.98,2977.44,2972.72,2973.97,838.43
1766273400000,2973.97,2975.71,2970.77,2973.25,1999.17
1766274300000,2973.25,2977.5,2973.25,2976.31,1680.01
1766275200000,2976.31,2977.0,2973.91,2975.81,2282.1
1766276100000,2975.81,2980.05,2975.09,2979.3,2420.98
1766277000000,2979.3,2979.76,2975.26,2977.46,1884.93
1766277900000,2977.46,2979.26,2976.67,2978.41,1452.8
1766278800000,2978.41,2978.41,2973.0,2974.31,2171.85
1766279700000,2974.31,2975.16,2973.0,2973.4,843.65
1766280600000,2973.4,2973.41,2961.39,2964.61,14735.26
1766281500000,2964.61,2970.89,2963.43,2966.35,5663.69
1766282400000,2966.35,2973.58,2964.42,2968.98,5737.24
1766283300000,2968.98,2968.98,2959.39,2967.49,8426.63
1766284200000,2967.49,2969.26,2962.39,2963.83,8176.61
1766285100000,2963.83,2965.95,2960.37,2964.73,7401.58
1766286000000,2964.73,2970.53,2963.48,2969.49,4188.7
1766286900000,2969.49,2975.07,2969.09,2971.25,5641.81
1766287800000,2971.25,2973.46,2968.43,2971.14,1502.24
1766288700000,2971.14,2972.89,2970.76,2971.4,878.37
1766289600000,2971.4,2976.52,2970.36,2974.49,3739.59
1766290500000,2974.49,2976.97,2974.15,2975.9,2499.85
1766291400000,2975.9,2977.5,2973.88,2974.19,1544.67
1766292300000,2974.19,2974.64,2972.75,2973.71,1056.9
1766293200000,2973.71,2975.38,2972.0,2974.94,2140.91
1766294100000,2974.94,2977.17,2973.65,2974.95,2107.62
1766295000000,2974.95,2975.1,2971.64,2972.9,1034.17
1766295900000,2972.9,2973.28,2971.55,2972.02,1168.39
1766296800000,2972.02,2974.81,2971.52,2974.0,1883.95
1766297700000,2974.0,2975.56,2973.38,2974.73,1406.7
1766298600000,2974.73,2976.37,2973.33,2973.79,1445.28
1766299500000,2973.79,2974.81,2973.0,2974.5,727.7
1766300400000,2974.5,2976.0,2973.8,2974.46,946.42
1766301300000,2974.46,2977.73,2973.89,2976.23,2395.29
1766302200000,2976.23,2977.46,2975.11,2975.76,1453.97
1766303100000,2975.76,2981.57,2975.47,2979.59,5129.45
1766304000000,2979.59,2981.08,2975.69,2977.56,4685.0
1766304900000,2977.56,2984.7,2977.02,2983.26,6842.66
1766305800000,2983.26,2998.88,2982.29,2992.41,26902.23
1766306700000,2992.41,2994.45,2988.11,2990.53,4449.44
1766307600000,2990.53,2997.98,2983.35,2990.57,9612.36
1766308500000,2990.57,2996.88,2988.54,2992.13,9444.78
1766309400000,2992.13,3001.69,2992.13,2997.01,10439.38
1766310300000,2997.01,3012.43,2994.34,3001.8,40000.44
1766311200000,3001.8,3006.9,2997.18,3001.2,26232.86
1766312100000,3001.2,3004.29,2999.0,3000.01,7584.62
1766313000000,3000.01,3001.65,2992.41,2997.24,10916.89
1766313900000,2997.24,2997.61,2990.86,2995.47,6066.5
1766314800000,2995.47,2996.57,2991.45,2993.64,4252.03
1766315700000,2993.64,2999.96,2991.6,2996.44,8178.0
1766316600000,2996.44,2997.57,2994.04,2994.75,2243.21
1766317500000,2994.75,2995.81,2993.55,2995.24,2730.87
1766318400000,2995.24,3000.53,2994.66,2998.66,4368.95
1766319300000,2998.66,3003.74,2997.73,2998.14,5861.21
1766320200000,2998.14,2999.87,2980.01,2984.4,16896.83
1766321100000,2984.4,2989.0,2980.77,2988.64,8431.33
1766322000000,2988.64,2990.87,2961.23,2970.42,49483.03
1766322900000,2970.42,2972.82,2961.3,2965.92,21393.15
1766323800000,2965.92,2966.55,2945.44,2954.22,63415.5
1766324700000,2954.22,2957.97,2939.8,2948.48,45519.01
1766325600000,2948.48,2975.78,2944.79,2958.82,46697.2
1766326500000,2958.82,2966.45,2957.55,2962.39,9031.53
1766327400000,2962.39,2967.47,2953.01,2966.36,15585.57
1766328300000,2966.36,2970.28,2963.99,2969.32,6939.7
1766329200000,2969.32,2969.9,2962.5,2965.53,7272.2
1766330100000,2965.53,2967.68,2960.5,2964.5,4230.64
1766331000000,2964.5,2972.0,2962.57,2968.21,6265.23
1766331900000,2968.21,2979.53,2966.36,2973.0,15533.58
1766332800000,2973.0,2978.39,2971.32,2971.32,6626.74
1766333700000,2971.32,2982.66,2967.17,2975.51,10285.1
1766334600000,2975.51,2977.42,2973.01,2974.81,4113.74
1766335500000,2974.81,2986.43,2974.22,2984.72,7540.22
1766336400000,2984.72,2987.57,2980.71,2982.72,5777.56
1766337300000,2982.72,2986.95,2975.36,2978.08,6247.69
1766338200000,2978.08,2985.2,2976.88,2984.65,3228.88
1766339100000,2984.65,2984.68,2980.01,2982.36,2745.29
1766340000000,2982.36,2983.87,2966.0,2968.44,19431.63
1766340900000,2968.44,2977.52,2967.59,2976.02,6323.05
1766341800000,2976.02,2984.4,2975.88,2982.47,6966.67
1766342700000,2982.47,2987.0,2981.94,2986.99,3883.67
1766343600000,2986.99,2995.99,2986.99,2988.15,14852.41
1766344500000,2988.15,2990.33,2987.09,2989.49,2263.34
1766345400000,2989.49,2989.49,2976.09,2986.94,11635.76
1766346300000,2986.94,2995.68,2985.16,2989.67,4534.51
1766347200000,2989.67,2992.94,2989.07,2989.6,4042.61
1766348100000,2989.6,2991.99,2986.0,2987.71,3065.95
1766349000000,2987.71,2992.68,2987.6,2990.41,3643.78
1766349900000,2990.41,2991.61,2984.0,2985.57,4054.83
1766350800000,2985.57,2988.68,2984.0,2986.04,2662.01
1766351700000,2986.04,2989.59,2984.47,2984.47,2483.68
1766352600000,2984.47,2985.82,2976.16,2977.74,3903.62
1766353500000,2977.74,2979.15,2969.42,2972.32,10174.89
1766354400000,2972.32,2985.04,2969.87,2984.2,6917.25
1766355300000,2984.2,2988.85,2980.08,2985.83,4381.87
1766356200000,2985.83,2991.89,2985.01,2988.58,3769.8
1766357100000,2988.58,2995.33,2987.15,2995.33,5884.75
1766358000000,2995.33,3011.59,2994.94,2997.81,25694.42
1766358900000,2997.81,3007.06,2996.55,2996.63,6974.04
1766359800000,2996.63,3004.95,2991.01,2998.8,7317.26
1766360700000,2998.8,3004.18,2998.79,3001.01,2300.62
1766361600000,3001.01,3046.46,3001.0,3044.16,47663.68
1766362500000,3044.16,3060.0,3013.05,3028.2,65026.17
1766363400000,3028.2,3039.61,3018.12,3032.43,18650.64
1766364300000,3032.43,3036.97,3021.0,3021.0,8406.66
1766365200000,3021.0,3032.85,3019.38,3028.87,17791.84
1766366100000,3028.87,3042.42,3027.65,3033.4,11631.14
1766367000000,3033.4,3046.8,3033.36,3040.0,9800.28
1766367900000,3040.0,3042.0,3016.98,3016.98,18866.97
1766368800000,3016.98,3018.36,2969.29,2992.78,78823.65
1766369700000,2992.78,3006.37,2987.86,2997.36,15851.95
1766370600000,2997.36,3013.17,2996.53,3006.25,8798.35
1766371500000,3006.25,3012.0,3005.99,3008.34,4634.94
1766372400000,3008.34,3019.76,3000.28,3014.02,9384.32
1766373300000,3014.02,3028.21,3012.54,3025.75,11221.66
1766374200000,3025.75,3032.03,3018.58,3021.0,9160.64
1766375100000,3021.0,3024.69,3016.62,3020.29,4756.37
1766376000000,3020.29,3024.83,3018.43,3020.47,4100.12
1766376900000,3020.47,3038.44,3020.47,3033.88,11526.91
1766377800000,3033.88,3039.95,3026.17,3036.91,10320.87
1766378700000,3036.91,3042.49,3034.06,3039.05,9085.99
1766379600000,3039.05,3040.37,3030.1,3033.56,6953.58
1766380500000,3033.56,3035.86,3025.92,3026.85,7723.54
1766381400000,3026.85,3036.2,3024.0,3030.36,5623.05
1766382300000,3030.36,3034.85,3026.05,3027.05,3872.11
1766383200000,3027.05,3029.33,3020.82,3025.5,6256.09
1766384100000,3025.5,3032.7,3021.2,3024.11,4218.17
1766385000000,3024.11,3029.35,3022.87,3029.18,3551.46
1766385900000,3029.18,3029.19,3023.5,3023.51,3777.93
1766386800000,3023.51,3034.7,3022.0,3032.09,6273.4
1766387700000,3032.09,3033.25,3027.55,3030.5,5183.7
1766388600000,3030.5,3033.3,3026.7,3030.02,3400.24
1766389500000,3030.02,3030.18,3026.0,3028.51,2709.16
1766390400000,3028.51,3034.59,3027.36,3030.42,6063.68
1766391300000,3030.42,3055.29,3030.13,3049.69,28742.72
1766392200000,3049.69,3052.99,3037.35,3040.87,17153.1
1766393100000,3040.87,3042.98,3023.11,3026.14,23514.69
1766394000000,3026.14,3033.3,3024.12,3028.91,5962.32
1766394900000,3028.91,3040.45,3028.15,3035.16,8399.31
1766395800000,3035.16,3041.6,3029.9,3033.23,8998.69
1766396700000,3033.23,3041.0,3030.47,3040.06,5473.0
1766397600000,3040.06,3042.79,3030.21,3036.49,17203.86
1766398500000,3036.49,3039.93,3033.19,3035.24,6540.18
1766399400000,3035.24,3041.93,3035.24,3039.83,9249.75
1766400300000,3039.83,3044.13,3038.58,3039.14,5017.88
1766401200000,3039.14,3044.27,3038.07,3040.24,2762.81
1766402100000,3040.24,3045.85,3035.12,3044.2,5700.95
1766403000000,3044.2,3049.98,3040.65,3045.89,14051.19
1766403900000,3045.89,3056.86,3045.44,3047.68,18278.06
1766404800000,3047.68,3051.67,3041.61,3049.06,7762.72
1766405700000,3049.06,3058.14,3049.06,3054.21,10626.18
1766406600000,3054.21,3076.53,3050.69,3056.11,35794.92
1766407500000,3056.11,3059.49,3050.6,3056.85,6422.39
1766408400000,3056.85,3062.2,3051.69,3054.99,10401.47
1766409300000,3054.99,3063.74,3046.76,3061.66,12315.7
1766410200000,3061.66,3061.77,3045.28,3047.4,14347.12
1766411100000,3047.4,3057.14,3046.49,3055.32,6512.42
1766412000000,3055.32,3061.63,3054.31,3056.65,9045.66
1766412900000,3056.65,3067.51,3056.65,3057.86,8215.01
1766413800000,3057.86,3065.06,3027.3,3045.71,64019.83
1766414700000,3045.71,3073.61,3041.0,3060.51,43137.95
1766415600000,3060.51,3072.15,3035.4,3035.77,35725.91
1766416500000,3035.77,3049.62,3025.68,3040.22,31183.22
1766417400000,3040.22,3041.09,3018.44,3035.24,34570.27
1766418300000,3035.24,3058.5,3029.79,3051.3,31972.27
1766419200000,3051.3,3055.85,3045.0,3050.1,11124.77
1766420100000,3050.1,3058.27,3048.83,3054.91,6209.61
1766421000000,3054.91,3054.91,3036.59,3038.41,14847.69
1766421900000,3038.41,3047.5,3038.06,3041.54,4777.85
1766422800000,3041.54,3042.74,3021.89,3031.96,19018.39
1766423700000,3031.96,3035.0,3025.44,3031.05,5957.17
1766424600000,3031.05,3034.9,3023.64,3028.04,8822.05
1766425500000,3028.04,3032.79,3023.68,3031.34,4623.86
1766426400000,3031.34,3035.24,3026.62,3031.98,5624.88
1766427300000,3031.98,3039.98,3021.17,3031.38,9327.62
1766428200000,3031.38,3032.87,3026.33,3026.91,3746.18
1766429100000,3026.91,3028.74,3006.4,3014.17,30914.76
1766430000000,3014.17,3014.17,2992.71,2998.44,41470.33
1766430900000,2998.44,3006.67,2982.65,2988.29,27112.17
1766431800000,2988.29,2993.29,2980.57,2987.04,21979.57
1766432700000,2987.04,2988.0,2972.56,2978.76,24965.93
1766433600000,2978.76,2985.23,2974.55,2976.52,17507.08
1766434500000,2976.52,2978.09,2960.15,2971.73,31507.88
1766435400000,2971.73,2978.27,2968.75,2977.72,9221.47
1766436300000,2977.72,2984.68,2970.59,2974.39,26328.23
1766437200000,2974.39,2987.03,2974.03,2985.01,12639.53
1766438100000,2985.01,2993.56,2983.01,2991.45,8685.4
1766439000000,2991.45,2996.5,2988.65,2994.4,8659.65
1766439900000,2994.4,2994.46,2981.85,2986.9,14531.99
1766440800000,2986.9,2987.02,2980.52,2981.55,6395.4
1766441700000,2981.55,2994.55,2981.23,2990.62,6899.43
1766442600000,2990.62,2994.3,2986.91,2991.88,3605.65
1766443500000,2991.88,3014.89,2991.87,3010.1,18131.83
1766444400000,3010.1,3011.28,3001.25,3007.85,10069.87
1766445300000,3007.85,3010.18,3002.51,3008.41,7392.98
1766446200000,3008.41,3010.34,3002.52,3004.08,3646.93
1766447100000,3004.08,3007.89,2999.83,3007.89,5052.93
1766448000000,3007.89,3008.5,3003.43,3007.57,5681.74
1766448900000,3007.57,3023.42,3007.3,3017.54,21367.65
1766449800000,3017.54,3033.83,3015.28,3022.95,16901.52
1766450700000,3022.95,3029.09,3020.01,3026.39,4606.14
1766451600000,3026.39,3031.14,3021.29,3023.27,7999.46
1766452500000,3023.27,3027.19,3017.08,3019.49,5964.59
1766453400000,3019.49,3026.02,3015.42,3017.35,3230.95
1766454300000,3017.35,3021.89,3015.0,3016.88,3478.67
1766455200000,3016.88,3022.0,3006.42,3017.85,11856.22
1766456100000,3017.85,3024.07,3011.3,3012.26,11442.53
1766457000000,3012.26,3014.6,2989.35,2993.84,28265.77
1766457900000,2993.84,2999.12,2985.56,2989.83,17599.31
1766458800000,2989.83,2990.2,2969.42,2987.4,24874.83
1766459700000,2987.4,2994.45,2986.47,2992.92,10560.58
1766460600000,2992.92,2997.0,2989.43,2995.47,6286.86
1766461500000,2995.47,2995.47,2990.0,2990.09,4618.32
1766462400000,2990.09,2998.6,2984.78,2994.91,6699.35
1766463300000,2994.91,2997.2,2992.14,2993.16,2342.63
1766464200000,2993.16,2993.91,2986.06,2988.16,5679.62
1766465100000,2988.16,2989.54,2981.69,2982.18,10023.68
1766466000000,2982.18,2984.48,2975.01,2977.54,8660.89
1766466900000,2977.54,2982.7,2975.68,2981.11,3374.35
1766467800000,2981.11,2981.11,2964.35,2973.45,25205.27
1766468700000,2973.45,2975.8,2969.45,2973.71,5602.75
1766469600000,2973.71,2976.95,2962.23,2967.31,10886.01
1766470500000,2967.31,2970.07,2944.44,2951.86,44476.25
1766471400000,2951.86,2958.9,2947.12,2956.38,12023.95
1766472300000,2956.38,2962.28,2953.12,2958.21,6982.46
1766473200000,2958.21,2964.01,2954.48,2956.36,12728.54
1766474100000,2956.36,2964.53,2953.76,2963.7,8258.93
1766475000000,2963.7,2968.39,2962.06,2963.47,8288.72
1766475900000,2963.47,2967.42,2961.45,2962.94,6306.1
1766476800000,2962.94,2967.91,2960.16,2964.96,9037.36
1766477700000,2964.96,2968.15,2964.0,2966.36,5403.04
1766478600000,2966.36,2971.73,2966.36,2966.4,6501.09
1766479500000,2966.4,2966.95,2958.05,2960.5,6986.23
1766480400000,2960.5,2965.0,2959.21,2960.72,5828.83
1766481300000,2960.72,2961.17,2950.56,2957.65,9318.02
1766482200000,2957.65,2961.63,2954.0,2961.35,5659.31
1766483100000,2961.35,2964.68,2960.68,2962.0,6055.74
1766484000000,2962.0,2968.71,2962.0,2964.59,5800.37
1766484900000,2964.59,2969.0,2963.27,2966.66,2983.62
1766485800000,2966.66,2967.0,2963.45,2965.72,2615.01
1766486700000,2965.72,2970.47,2964.29,2965.64,4647.87
1766487600000,2965.64,2967.69,2961.66,2966.13,6408.46
1766488500000,2966.13,2973.98,2965.22,2968.62,10867.71
1766489400000,2968.62,2972.39,2967.12,2972.15,2196.74
1766490300000,2972.15,2972.45,2968.77,2972.05,2771.5
1766491200000,2972.05,2973.15,2965.27,2966.05,6896.34
1766492100000,2966.05,2966.74,2955.04,2957.29,15248.05
1766493000000,2957.29,2961.95,2952.82,2960.6,7279.82
1766493900000,2960.6,2963.0,2953.57,2953.57,6223.28
1766494800000,2953.57,2958.96,2950.79,2958.84,5731.45
1766495700000,2958.84,2961.06,2952.37,2960.33,11294.41
1766496600000,2960.33,2962.12,2928.0,2947.01,66455.32
1766497500000,2947.01,2948.83,2933.34,2940.14,27586.58
1766498400000,2940.14,2950.2,2938.66,2943.51,17196.95
1766499300000,2943.51,2946.02,2931.11,2943.6,13516.38
1766500200000,2943.6,2952.79,2923.29,2937.26,51696.74
1766501100000,2937.26,2939.69,2898.0,2915.52,86046.85
1766502000000,2915.52,2925.0,2904.38,2913.27,41191.44
1766502900000,2913.27,2932.37,2913.27,2923.81,26965.3
1766503800000,2923.81,2929.09,2917.23,2922.2,15569.65
1766504700000,2922.2,2928.17,2916.79,2927.14,9616.93
1766505600000,2927.14,2952.22,2920.34,2951.42,48024.04
1766506500000,2951.42,2965.0,2945.41,2955.0,53499.38
1766507400000,2955.0,2958.65,2942.39,2951.65,15401.24
1766508300000,2951.65,2964.77,2949.21,2954.83,10730.57
1766509200000,2954.83,2965.0,2945.0,2946.96,13742.56
1766510100000,2946.96,2953.34,2940.11,2940.41,11252.07
1766511000000,2940.41,2946.88,2932.26,2937.94,19777.29
1766511900000,2937.94,2938.52,2907.22,2908.97,39680.33
1766512800000,2908.97,2935.01,2906.48,2929.69,33747.41
1766513700000,2929.69,2943.07,2929.05,2938.08,16120.05
1766514600000,2938.08,2951.93,2937.75,2949.56,14761.44
1766515500000,2949.56,2950.0,2940.0,2945.57,7560.15
1766516400000,2945.57,2953.21,2938.91,2941.61,11601.71
1766517300000,2941.61,2947.27,2930.94,2932.8,12144.36
1766518200000,2932.8,2940.85,2928.93,2938.54,6077.48
1766519100000,2938.54,2943.43,2933.1,2942.51,4080.8
1766520000000,2942.51,2948.99,2938.92,2947.67,5717.13
1766520900000,2947.67,2959.53,2947.67,2955.26,10444.24
1766521800000,2955.26,2983.81,2951.26,2978.64,40623.5
1766522700000,2978.64,2987.1,2963.69,2967.9,25196.35
1766523600000,2967.9,2973.79,2957.7,2966.35,10652.2
1766524500000,2966.35,2971.33,2962.5,2969.47,5151.11
1766525400000,2969.47,2972.06,2965.21,2967.31,5138.7
1766526300000,2967.31,2975.63,2967.08,2973.13,7167.83
1766527200000,2973.13,2979.17,2953.0,2960.33,12458.5
1766528100000,2960.33,2964.99,2956.37,2960.46,4520.45
1766529000000,2960.46,2964.41,2946.91,2961.67,9736.29
1766529900000,2961.67,2964.59,2953.56,2959.7,3548.57
1766530800000,2959.7,2960.1,2950.23,2957.88,4586.32
1766531700000,2957.88,2959.65,2953.67,2959.57,4189.37
1766532600000,2959.57,2971.5,2958.13,2970.67,6857.78
1766533500000,2970.67,2971.64,2961.32,2963.41,3520.32
1766534400000,2963.41,2967.66,2957.41,2960.0,6091.39
1766535300000,2960.0,2961.38,2955.01,2956.87,3151.58
1766536200000,2956.87,2967.3,2953.94,2964.1,6029.61
1766537100000,2964.1,2973.32,2961.87,2971.87,8480.23
1766538000000,2971.87,2977.34,2968.03,2970.48,9792.93
1766538900000,2970.48,2970.97,2967.5,2968.94,2892.01
1766539800000,2968.94,2971.04,2958.99,2962.0,8383.3
1766540700000,2962.0,2965.74,2958.74,2962.08,5001.85
1766541600000,2962.08,2963.79,2945.47,2948.91,12733.02
1766542500000,2948.91,2950.88,2941.79,2944.59,8391.5
1766543400000,2944.59,2946.85,2921.0,2926.91,28098.95
1766544300000,2926.91,2937.94,2924.37,2933.64,13712.82
1766545200000,2933.64,2933.89,2918.52,2925.84,18772.29
1766546100000,2925.84,2938.8,2923.94,2934.61,6959.18
1766547000000,2934.61,2945.34,2934.53,2941.54,7594.28
1766547900000,2941.54,2946.59,2941.54,2944.05,7721.39
1766548800000,2944.05,2958.0,2943.21,2952.75,13553.72
1766549700000,2952.75,2953.12,2941.52,2943.6,6537.28
1766550600000,2943.6,2946.74,2937.43,2942.1,6525.36
1766551500000,2942.1,2943.66,2932.97,2934.1,6920.14
1766552400000,2934.1,2940.0,2930.38,2933.46,7538.09
1766553300000,2933.46,2940.39,2928.46,2935.35,13984.1
1766554200000,2935.35,2936.12,2920.34,2921.79,14954.31
1766555100000,2921.79,2929.22,2916.0,2927.55,14320.34
1766556000000,2927.55,2929.58,2921.29,2923.9,10302.36
1766556900000,2923.9,2937.14,2923.19,2932.43,7508.53
1766557800000,2932.43,2935.53,2928.19,2935.04,5965.61
1766558700000,2935.04,2935.57,2928.16,2931.91,6035.91
1766559600000,2931.91,2936.0,2931.91,2935.17,4279.08
1766560500000,2935.17,2937.75,2930.47,2932.72,3360.83
1766561400000,2932.72,2942.52,2932.23,2939.73,7737.84
1766562300000,2939.73,2942.46,2930.38,2931.0,12173.95
1766563200000,2931.0,2935.41,2928.49,2932.76,6199.16
1766564100000,2932.76,2939.8,2924.42,2932.41,12307.31
1766565000000,2932.41,2935.94,2920.0,2929.29,13757.62
1766565900000,2929.29,2930.62,2919.51,2921.45,6431.2
1766566800000,2921.45,2928.75,2921.45,2928.7,4818.17
1766567700000,2928.7,2930.66,2921.18,2922.28,6799.84
1766568600000,2922.28,2923.5,2913.0,2919.18,11582.42
1766569500000,2919.18,2924.37,2917.19,2917.72,4223.45
1766570400000,2917.72,2927.98,2916.88,2927.51,4973.35
1766571300000,2927.51,2929.36,2924.47,2928.01,5081.08
1766572200000,2928.01,2933.65,2927.52,2930.25,7306.47
1766573100000,2930.25,2931.45,2925.31,2926.43,4899.1
1766574000000,2926.43,2937.27,2926.37,2932.57,6708.92
1766574900000,2932.57,2933.65,2930.25,2930.5,3268.76
1766575800000,2930.5,2932.75,2926.8,2929.35,3252.44
1766576700000,2929.35,2930.67,2923.11,2923.7,5190.4
1766577600000,2923.7,2928.42,2921.7,2928.21,3896.33
1766578500000,2928.21,2934.19,2926.8,2929.81,6738.21
1766579400000,2929.81,2936.39,2929.35,2934.4,5662.61
1766580300000,2934.4,2937.55,2930.54,2935.02,7047.09
1766581200000,2935.02,2935.97,2927.56,2929.76,5255.12
1766582100000,2929.76,2931.06,2926.49,2931.06,4809.25
1766583000000,2931.06,2934.0,2923.12,2926.88,7631.38
1766583900000,2926.88,2931.84,2926.33,2929.83,5997.84
1766584800000,2929.83,2935.34,2929.83,2933.2,4561.73
1766585700000,2933.2,2934.58,2925.0,2927.0,6176.42
1766586600000,2927.0,2930.86,2886.38,2908.5,75295.0
1766587500000,2908.5,2924.22,2898.54,2913.36,28850.3
1766588400000,2913.36,2921.5,2908.77,2912.73,15372.03
1766589300000,2912.73,2918.12,2901.08,2912.71,15596.48
1766590200000,2912.71,2929.99,2911.61,2923.66,18837.31
1766591100000,2923.66,2926.63,2918.05,2924.05,8362.39
1766592000000,2924.05,2935.02,2923.08,2930.53,11971.88
1766592900000,2930.53,2934.0,2920.01,2921.07,7292.99
1766593800000,2921.07,2948.39,2921.07,2943.69,34801.09
1766594700000,2943.69,2944.45,2933.53,2939.4,6505.79
1766595600000,2939.4,2946.27,2937.66,2940.01,10108.69
1766596500000,2940.01,2945.28,2938.8,2945.25,4715.98
1766597400000,2945.25,2954.64,2937.01,2940.88,15374.74
1766598300000,2940.88,2944.58,2933.58,2935.68,8330.11
1766599200000,2935.68,2940.1,2931.05,2932.93,10044.34
1766600100000,2932.93,2938.0,2929.02,2936.59,5432.8
1766601000000,2936.59,2943.34,2935.05,2942.99,3833.37
1766601900000,2942.99,2943.99,2939.76,2940.57,2290.29
1766602800000,2940.57,2942.58,2937.36,2938.73,2276.05
1766603700000,2938.73,2944.93,2935.7,2942.7,6916.66
1766604600000,2942.7,2943.34,2940.03,2943.05,2193.19
1766605500000,2943.05,2946.0,2941.45,2944.8,3042.12
1766606400000,2944.8,2951.23,2943.7,2946.74,5499.99
1766607300000,2946.74,2949.16,2945.1,2945.41,3871.1
1766608200000,2945.41,2947.49,2942.52,2945.28,2396.85
1766609100000,2945.28,2946.03,2940.34,2942.19,3816.66
1766610000000,2942.19,2946.24,2942.1,2945.39,2992.17
1766610900000,2945.39,2948.51,2944.0,2946.11,1912.44
1766611800000,2946.11,2953.2,2945.73,2949.45,3588.45
1766612700000,2949.45,2951.09,2946.67,2949.75,3252.45
1766613600000,2949.75,2959.2,2948.85,2950.82,7770.92
1766614500000,2950.82,2955.29,2948.26,2948.92,1686.16
1766615400000,2948.92,2962.0,2947.97,2957.72,6815.24
1766616300000,2957.72,2960.18,2955.38,2958.4,1691.29
1766617200000,2958.4,2959.24,2950.89,2954.01,3691.2
1766618100000,2954.01,2954.64,2946.5,2946.75,4671.61
1766619000000,2946.75,2949.45,2945.04,2946.45,4295.55
1766619900000,2946.45,2948.08,2944.87,2946.21,1425.85
1766620800000,2946.21,2946.21,2939.21,2943.1,6484.55
1766621700000,2943.1,2947.97,2941.95,2942.1,4645.72
1766622600000,2942.1,2947.4,2940.6,2940.87,2607.65
1766623500000,2940.87,2943.87,2935.17,2938.2,5526.6
1766624400000,2938.2,2943.0,2938.19,2943.0,1953.4
1766625300000,2943.0,2946.42,2941.47,2944.68,4109.19
1766626200000,2944.68,2947.37,2941.18,2947.37,2866.72
1766627100000,2947.37,2950.0,2946.22,2947.45,1942.0
1766628000000,2947.45,2948.07,2941.55,2947.19,2852.66
1766628900000,2947.19,2948.33,2945.16,2946.4,1241.14
1766629800000,2946.4,2956.16,2946.39,2955.01,5268.05
1766630700000,2955.01,2955.58,2951.21,2951.46,2229.55
1766631600000,2951.46,2952.22,2946.58,2949.61,1952.61
1766632500000,2949.61,2950.0,2944.65,2946.99,3671.81
1766633400000,2946.99,2946.99,2942.52,2944.07,2781.14
1766634300000,2944.07,2946.47,2942.42,2946.09,1797.47
1766635200000,2946.09,2947.26,2941.03,2944.06,4783.12
1766636100000,2944.06,2945.79,2941.49,2941.8,2164.36
1766637000000,2941.8,2943.85,2941.11,2943.45,2746.95
1766637900000,2943.45,2944.75,2942.58,2943.6,803.86
1766638800000,2943.6,2943.61,2938.15,2938.15,3337.9
1766639700000,2938.15,2941.81,2937.0,2940.55,4232.85
1766640600000,2940.55,2942.01,2938.62,2940.6,1553.77
1766641500000,2940.6,2943.01,2939.72,2941.0,1515.04
1766642400000,2941.0,2941.0,2936.27,2936.98,4274.05
1766643300000,2936.98,2939.85,2936.98,2938.06,3743.41
1766644200000,2938.06,2940.99,2937.83,2939.88,1805.28
1766645100000,2939.88,2942.5,2939.87,2941.98,1470.88
1766646000000,2941.98,2942.45,2939.83,2940.23,1001.76
1766646900000,2940.23,2940.29,2938.11,2938.92,2354.11
1766647800000,2938.92,2939.45,2937.64,2938.68,1906.1
1766648700000,2938.68,2941.92,2938.52,2940.96,1699.19
1766649600000,2940.96,2946.47,2937.0,2937.0,5893.45
1766650500000,2937.0,2937.01,2915.5,2921.81,39715.58
1766651400000,2921.81,2926.8,2919.8,2925.83,6700.82
1766652300000,2925.83,2930.97,2923.81,2929.16,6937.73
1766653200000,2929.16,2929.17,2924.57,2926.51,2702.88
1766654100000,2926.51,2929.91,2925.3,2927.81,2967.19
1766655000000,2927.81,2928.8,2924.02,2925.7,1690.03
1766655900000,2925.7,2929.12,2925.14,2927.16,1243.77
1766656800000,2927.16,2927.69,2917.02,2917.85,8371.05
1766657700000,2917.85,2922.21,2912.81,2919.57,9477.42
1766658600000,2919.57,2921.18,2910.2,2915.31,15672.04
1766659500000,2915.31,2920.42,2913.99,2919.09,4466.73
1766660400000,2919.09,2925.83,2918.59,2922.54,5040.19
1766661300000,2922.54,2927.71,2922.5,2926.07,2857.53
1766662200000,2926.07,2926.82,2922.0,2923.39,1821.0
1766663100000,2923.39,2925.36,2922.11,2923.43,1653.4
1766664000000,2923.43,2926.67,2922.38,2923.01,3717.72
1766664900000,2923.01,2927.18,2922.87,2926.68,2838.53
1766665800000,2926.68,2928.75,2924.36,2925.03,3420.03
1766666700000,2925.03,2927.04,2924.2,2926.82,1851.11
1766667600000,2926.82,2927.15,2923.39,2925.0,1496.89
1766668500000,2925.0,2925.7,2918.43,2923.17,3777.63
1766669400000,2923.17,2931.96,2920.2,2928.78,5194.84
